Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999,Season
492,Gary Trent Jr.,SG,22,POR,41,23,30.8,5.3,12.8,0.414,3,7.4,0.397,2.3,5.3,0.438,0.53,1.4,1.8,0.773,0.5,1.7,2.2,1.4,0.9,0.1,0.8,1.5,15,trentga02,492,Gary Trent Jr.,SG,22,POR,41,23,1262,8.4,20.3,0.414,4.7,11.8,0.397,3.7,8.5,0.438,2.2,2.9,0.773,0.8,2.7,3.5,2.2,1.4,0.2,1.2,2.4,23.7,,112,119,trentga02,492,Gary Trent Jr.,SG,22,POR,41,1262,12.4,0.55,0.582,0.143,1.7,6.1,3.9,6.7,1.4,0.4,5.3,20.1,,1.2,0.3,1.5,0.056,,-0.1,-1.8,-1.9,0,trentga02,492,Gary Trent Jr.,SG,22,POR,41,1262,3%,88%,9%,,,-0.2,-3.4,14,9,29,5,36,7,149,10,14,trentga02,492,Gary Trent Jr.,SG,22,POR,41,1262,0.414,19.2,,0.418,0.105,0.09,0.101,0.122,0.582,,0.438,0.673,0.319,0.396,0.359,0.397,,0.49,0.835,,0.011,5,,0.197,0.45,,1,0,trentga02,2021
492,Gary Trent Jr.,SG,22,TOR,17,15,31.8,6.1,15.4,0.395,2.6,7.3,0.355,3.5,8.1,0.431,0.479,1.5,1.8,0.806,0.4,3.2,3.6,1.3,1.1,0.2,0.7,1.7,16.2,trentga02,492,Gary Trent Jr.,SG,22,TOR,17,15,540,9.2,23.4,0.395,3.9,11.1,0.355,5.3,12.3,0.431,2.2,2.8,0.806,0.5,4.9,5.5,2,1.7,0.4,1.1,2.6,24.6,,100,115,trentga02,492,Gary Trent Jr.,SG,22,TOR,17,540,11.3,0.501,0.475,0.119,1.2,11.6,6.2,6.4,1.7,0.7,4.2,22.9,,-0.2,0.4,0.2,0.019,,-1.6,-1.5,-3.1,-0.2,trentga02,492,Gary Trent Jr.,SG,22,TOR,17,540,13%,72%,14%,,,-5.8,-6,7,3,13,2,13,2,51,2,8,trentga02,492,Gary Trent Jr.,SG,22,TOR,17,540,0.395,17.6,,0.525,0.092,0.172,0.138,0.123,0.475,,0.431,0.583,0.4,0.389,0.406,0.355,,0.475,0.727,,0.015,2,,0.161,0.35,,0,0,trentga02,2021
493,P.J. Tucker,PF,35,TOT,52,33,26.1,1.3,3.4,0.373,0.8,2.3,0.336,0.5,1.1,0.448,0.486,0.4,0.5,0.75,1,2.9,3.9,1.2,0.8,0.4,0.8,2.4,3.7,tuckepj01,493,P.J. Tucker,PF,35,TOT,52,33,1356,2.3,6.2,0.373,1.4,4.1,0.336,0.9,2,0.448,0.7,1,0.75,1.8,5.3,7.1,2.1,1.4,0.7,1.4,4.4,6.7,,104,116,tuckepj01,493,P.J. Tucker,PF,35,TOT,52,1356,5.5,0.51,0.672,0.158,3.9,12.3,8,5.7,1.4,1.3,17.4,7.2,,0.1,0.9,1,0.034,,-4.6,0.5,-4.1,-0.7,tuckepj01,493,P.J. Tucker,PF,35,TOT,52,1356,,,7%,74%,20%,-5.7,-1.9,13,6,61,12,6,22,157,1,8,tuckepj01,493,P.J. Tucker,PF,35,TOT,52,1356,0.373,17.2,,0.328,0.186,0.096,0.034,0.011,0.672,,0.448,0.515,0.412,0.167,0.5,0.336,,0.808,1,,0,0,,0.849,0.347,,0,0,tuckepj01,2021
493,P.J. Tucker,PF,35,HOU,32,32,30,1.5,4.1,0.366,0.8,2.7,0.314,0.7,1.4,0.467,0.469,0.6,0.7,0.783,1,3.6,4.6,1.4,0.9,0.6,1,2.8,4.4,tuckepj01,493,P.J. Tucker,PF,35,HOU,32,32,959,2.4,6.5,0.366,1.3,4.2,0.314,1,2.2,0.467,0.9,1.1,0.783,1.6,5.7,7.3,2.2,1.4,0.9,1.6,4.5,7,,99,116,tuckepj01,493,P.J. Tucker,PF,35,HOU,32,959,5.5,0.5,0.656,0.176,3.5,13.3,8.2,6.1,1.4,1.7,19,7.7,,-0.2,0.6,0.4,0.021,,-5.3,0.7,-4.6,-0.6,tuckepj01,493,P.J. Tucker,PF,35,HOU,32,959,,,,74%,26%,-8.3,-0.3,12,5,41,8,4,14,115,0,6,tuckepj01,493,P.J. Tucker,PF,35,HOU,32,959,0.366,16.9,,0.344,0.198,0.099,0.031,0.015,0.656,,0.467,0.5,0.462,0.25,0.5,0.314,,0.81,1,,0,0,,0.826,0.338,,0,0,tuckepj01,2021
493,P.J. Tucker,PF,35,MIL,20,1,19.9,0.9,2.3,0.391,0.7,1.7,0.394,0.3,0.7,0.385,0.533,0.2,0.3,0.6,0.9,1.9,2.8,0.8,0.5,0.1,0.4,1.7,2.6,tuckepj01,493,P.J. Tucker,PF,35,MIL,20,1,397,2.1,5.4,0.391,1.5,3.9,0.394,0.6,1.5,0.385,0.4,0.6,0.6,2.1,4.5,6.6,1.9,1.2,0.2,0.8,4,6.2,,120,115,tuckepj01,493,P.J. Tucker,PF,35,MIL,20,397,5.7,0.539,0.717,0.109,4.9,9.7,7.4,4.6,1.2,0.4,12.7,5.8,,0.2,0.3,0.5,0.065,,-2.9,0,-2.9,-0.1,tuckepj01,493,P.J. Tucker,PF,35,MIL,20,397,,,22%,74%,4%,0.5,-5.8,1,1,20,4,2,8,42,1,2,tuckepj01,493,P.J. Tucker,PF,35,MIL,20,397,0.391,18.1,,0.283,0.152,0.087,0.043,0,0.717,,0.385,0.571,0.25,0,,0.394,,0.8,1,,0,0,,0.909,0.367,,0,0,tuckepj01,2021
494,Rayjon Tucker,PG,23,PHI,14,0,4.9,0.6,1.3,0.5,0.1,0.5,0.286,0.5,0.8,0.636,0.556,1,1.4,0.737,0.1,0.7,0.8,0.4,0.1,0,0.3,0.6,2.4,tuckera01,494,Rayjon Tucker,PG,23,PHI,14,0,68,6.4,12.8,0.5,1.4,5,0.286,5,7.8,0.636,9.9,13.5,0.737,0.7,7.1,7.8,4.3,1.4,0,2.8,5.7,24.1,,123,110,tuckera01,494,Rayjon Tucker,PG,23,PHI,14,68,15.1,0.645,0.389,1.056,1.6,15.9,8.9,12.2,1.4,0,13.2,19.2,,0.1,0.1,0.2,0.166,,-3,-0.4,-3.4,0,tuckera01,494,Rayjon Tucker,PG,23,PHI,14,68,100%,,,,,-9.7,-15.6,2,2,4,0,7,5,14,1,3,tuckera01,494,Rayjon Tucker,PG,23,PHI,14,68,0.5,11.8,,0.611,0.556,0,0,0.056,0.389,,0.636,0.7,,,0,0.286,,0.714,0.5,,0.167,3,,0.286,0,,0,0,tuckera01,2021
495,Myles Turner,C,24,IND,47,47,31,4.4,9.2,0.477,1.5,4.4,0.335,2.9,4.8,0.606,0.557,2.4,3,0.782,1.3,5.2,6.5,1,0.9,3.4,1.4,3.5,12.6,turnemy01,495,Myles Turner,C,24,IND,47,47,1455,6.7,14,0.477,2.2,6.7,0.335,4.5,7.3,0.606,3.6,4.6,0.782,2,7.9,9.9,1.6,1.3,5.2,2.2,5.4,19.2,,112,108,turnemy01,495,Myles Turner,C,24,IND,47,1455,15.3,0.599,0.477,0.329,4.7,18,11.4,4.4,1.3,8.8,11.9,16.4,,1.1,2.2,3.3,0.11,,-1.6,2,0.4,0.9,turnemy01,495,Myles Turner,C,24,IND,47,1455,,,,,100%,0.9,1.5,31,8,103,19,64,3,112,11,17,turnemy01,495,Myles Turner,C,24,IND,47,1455,0.477,14.3,,0.523,0.329,0.148,0.028,0.019,0.477,,0.606,0.725,0.438,0.333,0.25,0.335,,0.759,1,,0.063,26,,0.218,0.311,,0,0,turnemy01,2021
496,Jonas Valančiūnas,C,28,MEM,62,61,28.3,7.1,12,0.592,0.3,0.9,0.368,6.8,11.1,0.611,0.606,2.5,3.3,0.773,4.1,8.4,12.5,1.8,0.6,0.9,1.6,2.9,17.1,valanjo01,496,Jonas Valančiūnas,C,28,MEM,62,61,1755,12,20.2,0.592,0.6,1.6,0.368,11.4,18.7,0.611,4.3,5.5,0.773,6.9,14.2,21.1,3.1,1,1.6,2.7,4.9,28.8,,126,108,valanjo01,496,Jonas Valančiūnas,C,28,MEM,62,1755,24.4,0.636,0.077,0.273,15.1,31.9,23.4,10,1,2.9,10.7,22.4,,5.1,2.6,7.8,0.213,,3.2,-0.3,3,2.2,valanjo01,496,Jonas Valančiūnas,C,28,MEM,62,1755,,,,,100%,3.5,4.4,32,30,107,26,102,6,255,21,56,valanjo01,496,Jonas Valančiūnas,C,28,MEM,62,1755,0.592,6.1,,0.923,0.46,0.351,0.087,0.024,0.077,,0.611,0.69,0.536,0.508,0.556,0.368,,0.58,0.857,,0.089,61,,0.175,0.4,,0,0,valanjo01,2021
497,Denzel Valentine,SG,27,CHI,62,3,16.7,2.5,6.7,0.373,1.3,3.9,0.331,1.2,2.8,0.431,0.469,0.3,0.3,0.941,0.4,2.8,3.2,1.7,0.5,0.1,0.7,1.1,6.5,valende01,497,Denzel Valentine,SG,27,CHI,62,3,1036,7.3,19.5,0.373,3.7,11.3,0.331,3.5,8.1,0.431,0.7,0.8,0.941,1.1,8.1,9.2,4.9,1.4,0.3,2,3.3,19,,100,112,valende01,497,Denzel Valentine,SG,27,CHI,62,1036,10.1,0.479,0.582,0.041,2.6,18.3,10.5,14,1.4,0.6,9,19.5,,-0.4,1.1,0.7,0.032,,-2.2,-0.4,-2.7,-0.2,valende01,497,Denzel Valentine,SG,27,CHI,62,1036,7%,36%,50%,7%,,2,4,23,6,38,3,5,2,257,2,14,valende01,497,Denzel Valentine,SG,27,CHI,62,1036,0.373,18.7,,0.418,0.087,0.12,0.154,0.058,0.582,,0.431,0.611,0.4,0.359,0.417,0.331,,0.4,0.9,,0.005,2,,0.227,0.364,,0,0,valende01,2021
498,Jarred Vanderbilt,PF,21,MIN,64,30,17.8,2.2,3.7,0.606,0,0.1,0.2,2.2,3.6,0.615,0.608,0.9,1.6,0.559,1.8,3.9,5.8,1.2,1,0.7,0.8,1.9,5.4,vandeja01,498,Jarred Vanderbilt,PF,21,MIN,64,30,1139,5.9,9.8,0.606,0,0.2,0.2,5.9,9.6,0.615,2.4,4.2,0.559,4.9,10.4,15.3,3.2,2.7,1.9,2.2,5.1,14.3,,122,110,vandeja01,498,Jarred Vanderbilt,PF,21,MIN,64,1139,16.2,0.612,0.021,0.432,10.8,24.7,17.5,9.3,2.7,3.5,15.9,12.3,,1.6,1.5,3.1,0.132,,-1.4,1.4,-0.1,0.5,vandeja01,498,Jarred Vanderbilt,PF,21,MIN,64,1139,,,,75%,25%,-1.3,6.1,21,19,57,6,49,11,188,12,35,vandeja01,498,Jarred Vanderbilt,PF,21,MIN,64,1139,0.606,2.6,,0.979,0.78,0.182,0.017,0,0.021,,0.615,0.717,0.233,0,,0.2,,0.711,1,,0.195,40,,0.6,0.333,,0,0,vandeja01,2021
499,Fred VanVleet,SG,26,TOR,52,52,36.5,6.5,16.7,0.389,3.3,9.2,0.366,3.2,7.6,0.416,0.489,3.3,3.7,0.885,0.6,3.6,4.2,6.3,1.7,0.7,1.8,2.3,19.6,vanvlfr01,499,Fred VanVleet,SG,26,TOR,52,52,1899,8.6,22.2,0.389,4.4,12.1,0.366,4.2,10,0.416,4.3,4.9,0.885,0.8,4.8,5.6,8.4,2.2,0.9,2.4,3,26,,113,113,vanvlfr01,499,Fred VanVleet,SG,26,TOR,52,1899,16.8,0.534,0.547,0.22,1.8,11.3,6.4,26.7,2.2,2,9.1,23.9,,2.4,1.8,4.3,0.108,,2.2,0.2,2.5,2.2,vanvlfr01,499,Fred VanVleet,SG,26,TOR,52,1899,40%,59%,,,,3.1,8.5,48,30,42,11,71,14,825,8,57,vanvlfr01,499,Fred VanVleet,SG,26,TOR,52,1899,0.389,18.2,,0.453,0.174,0.115,0.069,0.095,0.547,,0.416,0.53,0.26,0.433,0.386,0.366,,0.305,0.661,,0,0,,0.107,0.255,,3,0,vanvlfr01,2021
500,Anderson Varejão,C,38,CLE,5,0,7.2,0.8,3.2,0.25,0,0.2,0,0.8,3,0.267,0.25,1,1.8,0.556,1.4,2.6,4,0.6,0,0.4,0.2,0.6,2.6,varejan01,500,Anderson Varejão,C,38,CLE,5,0,36,5.5,21.9,0.25,0,1.4,0,5.5,20.6,0.267,6.9,12.3,0.556,9.6,17.8,27.4,4.1,0,2.7,1.4,4.1,17.8,,91,110,varejan01,500,Anderson Varejão,C,38,CLE,5,36,12.9,0.326,0.063,0.563,21.3,41.4,31.1,12.2,0,5,4.8,25.4,,-0.1,0,0,-0.029,,-3.7,-3.3,-7.1,0,varejan01,500,Anderson Varejão,C,38,CLE,5,36,,,,,100%,-41.2,-33.2,0,1,3,0,3,0,8,1,3,varejan01,500,Anderson Varejão,C,38,CLE,5,36,0.25,8.9,,0.938,0.438,0.125,0.125,0.25,0.063,,0.267,0.286,0,0,0.5,0,,0.75,,,0,0,,1,0,,0,0,varejan01,2021
501,Devin Vassell,SF,20,SAS,62,7,17,2,4.9,0.406,0.8,2.4,0.347,1.1,2.5,0.464,0.492,0.7,0.8,0.843,0.4,2.4,2.8,0.9,0.7,0.3,0.4,1.4,5.5,vassede01,501,Devin Vassell,SF,20,SAS,62,7,1056,5.7,13.9,0.406,2.4,6.9,0.347,3.3,7,0.464,2,2.3,0.843,1.1,6.9,8,2.6,2,0.8,1,4,15.7,,108,112,vassede01,501,Devin Vassell,SF,20,SAS,62,1056,10.6,0.524,0.495,0.168,2.4,15.4,8.8,7.1,2,1.4,6.3,14.3,,0.4,1.1,1.5,0.069,,-2.2,0.7,-1.5,0.1,vassede01,501,Devin Vassell,SF,20,SAS,62,1056,1%,46%,52%,1%,,-2.5,-1.1,11,3,51,0,26,3,138,7,7,vassede01,501,Devin Vassell,SF,20,SAS,62,1056,0.406,17.5,,0.505,0.125,0.086,0.168,0.125,0.495,,0.464,0.658,0.5,0.431,0.289,0.347,,0.648,0.942,,0.053,14,,0.42,0.413,,0,0,vassede01,2021
502,Gabe Vincent,PG,24,MIA,50,7,13.1,1.8,4.7,0.378,0.9,3,0.309,0.8,1.7,0.5,0.476,0.4,0.5,0.87,0.2,0.9,1.1,1.3,0.4,0,0.7,1.6,4.8,vincega01,502,Gabe Vincent,PG,24,MIA,50,7,655,6.7,17.7,0.378,3.5,11.3,0.309,3.2,6.4,0.5,1.5,1.7,0.87,0.8,3.5,4.2,5.1,1.6,0.2,2.6,6,18.4,,98,114,vincega01,502,Gabe Vincent,PG,24,MIA,50,655,7.6,0.498,0.639,0.099,1.8,7.9,4.9,15.1,1.6,0.3,12.3,19.1,,-0.4,0.5,0.2,0.011,,-4.5,-0.9,-5.4,-0.6,vincega01,502,Gabe Vincent,PG,24,MIA,50,655,58%,41%,1%,,,-4.8,-5.9,17,8,33,5,10,17,159,3,14,vincega01,502,Gabe Vincent,PG,24,MIA,50,655,0.378,18.2,,0.361,0.21,0.09,0.026,0.034,0.639,,0.5,0.633,0.286,0.5,0.25,0.309,,0.476,0.804,,0.004,0,,0.275,0.244,,0,0,vincega01,2021
503,Noah Vonleh,C,25,BRK,4,0,2.8,0,0.8,0,0,0.5,0,0,0.3,0,0,0,0,,0,0.3,0.3,0.3,0,0,0.5,0.5,0,vonleno01,503,Noah Vonleh,C,25,BRK,4,0,11,0,13.2,0,0,8.8,0,0,4.4,0,0,0,,0,4.4,4.4,4.4,0,0,8.8,8.8,0,,14,120,vonleno01,503,Noah Vonleh,C,25,BRK,4,11,-19,0,0.667,0,0,9.6,5,10.2,0,0,40,19.8,,-0.1,0,-0.1,-0.488,,-20.9,-5.8,-26.7,-0.1,vonleno01,503,Noah Vonleh,C,25,BRK,4,11,,,,41%,59%,-76.2,-81.4,0,1,0,1,0,0,3,0,1,vonleno01,503,Noah Vonleh,C,25,BRK,4,11,0,18.6,,0.333,0.333,0,0,0,0.667,,0,0,,,,0,,,,,0,0,,0,,,0,0,vonleno01,2021
504,Nikola Vučević,C,30,TOT,70,70,33.5,9.5,19.9,0.477,2.5,6.3,0.4,7,13.7,0.513,0.54,1.9,2.2,0.84,2.1,9.6,11.7,3.8,0.9,0.7,1.8,2,23.4,vucevni01,504,Nikola Vučević,C,30,TOT,70,70,2348,13.8,28.9,0.477,3.6,9.1,0.4,10.1,19.8,0.513,2.7,3.2,0.84,3,13.9,16.9,5.6,1.3,1,2.6,2.8,33.9,,112,110,vucevni01,504,Nikola Vučević,C,30,TOT,70,2348,22.9,0.56,0.315,0.112,6.5,30.9,18.5,21.3,1.3,1.8,7.9,29.3,,3.3,3,6.3,0.129,,4.9,0.4,5.3,4.4,vucevni01,504,Nikola Vučević,C,30,TOT,70,2348,,,,,100%,-6.9,-1.1,56,42,75,15,58,3,661,16,52,vucevni01,504,Nikola Vučević,C,30,TOT,70,2348,0.477,14.5,,0.685,0.143,0.251,0.166,0.125,0.315,,0.513,0.683,0.484,0.466,0.437,0.4,,0.616,0.994,,0.018,19,,0.02,0.333,,0,0,vucevni01,2021
504,Nikola Vučević,C,30,ORL,44,44,34.1,9.9,20.6,0.48,2.7,6.5,0.406,7.3,14.1,0.515,0.545,2.1,2.5,0.827,2,9.8,11.8,3.8,1,0.6,1.9,1.8,24.5,vucevni01,504,Nikola Vučević,C,30,ORL,44,44,1500,14.1,29.5,0.48,3.8,9.3,0.406,10.3,20.1,0.515,3,3.6,0.827,2.8,13.9,16.8,5.4,1.4,0.9,2.7,2.6,35,,112,111,vucevni01,504,Nikola Vučević,C,30,ORL,44,1500,23.5,0.565,0.317,0.121,5.8,30.8,17.9,22.1,1.4,1.7,8,29.9,,2.1,1.8,3.9,0.125,,5.5,0.4,5.9,3,vucevni01,504,Nikola Vučević,C,30,ORL,44,1500,,,,,100%,-8.6,0.7,33,31,40,9,40,0,420,10,27,vucevni01,504,Nikola Vučević,C,30,ORL,44,1500,0.48,15,,0.683,0.126,0.24,0.175,0.142,0.317,,0.515,0.693,0.495,0.465,0.45,0.406,,0.608,1,,0.015,10,,0.017,0.4,,0,0,vucevni01,2021
504,Nikola Vučević,C,30,CHI,26,26,32.6,8.8,18.8,0.471,2.3,5.8,0.388,6.6,12.9,0.509,0.532,1.5,1.8,0.87,2.3,9.3,11.5,3.9,0.9,0.8,1.7,2.2,21.5,vucevni01,504,Nikola Vučević,C,30,CHI,26,26,848,13.1,27.9,0.471,3.4,8.7,0.388,9.8,19.2,0.509,2.3,2.6,0.87,3.4,13.8,17.1,5.8,1.3,1.1,2.5,3.3,32,,112,109,vucevni01,504,Nikola Vučević,C,30,CHI,26,848,21.8,0.55,0.311,0.094,7.8,31.2,19.6,20,1.3,2.1,7.8,28.2,,1.2,1.2,2.4,0.137,,3.8,0.5,4.4,1.4,vucevni01,504,Nikola Vučević,C,30,CHI,26,848,,,,,100%,-4,-4.2,23,11,35,6,18,3,241,6,25,vucevni01,504,Nikola Vučević,C,30,CHI,26,848,0.471,13.7,,0.689,0.174,0.273,0.15,0.092,0.311,,0.509,0.671,0.466,0.466,0.4,0.388,,0.632,0.983,,0.023,9,,0.026,0.25,,0,0,vucevni01,2021
505,Dean Wade,PF,24,CLE,63,19,19.2,2.1,4.9,0.431,1.2,3.4,0.366,0.9,1.6,0.571,0.556,0.5,0.6,0.769,0.6,2.8,3.4,1.2,0.6,0.3,0.5,1.2,6,wadede01,505,Dean Wade,PF,24,CLE,63,19,1212,5.5,12.7,0.431,3.2,8.7,0.366,2.3,4,0.571,1.2,1.6,0.769,1.5,7.2,8.7,3,1.4,0.9,1.2,3.2,15.3,,116,115,wadede01,505,Dean Wade,PF,24,CLE,63,1212,11.3,0.573,0.685,0.125,3.4,16.8,9.9,8.9,1.4,1.5,8.4,12.9,,1.1,0.9,2,0.08,,-1.1,-0.1,-1.3,0.2,wadede01,505,Dean Wade,PF,24,CLE,63,1212,,,12%,74%,14%,-9.8,-2.1,17,10,55,1,14,5,176,6,9,wadede01,505,Dean Wade,PF,24,CLE,63,1212,0.431,18.7,,0.315,0.209,0.048,0.032,0.026,0.685,,0.571,0.662,0.333,0.5,0.375,0.366,,0.696,0.974,,0.035,10,,0.235,0.5,,0,0,wadede01,2021
506,Moritz Wagner,C,23,TOT,45,24,16,2.3,5.1,0.454,0.7,2,0.341,1.6,3.1,0.529,0.522,1.6,1.9,0.816,0.6,2.6,3.2,1.1,0.6,0.4,1,2.4,6.9,wagnemo01,506,Moritz Wagner,C,23,TOT,45,24,722,6.8,15,0.454,2,6,0.341,4.8,9,0.529,4.7,5.7,0.816,1.8,7.8,9.6,3.3,1.7,1.2,2.8,7.1,20.3,,110,112,wagnemo01,506,Moritz Wagner,C,23,TOT,45,722,12.5,0.58,0.397,0.38,3.9,17.7,10.7,9.7,1.7,2.2,13.9,18.1,,0.5,0.8,1.2,0.082,,-2.7,0.2,-2.6,-0.1,wagnemo01,506,Moritz Wagner,C,23,TOT,45,722,,,,15%,85%,-8.5,-4.3,13,9,53,14,38,20,125,7,19,wagnemo01,506,Moritz Wagner,C,23,TOT,45,722,0.454,12.6,,0.603,0.306,0.271,0.009,0.017,0.397,,0.529,0.643,0.419,0,0.5,0.341,,0.863,0.968,,0.105,22,,0.187,0.294,,0,0,wagnemo01,2021
506,Moritz Wagner,C,23,WAS,25,13,15,2.5,4.9,0.508,0.5,1.7,0.31,2,3.2,0.613,0.561,1.6,2.1,0.788,0.5,2.4,2.9,1.3,0.9,0.3,0.8,2.5,7.1,wagnemo01,506,Moritz Wagner,C,23,WAS,25,13,375,7.6,15,0.508,1.6,5.2,0.31,6,9.8,0.613,5,6.4,0.788,1.6,7.4,9,3.9,2.7,1,2.6,7.6,21.9,,117,109,wagnemo01,506,Moritz Wagner,C,23,WAS,25,375,15.4,0.614,0.344,0.426,3.7,16.9,10.3,11.7,2.7,1.8,12.7,18.3,,0.5,0.5,1,0.134,,-1.5,1.3,-0.1,0.2,wagnemo01,506,Moritz Wagner,C,23,WAS,25,375,,,,,100%,2.4,4.7,8,3,36,7,23,14,81,7,11,wagnemo01,506,Moritz Wagner,C,23,WAS,25,375,0.508,11.8,,0.656,0.303,0.311,0.016,0.025,0.344,,0.613,0.73,0.526,0,0.667,0.31,,0.918,0.923,,0.148,17,,0.19,0.25,,0,0,wagnemo01,2021
506,Moritz Wagner,C,23,BOS,9,1,6.8,0.4,1.6,0.286,0.2,0.7,0.333,0.2,0.9,0.25,0.357,0.1,0.2,0.5,0.3,1.8,2.1,0.7,0,0.1,1,1.1,1.2,wagnemo01,506,Moritz Wagner,C,23,BOS,9,1,61,3.2,11.2,0.286,1.6,4.8,0.333,1.6,6.4,0.25,0.8,1.6,0.5,2.4,12.8,15.2,4.8,0,0.8,7.2,8,8.8,,66,113,wagnemo01,506,Moritz Wagner,C,23,BOS,9,61,-1,0.37,0.429,0.143,5.4,29.4,17.3,12.4,0,1.5,37.7,16.9,,-0.2,0.1,-0.2,-0.146,,-10,-0.3,-10.3,-0.1,wagnemo01,506,Moritz Wagner,C,23,BOS,9,61,,,,21%,79%,-17.5,-18.8,1,3,4,3,1,1,15,0,2,wagnemo01,506,Moritz Wagner,C,23,BOS,9,61,0.286,11.9,,0.571,0.357,0.214,0,0,0.429,,0.25,0,0.667,,,0.333,,1,1,,0.071,0,,0.167,1,,0,0,wagnemo01,2021
506,Moritz Wagner,C,23,ORL,11,10,26,3.5,8.5,0.409,1.5,3.9,0.372,2,4.5,0.44,0.495,2.6,3,0.879,1,3.9,4.9,1.1,0.4,0.8,1.2,3.3,11,wagnemo01,506,Moritz Wagner,C,23,ORL,11,10,286,6.5,15.8,0.409,2.7,7.3,0.372,3.7,8.5,0.44,4.9,5.6,0.879,1.9,7.3,9.2,2,0.7,1.5,2.2,6.1,20.6,,109,115,wagnemo01,506,Moritz Wagner,C,23,ORL,11,286,11.5,0.563,0.462,0.355,3.9,16.1,9.8,6.3,0.7,2.9,10.8,18.2,,0.2,0.2,0.4,0.063,,-2.9,-1.2,-4,-0.1,wagnemo01,506,Moritz Wagner,C,23,ORL,11,286,,,,34%,66%,-20.8,-12.9,4,3,13,4,14,5,29,0,6,wagnemo01,506,Moritz Wagner,C,23,ORL,11,286,0.409,13.6,,0.538,0.301,0.226,0,0.011,0.462,,0.44,0.643,0.19,,0,0.372,,0.727,1,,0.054,5,,0.186,0.25,,0,0,wagnemo01,2021
507,Kemba Walker,PG,30,BOS,43,43,31.8,6.6,15.7,0.42,3,8.2,0.36,3.7,7.5,0.486,0.514,3.1,3.5,0.899,0.4,3.6,4,4.9,1.1,0.3,2,1.4,19.3,walkeke02,507,Kemba Walker,PG,30,BOS,43,43,1369,10.1,24.1,0.42,4.5,12.6,0.36,5.6,11.5,0.486,4.8,5.3,0.899,0.6,5.5,6.1,7.6,1.7,0.4,3.1,2.2,29.6,,114,114,walkeke02,507,Kemba Walker,PG,30,BOS,43,1369,17.7,0.559,0.522,0.22,1.3,12.6,6.9,23.8,1.7,0.8,10.6,26.1,,2.1,1.1,3.3,0.115,,2.8,-0.7,2.1,1.4,walkeke02,507,Kemba Walker,PG,30,BOS,43,1369,100%,,,,,2.5,2.6,55,24,32,2,58,29,514,15,49,walkeke02,507,Kemba Walker,PG,30,BOS,43,1369,0.42,18,,0.478,0.126,0.157,0.09,0.105,0.522,,0.486,0.741,0.377,0.475,0.352,0.36,,0.268,0.551,,0,0,,0.057,0.4,,3,0,walkeke02,2021
508,Lonnie Walker IV,SG,22,SAS,60,38,25.4,4.3,10.2,0.42,1.7,4.7,0.355,2.6,5.5,0.477,0.502,1,1.2,0.814,0.2,2.4,2.6,1.7,0.5,0.3,1.1,1.7,11.2,walkelo01,508,Lonnie Walker IV,SG,22,SAS,60,38,1522,8.2,19.4,0.42,3.2,9,0.355,5,10.4,0.477,1.8,2.2,0.814,0.4,4.5,4.9,3.2,0.9,0.5,2.1,3.2,21.3,,100,116,walkelo01,508,Lonnie Walker IV,SG,22,SAS,60,1522,9.8,0.523,0.463,0.115,1,10.1,5.4,9.6,0.9,0.8,9.2,20.1,,-0.5,0.9,0.4,0.012,,-2.3,-1.4,-3.7,-0.7,walkelo01,508,Lonnie Walker IV,SG,22,SAS,60,1522,3%,79%,17%,,,-6.7,-8.9,35,13,61,6,37,4,239,14,27,walkelo01,508,Lonnie Walker IV,SG,22,SAS,60,1522,0.42,16.2,,0.537,0.227,0.108,0.092,0.11,0.463,,0.477,0.572,0.424,0.411,0.388,0.355,,0.545,0.9,,0.026,13,,0.152,0.349,,1,0,walkelo01,2021
