Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
224,Eddie Jones,SG,34,MEM,75,75,32.5,3.9,9.6,0.404,1.8,5,0.356,2.1,4.6,0.457,0.497,2.2,2.9,0.781,0.5,3.3,3.7,2.4,1.7,0.4,1.2,2.7,11.8,jonesed02,224,Eddie Jones,SG,34,MEM,75,75,2437,4.3,10.7,0.404,2,5.5,0.356,2.3,5.1,0.457,2.5,3.2,0.781,0.5,3.6,4.1,2.6,1.9,0.4,1.4,3,13.1,jonesed02,109,100,jonesed02,224,Eddie Jones,SG,34,MEM,75,2437,14.7,0.542,0.518,0.298,1.8,12,6.9,12.7,3,0.9,10.2,18.1,,3,4.2,7.2,0.141,,-0.1,2.3,2.2,2.6,jonesed02,224,Eddie Jones,SG,34,MEM,75,2437,,95%,5%,,,7.3,7.2,48,20,73,18,79,24,395,11,37,jonesed02,224,Eddie Jones,SG,34,MEM,75,2437,0.404,16.5,,0.482,0.216,0.072,0.065,0.129,0.518,,0.457,0.59,0.365,0.319,0.355,0.356,,0.597,0.94,,0.022,13,,0.388,0.338,,1,0,jonesed02
225,Fred Jones,SG,26,IND,68,2,27,3.4,8.2,0.417,0.9,2.8,0.337,2.5,5.5,0.457,0.473,1.8,2.4,0.763,0.3,2.2,2.5,2.3,0.8,0.3,1.6,2.1,9.6,jonesfr01,225,Fred Jones,SG,26,IND,68,2,1837,4.6,11,0.417,1.2,3.7,0.337,3.3,7.3,0.457,2.4,3.1,0.763,0.4,3,3.3,3,1.1,0.4,2.1,2.8,12.8,jonesfr01,100,105,jonesfr01,225,Fred Jones,SG,26,IND,68,1837,11,0.517,0.335,0.286,1.2,9.3,5.3,14.5,1.6,0.8,14.5,18.7,,0.4,2.2,2.6,0.069,,-1.8,0.7,-1,0.4,jonesfr01,225,Fred Jones,SG,26,IND,68,1837,,89%,11%,,,0,-3.3,57,25,64,20,64,10,350,15,26,jonesfr01,225,Fred Jones,SG,26,IND,68,1837,0.417,15.5,,0.665,0.211,0.088,0.118,0.249,0.335,,0.457,0.653,0.388,0.318,0.381,0.337,,0.294,0.81,,0.041,21,,0.241,0.311,,0,0,jonesfr01
226,James Jones,SF,25,PHO,75,24,23.6,3.2,7.7,0.418,1.5,3.8,0.386,1.8,3.9,0.449,0.513,1.4,1.6,0.851,0.6,2.8,3.4,0.8,0.5,0.7,0.5,1.9,9.3,jonesja02,226,James Jones,SF,25,PHO,75,24,1772,4.9,11.8,0.418,2.2,5.8,0.386,2.7,6,0.449,2.1,2.5,0.851,0.9,4.2,5.1,1.2,0.8,1,0.7,2.9,14.2,jonesja02,112,107,jonesja02,226,James Jones,SF,25,PHO,75,1772,13.2,0.551,0.491,0.208,2.8,12.8,7.9,4.5,1.1,1.9,5.2,16.9,,2.3,1.7,4,0.11,,0.1,-0.2,-0.1,0.9,jonesja02,226,James Jones,SF,25,PHO,75,1772,,5%,84%,12%,,5.4,-1.1,17,7,69,5,43,28,145,7,12,jonesja02,226,James Jones,SF,25,PHO,75,1772,0.418,20.4,,0.509,0.071,0.022,0.062,0.355,0.491,,0.449,0.537,0.308,0.556,0.422,0.386,,0.752,0.973,,0.015,9,,0.295,0.488,,0,0,jonesja02
227,Jumaine Jones,PF,26,CHA,76,42,27.5,3.9,9.7,0.405,1.5,4.4,0.343,2.4,5.3,0.456,0.483,1.2,1.6,0.727,1.4,3.6,4.9,0.8,0.9,0.3,1,2.6,10.5,jonesju01,227,Jumaine Jones,PF,26,CHA,76,42,2089,5.1,12.7,0.405,2,5.8,0.343,3.2,6.9,0.456,1.5,2.1,0.727,1.8,4.7,6.5,1.1,1.2,0.4,1.3,3.4,13.8,jonesju01,103,108,jonesju01,227,Jumaine Jones,PF,26,CHA,76,2089,12.1,0.506,0.455,0.164,5.5,16.1,10.4,5,1.7,0.8,8.6,18.3,,1.2,1.8,3,0.068,,-0.9,-0.9,-1.7,0.2,jonesju01,227,Jumaine Jones,PF,26,CHA,76,2089,,,33%,56%,11%,-5.7,-2.8,36,22,109,10,41,26,140,12,21,jonesju01,227,Jumaine Jones,PF,26,CHA,76,2089,0.405,17.9,,0.545,0.154,0.03,0.075,0.287,0.455,,0.456,0.602,0.455,0.455,0.379,0.343,,0.749,0.948,,0.016,11,,0.427,0.42,,2,0,jonesju01
228,Chris Kaman,C,23,LAC,78,78,32.8,4.7,9.1,0.523,0,0,0,4.7,9,0.524,0.523,2.5,3.2,0.77,2.4,7.2,9.6,1,0.6,1.4,2.3,3.4,11.9,kamanch01,228,Chris Kaman,C,23,LAC,78,78,2560,5.2,9.9,0.523,0,0,0,5.2,9.9,0.524,2.7,3.5,0.77,2.6,7.9,10.5,1.1,0.6,1.5,2.5,3.8,13.1,kamanch01,104,101,kamanch01,228,Chris Kaman,C,23,LAC,78,2560,15,0.57,0.003,0.357,8.9,24.5,17,5,0.9,3.2,17.7,17.9,,1.8,4.3,6.1,0.114,,-1.3,0.6,-0.7,0.8,kamanch01,228,Chris Kaman,C,23,LAC,78,2560,,,,,100%,2.8,2.7,50,60,160,23,110,6,172,27,63,kamanch01,228,Chris Kaman,C,23,LAC,78,2560,0.523,4.6,,0.997,0.462,0.411,0.098,0.027,0.003,,0.524,0.586,0.507,0.377,0.263,0,,0.539,,,0.054,35,,0,,,2,0,kamanch01
229,Jason Kapono,SF,24,MIA,51,2,13,1.5,3.5,0.446,0.4,1,0.396,1.1,2.4,0.468,0.506,0.5,0.6,0.848,0.2,1.2,1.4,0.7,0.1,0.1,0.4,1.7,4.1,kaponja01,229,Jason Kapono,SF,24,MIA,51,2,665,4.3,9.6,0.446,1.1,2.9,0.396,3.1,6.7,0.468,1.5,1.8,0.848,0.6,3.2,3.8,2,0.4,0.2,1.1,4.8,11.2,kaponja01,110,109,kaponja01,229,Jason Kapono,SF,24,MIA,51,665,9,0.54,0.299,0.186,2.2,10,6.3,8.6,0.6,0.3,9.5,14.7,,0.7,0.5,1.2,0.085,,-2.3,-0.5,-2.8,-0.1,kaponja01,229,Jason Kapono,SF,24,MIA,51,665,4%,35%,62%,,,-7.1,-13.7,9,5,42,3,8,8,85,1,9,kaponja01,229,Jason Kapono,SF,24,MIA,51,665,0.446,17.3,,0.701,0.113,0.068,0.102,0.418,0.299,,0.468,0.7,0.167,0.5,0.446,0.396,,0.655,1,,0,0,,0.415,0.455,,0,0,kaponja01
230,Mario Kasun,C,25,ORL,28,0,7.6,1.1,2.5,0.449,0,0,,1.1,2.5,0.449,0.449,0.6,0.8,0.783,0.9,1.3,2.1,0.1,0.1,0.1,0.5,2.5,2.9,kasunma01,230,Mario Kasun,C,25,ORL,28,0,213,5.2,11.7,0.449,0,0,,5.2,11.7,0.449,3,3.9,0.783,4.1,6.1,10.1,0.5,0.3,0.5,2.5,11.7,13.5,kasunma01,100,107,kasunma01,230,Mario Kasun,C,25,ORL,28,213,8.9,0.506,0,0.333,14.3,20.3,17.4,2.4,0.5,1.1,15.9,20.9,,0.1,0.2,0.3,0.059,,-7.2,-1.8,-9,-0.4,kasunma01,230,Mario Kasun,C,25,ORL,28,213,,,,,100%,-4.3,-3.3,4,5,37,4,9,1,6,1,9,kasunma01,230,Mario Kasun,C,25,ORL,28,213,0.449,2.1,,1,0.725,0.203,0.058,0.014,0,,0.449,0.56,0.071,0.25,1,,,0.613,,,0.159,11,,,,,0,0,kasunma01
231,Viktor Khryapa,SF,23,POR,69,53,21.6,2.3,5,0.462,0.1,0.4,0.333,2.1,4.5,0.474,0.477,1.1,1.6,0.694,1.7,2.8,4.4,1.3,0.7,0.4,1.2,3,5.8,khryavi01,231,Viktor Khryapa,SF,23,POR,69,53,1492,3.8,8.3,0.462,0.2,0.7,0.333,3.6,7.5,0.474,1.9,2.7,0.694,2.8,4.7,7.4,2.1,1.2,0.7,2,5,9.7,khryavi01,102,111,khryavi01,231,Viktor Khryapa,SF,23,POR,69,1492,11.5,0.516,0.088,0.325,9.1,15.8,12.4,9.8,1.8,1.5,17.7,15.1,,0.6,0.7,1.3,0.042,,-2.8,-0.5,-3.3,-0.5,khryavi01,231,Viktor Khryapa,SF,23,POR,69,1492,,,64%,32%,4%,-10.6,0.7,39,25,87,10,43,34,190,7,20,khryavi01,231,Viktor Khryapa,SF,23,POR,69,1492,0.462,10.5,,0.912,0.401,0.088,0.091,0.333,0.088,,0.474,0.672,0.267,0.355,0.325,0.333,,0.709,1,,0.091,31,,0.4,0.417,,1,0,khryavi01
232,Jason Kidd*,PG,32,NJN,80,80,37.2,4.6,11.3,0.404,1.7,4.9,0.352,2.8,6.4,0.445,0.481,2.4,3.1,0.795,1.1,6.2,7.3,8.4,1.9,0.4,2.4,2,13.3,kiddja01,232,Jason Kidd*,PG,32,NJN,80,80,2975,4.4,11,0.404,1.7,4.8,0.352,2.7,6.2,0.445,2.3,3,0.795,1,6,7,8.1,1.8,0.4,2.3,1.9,12.9,kiddja01,110,99,kiddja01,232,Jason Kidd*,PG,32,NJN,80,2975,19.2,0.526,0.436,0.27,3.3,19.8,11.4,39,2.7,0.8,15.9,19.1,,4.5,5.6,10.1,0.163,,2.8,2.6,5.4,5.5,kiddja01,232,Jason Kidd*,PG,32,NJN,80,2975,100%,,,,,4.4,12.6,141,35,71,9,66,10,1444,12,27,kiddja01,232,Jason Kidd*,PG,32,NJN,80,2975,0.404,17.3,,0.564,0.188,0.055,0.08,0.241,0.436,,0.445,0.524,0.3,0.431,0.422,0.352,,0.379,0.921,,0,0,,0.225,0.404,,4,0,kiddja01
233,Andrei Kirilenko,SF,24,UTA,69,63,37.7,4.9,10.6,0.46,0.5,1.7,0.308,4.3,8.9,0.489,0.485,5,7.2,0.699,2.3,5.7,8,4.3,1.5,3.2,2.9,2.3,15.3,kirilan01,233,Andrei Kirilenko,SF,24,UTA,69,63,2604,4.6,10.1,0.46,0.5,1.6,0.308,4.1,8.5,0.489,4.8,6.8,0.699,2.2,5.4,7.6,4.1,1.4,3,2.8,2.2,14.6,kirilan01,108,101,kirilan01,233,Andrei Kirilenko,SF,24,UTA,69,2604,20.7,0.556,0.16,0.678,7.4,18.4,12.9,20.5,2.1,7,17.6,20.5,,3.6,4.3,7.9,0.145,,3.4,3.1,6.6,5.6,kirilan01,233,Andrei Kirilenko,SF,24,UTA,69,2604,,1%,72%,27%,,1,12.3,111,58,67,16,205,24,628,35,57,kirilan01,233,Andrei Kirilenko,SF,24,UTA,69,2604,0.46,9.4,,0.84,0.488,0.09,0.063,0.199,0.16,,0.489,0.624,0.227,0.391,0.31,0.308,,0.533,0.889,,0.1,71,,0.111,0.385,,0,0,kirilan01
234,Linas Kleiza,PF,21,DEN,61,2,8.5,1.3,2.8,0.445,0,0.2,0.154,1.2,2.6,0.469,0.451,0.9,1.3,0.704,0.6,1.3,1.9,0.2,0.2,0.2,0.3,1.4,3.5,kleizli01,234,Linas Kleiza,PF,21,DEN,61,2,519,5.3,12,0.445,0.1,0.9,0.154,5.2,11.1,0.469,4,5.6,0.704,2.6,5.4,8,1,0.7,0.9,1.1,6,14.8,kleizli01,109,106,kleizli01,234,Linas Kleiza,PF,21,DEN,61,519,13.2,0.51,0.075,0.468,8.7,17.4,13.1,4.6,1,1.9,7.1,19.4,,0.6,0.6,1.2,0.111,,-2.9,-0.8,-3.7,-0.2,kleizli01,234,Linas Kleiza,PF,21,DEN,61,519,,,8%,59%,33%,-2.1,-2.7,3,8,34,4,40,2,34,11,13,kleizli01,234,Linas Kleiza,PF,21,DEN,61,519,0.445,9.5,,0.925,0.468,0.075,0.04,0.341,0.075,,0.469,0.605,0.462,0,0.339,0.154,,0.8,1,,0.064,10,,0.308,0,,1,0,kleizli01
235,Brevin Knight,PG,30,CHA,69,67,34.1,4.5,11.2,0.399,0,0.2,0.231,4.4,11,0.402,0.401,3.7,4.6,0.803,0.5,2.7,3.2,8.8,2.3,0.1,2.4,2.9,12.6,knighbr01,235,Brevin Knight,PG,30,CHA,69,67,2351,4.7,11.8,0.399,0,0.2,0.231,4.7,11.6,0.402,3.9,4.8,0.803,0.5,2.9,3.4,9.3,2.4,0.1,2.5,3.1,13.3,knighbr01,105,106,knighbr01,235,Brevin Knight,PG,30,CHA,69,2351,17.3,0.478,0.017,0.407,1.6,9.9,5.5,42.3,3.4,0.1,15.3,20.3,,2.5,2.5,4.9,0.101,,0.4,1,1.4,2,knighbr01,235,Brevin Knight,PG,30,CHA,69,2351,100%,,,,,-5.4,-2.4,109,26,87,6,109,22,1344,22,52,knighbr01,235,Brevin Knight,PG,30,CHA,69,2351,0.399,12.2,,0.983,0.259,0.093,0.153,0.478,0.017,,0.402,0.455,0.347,0.322,0.409,0.231,,0.318,0.333,,0,0,,0.077,1,,0,0,knighbr01
236,Yaroslav Korolev,SF,18,LAC,24,0,5.3,0.4,1.3,0.3,0.1,0.3,0.286,0.3,1,0.304,0.333,0.3,0.4,0.7,0.2,0.3,0.5,0.4,0.1,0,0.3,0.5,1.1,korolya01,236,Yaroslav Korolev,SF,18,LAC,24,0,127,2.6,8.5,0.3,0.6,2,0.286,2,6.5,0.304,2,2.8,0.7,1.4,2.3,3.7,2.6,0.9,0,1.7,3.1,7.7,korolya01,86,108,korolya01,236,Yaroslav Korolev,SF,18,LAC,24,127,4.8,0.392,0.233,0.333,4.8,7,5.9,10.3,1.2,0,14.9,14.7,,-0.1,0.1,0,-0.013,,-4.7,-0.9,-5.6,-0.1,korolya01,236,Yaroslav Korolev,SF,18,LAC,24,127,,8%,63%,28%,,-3.5,-5.5,5,1,9,0,4,3,19,2,2,korolya01,236,Yaroslav Korolev,SF,18,LAC,24,127,0.3,14,,0.767,0.233,0.133,0.133,0.267,0.233,,0.304,0.286,0.5,0.25,0.25,0.286,,0.571,1,,0.033,1,,0.143,0,,0,0,korolya01
237,Kyle Korver,SF,24,PHI,82,43,31.3,4,9.3,0.43,2.2,5.3,0.42,1.7,3.9,0.443,0.551,1.2,1.5,0.849,0.3,3,3.3,2,0.8,0.3,1.2,2.7,11.5,korveky01,237,Kyle Korver,SF,24,PHI,82,43,2563,4.6,10.7,0.43,2.6,6.2,0.42,2,4.5,0.443,1.4,1.7,0.849,0.4,3.4,3.8,2.3,0.9,0.4,1.4,3.1,13.2,korveky01,111,110,korveky01,237,Kyle Korver,SF,24,PHI,82,2563,12.3,0.577,0.576,0.156,1.2,11.1,6.2,10.2,1.3,0.8,10.8,16.2,,3.2,1.3,4.6,0.086,,0.3,-0.9,-0.6,0.9,korveky01,237,Kyle Korver,SF,24,PHI,82,2563,,5%,75%,19%,,-2.3,-1,47,29,130,11,19,32,350,4,20,korveky01,237,Kyle Korver,SF,24,PHI,82,2563,0.43,20.4,,0.424,0.071,0.042,0.079,0.233,0.576,,0.443,0.519,0.313,0.45,0.441,0.42,,0.769,0.962,,0.004,3,,0.212,0.527,,0,0,korveky01
238,Nenad Krstić,PF,22,NJN,80,80,30.9,5.6,11,0.507,0,0.1,0.25,5.6,11,0.509,0.508,2.3,3.3,0.698,2.3,4.1,6.4,1.1,0.4,0.8,1.7,3.7,13.5,krstine01,238,Nenad Krstić,PF,22,NJN,80,80,2469,6.5,12.8,0.507,0,0.1,0.25,6.5,12.8,0.509,2.7,3.9,0.698,2.7,4.8,7.5,1.3,0.5,0.9,1.9,4.3,15.7,krstine01,104,103,krstine01,238,Nenad Krstić,PF,22,NJN,80,2469,14.4,0.541,0.005,0.301,8.5,15.9,12.2,6.8,0.7,2.1,11.8,21.6,,2,3.4,5.4,0.105,,-1.9,-0.4,-2.2,-0.1,krstine01,238,Nenad Krstić,PF,22,NJN,80,2469,,,,57%,43%,5.3,10.3,25,42,131,32,116,49,208,27,84,krstine01,238,Nenad Krstić,PF,22,NJN,80,2469,0.507,8.3,,0.995,0.369,0.226,0.157,0.244,0.005,,0.509,0.566,0.457,0.413,0.53,0.25,,0.776,1,,0.064,51,,0,,,2,0,krstine01
239,Toni Kukoč*,PF,37,MIL,65,0,15.7,1.8,4.6,0.389,0.7,2.3,0.306,1.1,2.3,0.47,0.465,0.6,0.9,0.714,0.4,1.9,2.3,2.1,0.5,0.3,1,1.3,4.9,kukocto01,239,Toni Kukoč*,PF,37,MIL,65,0,1018,4.1,10.5,0.389,1.6,5.2,0.306,2.5,5.3,0.47,1.4,2,0.714,0.9,4.4,5.3,4.9,1.2,0.6,2.3,3.1,11.2,kukocto01,99,107,kukocto01,239,Toni Kukoč*,PF,37,MIL,65,1018,11.9,0.491,0.493,0.188,3,14.7,8.8,21.5,1.7,1.3,17,17.4,,0.2,0.9,1.1,0.053,,-0.3,0.5,0.3,0.6,kukocto01,239,Toni Kukoč*,PF,37,MIL,65,1018,,,12%,87%,1%,-3,-2.3,45,13,51,4,21,5,302,7,2,kukocto01,239,Toni Kukoč*,PF,37,MIL,65,1018,0.389,17.8,,0.507,0.154,0.077,0.091,0.185,0.493,,0.47,0.565,0.348,0.593,0.382,0.306,,0.423,0.978,,0.003,1,,0.163,0.167,,0,0,kukocto01
240,Raef LaFrentz,PF,29,BOS,82,63,24.8,2.9,6.7,0.431,1.4,3.5,0.392,1.5,3.2,0.474,0.533,0.6,0.9,0.68,1,4,5,1.4,0.4,0.9,0.8,3.3,7.8,lafrera01,240,Raef LaFrentz,PF,29,BOS,82,63,2033,4.2,9.8,0.431,2,5.1,0.392,2.2,4.7,0.474,0.9,1.3,0.68,1.4,5.8,7.2,2,0.5,1.3,1.2,4.8,11.3,lafrera01,110,106,lafrera01,240,Raef LaFrentz,PF,29,BOS,82,2033,12,0.546,0.518,0.136,4.9,19.1,12.2,9,0.7,2.7,10,14.7,,2.2,2,4.3,0.101,,-0.4,0.2,-0.1,1,lafrera01,240,Raef LaFrentz,PF,29,BOS,82,2033,,,,62%,38%,-1.1,1.1,38,12,176,10,30,18,263,6,27,lafrera01,240,Raef LaFrentz,PF,29,BOS,82,2033,0.431,17.4,,0.482,0.205,0.043,0.043,0.19,0.518,,0.474,0.513,0.25,0.417,0.495,0.392,,0.794,0.991,,0.024,11,,0.241,0.464,,0,0,lafrera01
241,Maciej Lampe,C,20,TOT,6,0,4.7,0.3,1.8,0.182,0,0,,0.3,1.8,0.182,0.182,0,0.3,0,0.7,0.8,1.5,0.3,0,0,0.5,0.3,0.7,lampema01,241,Maciej Lampe,C,20,TOT,6,0,28,2.6,14.1,0.182,0,0,,2.6,14.1,0.182,0,2.6,0,5.1,6.4,11.6,2.6,0,0,3.9,2.6,5.1,lampema01,49,108,lampema01,241,Maciej Lampe,C,20,TOT,6,28,-4.4,0.168,0,0.182,16.9,21.3,19,10,0,0,20.2,25.2,,-0.2,0,-0.2,-0.332,,-11.9,-6.4,-18.3,-0.1,lampema01,241,Maciej Lampe,C,20,TOT,6,28,,,,,100%,-14.1,-11.7,0,2,0,0,1,0,5,0,1,lampema01,241,Maciej Lampe,C,20,TOT,6,28,0.182,8.6,,1,0.273,0.364,0.091,0.273,0,,0.182,0.667,0,0,0,,,1,,,0,0,,,,,0,0,lampema01
241,Maciej Lampe,C,20,NOK,2,0,8,0,2,0,0,0,,0,2,0,0,0,0,,0.5,1.5,2,1,0,0,0.5,1,0,lampema01,241,Maciej Lampe,C,20,NOK,2,0,16,0,9,0,0,0,,0,9,0,0,0,,2.3,6.8,9,4.5,0,0,2.3,4.5,0,lampema01,33,109,lampema01,241,Maciej Lampe,C,20,NOK,2,16,-6.1,0,0,0,7.2,22.9,14.9,17.5,0,0,20,14.6,,-0.1,0,-0.1,-0.257,,-10.6,-2.6,-13.1,0,lampema01,241,Maciej Lampe,C,20,NOK,2,16,,,,,100%,-25.2,-22.1,0,1,0,0,0,0,5,0,0,lampema01,241,Maciej Lampe,C,20,NOK,2,16,0,11.8,,1,0.25,0,0.25,0.5,0,,0,0,,0,0,,,,,,0,0,,,,,0,0,lampema01
241,Maciej Lampe,C,20,HOU,4,0,3,0.5,1.8,0.286,0,0,,0.5,1.8,0.286,0.286,0,0.5,0,0.8,0.5,1.3,0,0,0,0.5,0,1,lampema01,241,Maciej Lampe,C,20,HOU,4,0,12,6,21,0.286,0,0,,6,21,0.286,0,6,0,9,6,15,0,0,0,6,0,12,lampema01,57,107,lampema01,241,Maciej Lampe,C,20,HOU,4,12,-2.1,0.254,0,0.286,29.8,19.2,24.4,0,0,0,20.2,39.3,,-0.1,0,-0.1,-0.432,,-13.8,-11.4,-25.2,-0.1,lampema01,241,Maciej Lampe,C,20,HOU,4,12,,,,,100%,0.8,2.3,0,1,0,0,1,0,0,0,1,lampema01,241,Maciej Lampe,C,20,HOU,4,12,0.286,6.7,,1,0.286,0.571,0,0.143,0,,0.286,1,0,,0,,,1,,,0,0,,,,,0,0,lampema01
242,David Lee,SF,22,NYK,67,14,16.9,2,3.4,0.596,0,0,,2,3.4,0.596,0.596,1.1,1.8,0.577,1.6,2.9,4.5,0.6,0.4,0.3,0.8,1.9,5.1,leeda02,242,David Lee,SF,22,NYK,67,14,1129,4.4,7.3,0.596,0,0,,4.4,7.3,0.596,2.3,3.9,0.577,3.5,6.2,9.7,1.4,1,0.6,1.6,4,11,leeda02,118,109,leeda02,242,David Lee,SF,22,NYK,67,1129,15.4,0.607,0,0.535,11.6,21.1,16.3,6.5,1.4,1.5,15.2,13.5,,2,0.8,2.7,0.116,,0.7,-0.6,0.1,0.6,leeda02,242,David Lee,SF,22,NYK,67,1129,,,57%,42%,1%,-3.6,4.7,32,10,53,5,62,7,96,16,23,leeda02,242,David Lee,SF,22,NYK,67,1129,0.596,4.5,,1,0.652,0.143,0.07,0.135,0,,0.596,0.68,0.303,0.188,0.71,,,0.664,,,0.209,41,,,,,0,0,leeda02
243,Voshon Lenard,SG,32,TOT,26,6,17.6,2.9,7.3,0.393,1,3,0.321,1.9,4.3,0.442,0.458,0.6,1.2,0.516,0.2,1.6,1.8,1.6,0.8,0.2,1.2,1.5,7.3,lenarvo01,243,Voshon Lenard,SG,32,TOT,26,6,458,5.9,15,0.393,2,6.1,0.321,3.9,8.9,0.442,1.3,2.4,0.516,0.4,3.3,3.7,3.2,1.7,0.3,2.4,3.1,15,lenarvo01,91,109,lenarvo01,243,Voshon Lenard,SG,32,TOT,26,458,10.9,0.467,0.408,0.162,1.3,10.8,6.1,15.6,2.4,0.7,13.2,23.7,,-0.5,0.3,-0.1,-0.013,,-1.9,-0.3,-2.2,0,lenarvo01,243,Voshon Lenard,SG,32,TOT,26,458,,76%,24%,,,-5.5,-0.4,17,9,14,3,12,2,88,2,11,lenarvo01,243,Voshon Lenard,SG,32,TOT,26,458,0.393,17.9,,0.592,0.162,0.031,0.084,0.314,0.408,,0.442,0.516,0,0.5,0.433,0.321,,0.66,0.96,,0,0,,0.205,0.375,,0,0,lenarvo01
243,Voshon Lenard,SG,32,DEN,12,6,19.8,3.5,8.6,0.408,0.8,2.9,0.286,2.7,5.7,0.471,0.456,0.4,1.1,0.385,0.2,2.2,2.3,1.5,0.7,0.2,0.9,1.8,8.3,lenarvo01,243,Voshon Lenard,SG,32,DEN,12,6,238,6.4,15.6,0.408,1.5,5.3,0.286,4.8,10.3,0.471,0.8,2,0.385,0.3,3.9,4.2,2.7,1.2,0.3,1.7,3.2,15,lenarvo01,91,107,lenarvo01,243,Voshon Lenard,SG,32,DEN,12,238,10.1,0.455,0.34,0.126,1,12.6,6.9,12.7,1.7,0.6,9.2,22.5,,-0.2,0.2,0,0.005,,-2.1,0.3,-1.8,0,lenarvo01,243,Voshon Lenard,SG,32,DEN,12,238,,83%,18%,,,-0.2,-0.5,3,5,9,2,4,2,36,1,6,lenarvo01,243,Voshon Lenard,SG,32,DEN,12,238,0.408,16.9,,0.66,0.165,0.029,0.136,0.33,0.34,,0.471,0.529,0,0.5,0.471,0.286,,0.75,0.9,,0,0,,0.2,0.429,,0,0,lenarvo01
243,Voshon Lenard,SG,32,POR,14,0,15.7,2.4,6.3,0.375,1.1,3.1,0.349,1.3,3.2,0.4,0.46,0.8,1.3,0.611,0.2,1.1,1.4,1.6,0.9,0.1,1.4,1.3,6.6,lenarvo01,243,Voshon Lenard,SG,32,POR,14,0,220,5.4,14.4,0.375,2.5,7,0.349,2.9,7.4,0.4,1.8,2.9,0.611,0.5,2.6,3.1,3.8,2.1,0.3,3.3,2.9,15.1,lenarvo01,90,111,lenarvo01,243,Voshon Lenard,SG,32,POR,14,220,11.8,0.48,0.489,0.205,1.6,8.9,5.2,18.8,3.2,0.7,17.3,25,,-0.3,0.1,-0.1,-0.031,,-1.7,-0.9,-2.7,0,lenarvo01,243,Voshon Lenard,SG,32,POR,14,220,,68%,32%,,,-11.3,-0.3,14,4,5,1,8,0,52,1,5,lenarvo01,243,Voshon Lenard,SG,32,POR,14,220,0.375,18.9,,0.511,0.159,0.034,0.023,0.295,0.489,,0.4,0.5,0,0.5,0.385,0.349,,0.5,1,,0,0,,0.209,0.333,,0,0,lenarvo01
244,Rashard Lewis,SF,26,SEA,78,77,36.9,6.9,14.8,0.467,1.8,4.7,0.384,5.1,10,0.507,0.529,4.5,5.5,0.818,1.4,3.6,5,2.3,1.3,0.6,1.8,2.4,20.1,lewisra02,244,Rashard Lewis,SF,26,SEA,78,77,2876,6.7,14.4,0.467,1.8,4.6,0.384,5,9.8,0.507,4.4,5.4,0.818,1.4,3.5,4.9,2.3,1.3,0.6,1.8,2.4,19.6,lewisra02,119,115,lewisra02,244,Rashard Lewis,SF,26,SEA,78,2876,20,0.585,0.321,0.372,4.6,11.9,8.2,10.7,1.9,1.3,9.5,23.1,,8.2,0.1,8.3,0.138,,4.2,-1.6,2.7,3.4,lewisra02,244,Rashard Lewis,SF,26,SEA,78,2876,,1%,88%,11%,1%,-3.9,-2.4,55,37,83,34,163,5,420,34,52,lewisra02,244,Rashard Lewis,SF,26,SEA,78,2876,0.467,14.1,,0.679,0.195,0.202,0.139,0.142,0.321,,0.507,0.653,0.519,0.356,0.436,0.384,,0.452,0.958,,0.047,52,,0.276,0.431,,4,0,lewisra02
245,Randy Livingston,PG,30,CHI,5,0,4.4,0,0.4,0,0,0,,0,0.4,0,0,0,0,,0.2,0.6,0.8,0.2,0.2,0,0.2,1.2,0,livinra01,245,Randy Livingston,PG,30,CHI,5,0,22,0,3.3,0,0,0,,0,3.3,0,0,0,,1.6,4.9,6.5,1.6,1.6,0,1.6,9.8,0,livinra01,38,102,livinra01,245,Randy Livingston,PG,30,CHI,5,22,-3,0,0,0,5.2,15.6,10.4,6,2.3,0,33.3,6.2,,-0.1,0,0,-0.045,,-11.9,3.3,-8.6,0,livinra01,245,Randy Livingston,PG,30,CHI,5,22,40%,43%,17%,,,19.6,18.7,1,0,0,0,0,0,2,0,2,livinra01,245,Randy Livingston,PG,30,CHI,5,22,0,2.1,,1,0.5,0.5,0,0,0,,0,0,0,,,,,,,,0,0,,,,,0,0,livinra01
