,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk.1,Player.1,Pos.1,Age.1,Tm.1,G.1,GS.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,Unnamed: 60,ORtg,DRtg,Player-additional.1,Rk.2,Player.2,Pos.2,Age.2,Tm.2,G.2,MP.2,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 83,OWS,DWS,WS,WS/48,Unnamed: 88,OBPM,DBPM,BPM,VORP,Player-additional.2,Rk.3,Player.3,Pos.3,Age.3,Tm.3,G.3,MP.3,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot.1,Off..1,PGA,And1,Blkd,-9999,Rk.4,Player.4,Pos.4,Age.4,Tm.4,G.4,MP.4,FG%.2,Dist.,Unnamed: 127,2P.2,0-3,10-Mar,16-Oct,16-3P,3P.2,Unnamed: 134,2P.3,0-3.1,10-Mar.1,16-Oct.1,16-3P.1,3P.3,Unnamed: 141,2P.4,3P.4,Unnamed: 144,%FGA,#,Unnamed: 147,%3PA,3P%.2,Unnamed: 150,Att.,#.1,-9999.1,Season
425,314,Furkan Korkmaz,SG,24,PHI,67,19,21.1,2.7,7.0,0.387,1.1,4.0,0.289,1.6,3.0,0.515,0.469,1.0,1.3,0.81,0.3,2.3,2.6,1.9,0.5,0.1,0.7,0.9,7.6,korkmfu01,314,Furkan Korkmaz,SG,24,PHI,67,19,1414,6.4,16.6,0.387,2.7,9.4,0.289,3.7,7.2,0.515,2.4,3.0,0.81,0.8,5.4,6.2,4.5,1.2,0.3,1.7,2.0,18.0,,104.0,114,korkmfu01,314,Furkan Korkmaz,SG,24,PHI,67,1414,10.2,0.502,0.566,0.179,1.8,11.9,6.9,13.1,1.2,0.6,8.6,17.6,,0.1,1.1,1.2,0.041,,-2.0,-1.1,-3.1,-0.4,korkmfu01,314,Furkan Korkmaz,SG,24,PHI,67,1414,1%,26%,67%,6%,,0.9,-2.9,30,9,28,1,32,10,311,4,18,korkmfu01,314,Furkan Korkmaz,SG,24,PHI,67,1414,0.387,17.4,,0.434,0.187,0.149,0.047,0.051,0.566,,0.515,0.739,0.314,0.5,0.292,0.289,,0.524,0.87,,0.021,8,,0.199,0.283,,2,0,korkmfu01,2022
426,315,Luke Kornet,C,26,TOT,15,0,6.9,0.9,1.8,0.481,0.0,0.3,0.0,0.9,1.5,0.591,0.481,0.3,0.4,0.667,0.9,1.1,1.9,0.6,0.2,0.2,0.0,0.6,2.0,kornelu01,315,Luke Kornet,C,26,TOT,15,0,103,6.3,13.0,0.481,0.0,2.4,0.0,6.3,10.6,0.591,1.9,2.9,0.667,6.3,7.7,14.0,4.3,1.4,1.4,0.0,4.3,14.5,,133.0,107,kornelu01,315,Luke Kornet,C,26,TOT,15,103,16.6,0.506,0.185,0.222,14.0,16.4,15.2,12.4,1.4,2.6,0.0,12.7,,0.2,0.2,0.4,0.194,,-0.9,0.4,-0.5,0.0,kornelu01,315,Luke Kornet,C,26,TOT,15,103,,,,2%,98%,8.0,1.2,0,0,9,0,3,0,23,2,2,kornelu01,315,Luke Kornet,C,26,TOT,15,103,0.481,7.2,,0.815,0.519,0.222,0.074,0.0,0.185,,0.591,0.643,0.667,0.0,,0.0,,0.692,,,0.185,4,,0.0,,,0,0,kornelu01,2022
430,316,Vit Krejci,SG,21,OKC,30,8,23.0,2.3,5.6,0.407,1.1,3.3,0.327,1.2,2.3,0.522,0.503,0.6,0.7,0.864,0.6,2.8,3.4,1.9,0.6,0.3,1.0,2.2,6.2,krejcvi01,316,Vit Krejci,SG,21,OKC,30,8,690,4.8,11.8,0.407,2.3,6.9,0.327,2.5,4.9,0.522,1.3,1.6,0.864,1.3,5.9,7.1,4.0,1.3,0.6,2.0,4.6,13.2,,105.0,115,krejcvi01,316,Vit Krejci,SG,21,OKC,30,690,8.5,0.529,0.587,0.132,2.6,12.6,7.5,11.9,1.3,1.1,14.1,12.9,,0.1,0.5,0.6,0.042,,-4.3,-1.0,-5.3,-0.6,krejcvi01,316,Vit Krejci,SG,21,OKC,30,690,,19%,63%,18%,,-12.2,-4.8,16,7,34,2,12,3,140,2,9,krejcvi01,316,Vit Krejci,SG,21,OKC,30,690,0.407,17.5,,0.413,0.102,0.257,0.012,0.042,0.587,,0.522,0.824,0.442,0.0,0.429,0.327,,0.556,0.906,,0.03,5,,0.194,0.474,,1,0,krejcvi01,2022
432,318,Jonathan Kuminga,SF,19,GSW,70,12,16.9,3.4,6.6,0.513,0.7,2.1,0.336,2.7,4.4,0.598,0.567,1.9,2.7,0.684,0.8,2.6,3.3,0.9,0.4,0.3,1.1,2.1,9.3,kuminjo01,318,Jonathan Kuminga,SF,19,GSW,70,12,1185,9.7,18.9,0.513,2.1,6.1,0.336,7.7,12.8,0.598,5.3,7.8,0.684,2.2,7.4,9.6,2.6,1.3,0.9,3.0,6.0,26.8,,112.0,108,kuminjo01,318,Jonathan Kuminga,SF,19,GSW,70,1185,15.2,0.6,0.324,0.413,5.1,16.1,10.8,8.4,1.3,1.8,12.0,22.7,,1.3,1.8,3.0,0.123,,-1.3,-0.2,-1.5,0.1,kuminjo01,318,Jonathan Kuminga,SF,19,GSW,70,1185,,,14%,63%,24%,2.0,-5.3,33,19,66,18,93,5,156,11,35,kuminjo01,318,Jonathan Kuminga,SF,19,GSW,70,1185,0.513,11.0,,0.676,0.341,0.276,0.043,0.015,0.324,,0.598,0.771,0.433,0.4,0.286,0.336,,0.608,1.0,,0.172,74,,0.349,0.25,,2,0,kuminjo01,2022
433,319,Kyle Kuzma,PF,26,WAS,66,66,33.4,6.4,14.2,0.452,1.9,5.7,0.341,4.5,8.5,0.526,0.52,2.4,3.3,0.712,1.1,7.4,8.5,3.5,0.6,0.9,2.6,1.9,17.1,kuzmaky01,319,Kyle Kuzma,PF,26,WAS,66,66,2204,9.5,21.0,0.452,2.9,8.4,0.341,6.6,12.6,0.526,3.5,4.9,0.712,1.6,11.0,12.6,5.2,0.9,1.3,3.8,2.9,25.4,,103.0,113,kuzmaky01,319,Kyle Kuzma,PF,26,WAS,66,2204,15.2,0.547,0.401,0.234,3.6,24.3,14.1,16.3,0.9,2.2,14.1,24.2,,0.0,2.0,2.0,0.044,,0.2,-0.4,-0.2,1.0,kuzmaky01,319,Kyle Kuzma,PF,26,WAS,66,2204,,,3%,85%,12%,-5.6,-5.3,74,48,74,19,101,6,554,25,35,kuzmaky01,319,Kyle Kuzma,PF,26,WAS,66,2204,0.452,14.8,,0.599,0.167,0.26,0.108,0.065,0.401,,0.526,0.744,0.498,0.386,0.311,0.341,,0.492,0.883,,0.024,19,,0.227,0.329,,1,0,kuzmaky01,2022
435,321,Jeremy Lamb,SF-SG,29,TOT,56,0,16.7,2.4,6.2,0.383,1.0,3.0,0.324,1.4,3.2,0.441,0.463,1.6,1.9,0.84,0.5,2.3,2.8,1.4,0.6,0.4,0.7,1.1,7.3,lambje01,321,Jeremy Lamb,SF-SG,29,TOT,56,0,935,6.9,18.1,0.383,2.9,8.9,0.324,4.1,9.2,0.441,4.6,5.5,0.84,1.4,6.7,8.0,4.2,1.6,1.1,1.9,3.1,21.3,,109.0,116,lambje01,321,Jeremy Lamb,SF-SG,29,TOT,56,935,13.3,0.521,0.49,0.305,3.0,15.3,9.1,12.3,1.6,2.0,8.6,19.7,,0.6,0.6,1.2,0.063,,-0.4,-0.5,-0.8,0.3,lambje01,321,Jeremy Lamb,SF-SG,29,TOT,56,935,9%,43%,47%,2%,,-0.3,5.0,21,8,26,1,42,3,190,13,10,lambje01,321,Jeremy Lamb,SF-SG,29,TOT,56,935,0.383,17.4,,0.51,0.089,0.202,0.147,0.072,0.49,,0.441,0.581,0.4,0.412,0.44,0.324,,0.346,0.818,,0.0,0,,0.188,0.313,,4,0,lambje01,2022
438,322,Jock Landale,C,26,SAS,54,1,10.9,1.9,3.8,0.495,0.5,1.6,0.326,1.3,2.1,0.626,0.566,0.6,0.8,0.829,1.2,1.4,2.6,0.8,0.2,0.3,0.6,1.0,4.9,landajo01,322,Jock Landale,C,26,SAS,54,1,589,8.2,16.6,0.495,2.4,7.2,0.326,5.9,9.4,0.626,2.8,3.3,0.829,5.1,6.1,11.2,3.7,0.8,1.1,2.5,4.3,21.6,,119.0,114,landajo01,322,Jock Landale,C,26,SAS,54,589,16.0,0.597,0.436,0.201,11.1,13.5,12.3,10.6,0.8,2.0,12.3,18.1,,1.0,0.4,1.5,0.121,,0.7,-1.1,-0.4,0.2,landajo01,322,Jock Landale,C,26,SAS,54,589,,,,7%,93%,-1.5,-1.9,14,6,34,6,20,4,111,7,12,landajo01,322,Jock Landale,C,26,SAS,54,589,0.495,13.3,,0.564,0.368,0.152,0.025,0.02,0.436,,0.626,0.707,0.484,0.2,0.75,0.326,,0.708,1.0,,0.118,23,,0.225,0.4,,1,0,landajo01,2022
439,323,Romeo Langford,SG,22,TOT,48,5,16.1,1.7,4.0,0.435,0.6,1.8,0.341,1.1,2.2,0.509,0.51,0.5,0.9,0.548,0.6,1.6,2.3,0.4,0.5,0.3,0.3,1.0,4.5,langfro01,323,Romeo Langford,SG,22,TOT,48,5,771,5.3,12.3,0.435,1.9,5.5,0.341,3.5,6.8,0.509,1.5,2.7,0.548,1.9,5.0,6.9,1.4,1.4,1.0,1.0,3.0,14.0,,108.0,109,langfro01,323,Romeo Langford,SG,22,TOT,48,771,9.2,0.52,0.445,0.22,4.3,10.7,7.6,3.7,1.4,1.9,7.1,12.9,,0.3,1.0,1.3,0.082,,-2.3,1.0,-1.4,0.1,langfro01,323,Romeo Langford,SG,22,TOT,48,771,3%,44%,52%,2%,,1.9,-6.7,9,3,28,1,19,5,53,6,14,langfro01,323,Romeo Langford,SG,22,TOT,48,771,0.435,14.4,,0.555,0.204,0.241,0.079,0.031,0.445,,0.509,0.718,0.37,0.467,0.333,0.341,,0.722,0.966,,0.047,8,,0.518,0.318,,1,0,langfro01,2022
442,324,Zach LaVine,SG,26,CHI,67,67,34.7,8.4,17.7,0.476,2.8,7.1,0.389,5.7,10.6,0.534,0.554,4.8,5.6,0.853,0.3,4.3,4.6,4.5,0.6,0.3,2.6,1.8,24.4,lavinza01,324,Zach LaVine,SG,26,CHI,67,67,2328,11.8,24.9,0.476,3.9,10.0,0.389,8.0,14.9,0.534,6.7,7.9,0.853,0.5,6.0,6.5,6.4,0.9,0.5,3.6,2.5,34.3,,115.0,116,lavinza01,324,Zach LaVine,SG,26,CHI,67,2328,20.0,0.605,0.401,0.316,1.1,13.8,7.4,20.8,0.9,0.9,11.2,28.8,,4.5,1.3,5.8,0.12,,3.9,-1.5,2.4,2.6,lavinza01,324,Zach LaVine,SG,26,CHI,67,2328,1%,50%,48%,2%,,-0.6,-0.7,69,69,61,14,154,1,702,35,61,lavinza01,324,Zach LaVine,SG,26,CHI,67,2328,0.476,15.2,,0.599,0.264,0.103,0.086,0.147,0.401,,0.534,0.7,0.451,0.343,0.408,0.389,,0.35,0.568,,0.055,62,,0.139,0.53,,0,0,lavinza01,2022
443,325,Jake Layman,SF,27,MIN,34,1,6.8,0.9,2.1,0.411,0.2,1.0,0.229,0.6,1.1,0.579,0.466,0.4,0.5,0.722,0.2,0.9,1.1,0.3,0.2,0.1,0.3,0.4,2.4,laymaja01,325,Jake Layman,SF,27,MIN,34,1,231,6.2,15.0,0.411,1.6,7.2,0.229,4.5,7.8,0.579,2.7,3.7,0.722,1.2,6.2,7.4,1.9,1.4,1.0,2.1,2.5,16.7,,99.0,113,laymaja01,325,Jake Layman,SF,27,MIN,34,231,9.0,0.5,0.479,0.247,2.7,14.3,8.4,5.3,1.4,2.1,11.0,16.4,,-0.1,0.2,0.1,0.024,,-3.3,-0.6,-3.9,-0.1,laymaja01,325,Jake Layman,SF,27,MIN,34,231,,2%,53%,45%,,-2.1,-4.8,5,3,6,1,10,0,22,2,4,laymaja01,325,Jake Layman,SF,27,MIN,34,231,0.411,14.4,,0.521,0.301,0.123,0.055,0.041,0.479,,0.579,0.773,0.222,0.25,0.667,0.229,,0.682,1.0,,0.096,6,,0.486,0.235,,0,0,laymaja01,2022
444,326,Damion Lee,SG,29,GSW,63,5,19.9,2.7,6.1,0.441,1.0,3.0,0.337,1.7,3.1,0.541,0.523,1.0,1.2,0.88,0.4,2.8,3.2,1.0,0.6,0.1,0.6,1.5,7.4,leeda03,326,Damion Lee,SG,29,GSW,63,5,1256,6.6,14.9,0.441,2.4,7.3,0.337,4.1,7.6,0.541,2.6,2.9,0.88,1.0,6.8,7.9,2.4,1.5,0.2,1.5,3.7,18.1,,111.0,109,leeda03,326,Damion Lee,SG,29,GSW,63,1256,10.9,0.561,0.488,0.196,2.4,14.9,8.8,7.1,1.5,0.5,8.4,15.8,,0.9,1.8,2.7,0.102,,-2.4,0.4,-2.0,0.0,leeda03,326,Damion Lee,SG,29,GSW,63,1256,4%,67%,29%,1%,,2.8,-4.3,9,11,50,10,23,16,160,5,12,leeda03,326,Damion Lee,SG,29,GSW,63,1256,0.441,16.4,,0.512,0.188,0.146,0.091,0.086,0.488,,0.541,0.833,0.429,0.343,0.303,0.337,,0.736,0.984,,0.005,2,,0.396,0.324,,2,0,leeda03,2022
445,327,Saben Lee,PG,22,DET,37,0,16.3,1.9,4.8,0.39,0.4,1.6,0.233,1.5,3.2,0.47,0.429,1.5,1.9,0.789,0.5,1.9,2.4,2.9,1.0,0.3,1.0,1.2,5.6,leesa01,327,Saben Lee,PG,22,DET,37,0,604,5.6,14.3,0.39,1.1,4.8,0.233,4.4,9.5,0.47,4.5,5.7,0.789,1.5,5.6,7.0,8.6,2.9,1.0,2.9,3.6,16.8,,107.0,112,leesa01,327,Saben Lee,PG,22,DET,37,604,13.8,0.499,0.339,0.401,3.1,13.0,7.8,26.2,2.9,1.8,14.7,17.3,,0.3,0.7,0.9,0.073,,-1.9,1.5,-0.4,0.2,leesa01,327,Saben Lee,PG,22,DET,37,604,100%,,,,,-8.0,0.0,24,7,21,1,34,7,259,5,22,leesa01,327,Saben Lee,PG,22,DET,37,604,0.39,11.2,,0.661,0.379,0.232,0.04,0.011,0.339,,0.47,0.597,0.341,0.143,0.0,0.233,,0.455,0.786,,0.051,7,,0.233,0.214,,0,0,leesa01,2022
446,328,Alex Len,C,28,SAC,39,10,15.9,2.4,4.5,0.534,0.2,0.5,0.286,2.3,4.0,0.568,0.551,1.1,1.6,0.651,1.3,2.8,4.1,1.2,0.3,0.6,1.1,2.6,6.0,lenal01,328,Alex Len,C,28,SAC,39,10,620,7.3,13.7,0.534,0.5,1.6,0.286,6.8,12.0,0.568,3.2,4.9,0.651,4.0,8.5,12.5,3.5,1.0,1.9,3.3,7.8,18.2,,109.0,114,lenal01,328,Alex Len,C,28,SAC,39,620,13.1,0.577,0.119,0.358,9.0,19.3,14.1,10.6,1.0,3.5,17.4,17.1,,0.4,0.5,0.9,0.07,,-3.2,0.3,-2.9,-0.1,lenal01,328,Alex Len,C,28,SAC,39,620,,,,,100%,-5.4,0.1,14,11,57,14,29,2,118,7,13,lenal01,328,Alex Len,C,28,SAC,39,620,0.534,7.0,,0.881,0.415,0.335,0.125,0.006,0.119,,0.568,0.712,0.441,0.455,0.0,0.286,,0.773,1.0,,0.17,26,,0.286,0.333,,0,0,lenal01,2022
447,329,Caris LeVert,SG,27,TOT,58,49,30.7,6.5,14.7,0.444,1.4,4.4,0.32,5.1,10.3,0.497,0.492,2.5,3.3,0.756,0.7,2.9,3.7,4.3,0.9,0.4,1.9,2.3,17.0,leverca01,329,Caris LeVert,SG,27,TOT,58,49,1780,10.5,23.6,0.444,2.3,7.1,0.32,8.2,16.5,0.497,4.0,5.3,0.756,1.2,4.7,5.9,6.9,1.4,0.6,3.0,3.6,27.3,,108.0,116,leverca01,329,Caris LeVert,SG,27,TOT,58,1780,15.1,0.525,0.3,0.226,2.7,10.7,6.7,22.0,1.4,1.1,10.3,25.4,,1.2,1.0,2.2,0.059,,0.0,-1.2,-1.2,0.4,leverca01,329,Caris LeVert,SG,27,TOT,58,1780,7%,71%,22%,,,-2.2,0.4,45,42,57,8,93,16,602,19,52,leverca01,329,Caris LeVert,SG,27,TOT,58,1780,0.444,12.8,,0.7,0.207,0.26,0.201,0.032,0.3,,0.497,0.638,0.441,0.442,0.37,0.32,,0.303,0.634,,0.023,20,,0.129,0.303,,0,0,leverca01,2022
450,330,Kira Lewis Jr.,PG,20,NOP,24,0,14.2,2.5,6.1,0.404,0.5,2.4,0.224,1.9,3.7,0.523,0.449,0.4,0.5,0.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9,lewiski01,330,Kira Lewis Jr.,PG,20,NOP,24,0,341,8.5,21.1,0.404,1.9,8.4,0.224,6.7,12.7,0.523,1.4,1.7,0.833,1.3,4.3,5.6,7.1,1.6,0.1,3.8,2.5,20.4,,96.0,116,lewiski01,330,Kira Lewis Jr.,PG,20,NOP,24,341,9.8,0.466,0.397,0.082,2.9,10.0,6.3,21.7,1.6,0.3,14.7,22.3,,-0.3,0.2,-0.1,-0.017,,-2.8,-1.2,-4.0,-0.2,lewiski01,330,Kira Lewis Jr.,PG,20,NOP,24,341,92%,8%,,,,-15.5,-15.8,19,5,8,0,6,4,120,2,6,lewiski01,330,Kira Lewis Jr.,PG,20,NOP,24,341,0.404,14.8,,0.603,0.267,0.171,0.103,0.062,0.397,,0.523,0.718,0.4,0.333,0.333,0.224,,0.457,0.846,,0.027,3,,0.241,0.286,,3,0,lewiski01,2022
452,332,Damian Lillard,PG,31,POR,29,29,36.4,7.7,19.0,0.402,3.2,9.8,0.324,4.5,9.2,0.485,0.486,5.5,6.2,0.878,0.4,3.7,4.1,7.3,0.6,0.4,2.9,1.3,24.0,lillada01,332,Damian Lillard,PG,31,POR,29,29,1056,10.3,25.5,0.402,4.3,13.1,0.324,6.0,12.4,0.485,7.4,8.4,0.878,0.6,5.0,5.6,9.8,0.8,0.5,3.8,1.7,32.2,,112.0,120,lillada01,332,Damian Lillard,PG,31,POR,29,1056,18.5,0.55,0.514,0.328,1.3,11.6,6.2,34.0,0.8,1.0,11.6,29.3,,1.7,0.1,1.7,0.079,,4.0,-2.7,1.3,0.9,lillada01,332,Damian Lillard,PG,31,POR,29,1056,100%,,,,,-1.5,10.1,59,17,21,4,53,9,505,8,22,lillada01,332,Damian Lillard,PG,31,POR,29,1056,0.402,17.9,,0.486,0.239,0.071,0.074,0.101,0.514,,0.485,0.561,0.308,0.439,0.464,0.324,,0.192,0.446,,0.005,2,,0.056,0.375,,0,0,lillada01,2022
453,333,Nassir Little,SF,21,POR,42,23,25.9,3.5,7.5,0.46,1.2,3.7,0.331,2.2,3.8,0.584,0.541,1.6,2.2,0.734,1.4,4.2,5.6,1.3,0.6,0.9,1.0,2.0,9.8,littlna01,333,Nassir Little,SF,21,POR,42,23,1088,6.5,14.1,0.46,2.3,6.9,0.331,4.2,7.2,0.584,3.1,4.2,0.734,2.6,8.0,10.6,2.4,1.1,1.6,1.8,3.7,18.4,,115.0,116,littlna01,333,Nassir Little,SF,21,POR,42,1088,13.5,0.575,0.489,0.298,5.7,18.7,11.9,7.4,1.1,3.3,10.1,15.8,,1.2,0.6,1.7,0.076,,-0.9,-0.6,-1.4,0.2,littlna01,333,Nassir Little,SF,21,POR,42,1088,,,64%,35%,,-0.7,11.3,15,15,50,5,44,5,147,12,14,littlna01,333,Nassir Little,SF,21,POR,42,1088,0.46,14.9,,0.511,0.283,0.14,0.038,0.051,0.489,,0.584,0.742,0.386,0.333,0.438,0.331,,0.691,0.922,,0.114,32,,0.279,0.372,,0,0,littlna01,2022
454,334,Isaiah Livers,SF,23,DET,19,5,20.2,2.2,4.7,0.456,1.4,3.4,0.422,0.7,1.4,0.538,0.606,0.6,0.7,0.857,0.8,2.2,3.0,1.1,0.7,0.4,0.8,1.9,6.4,liveris01,334,Isaiah Livers,SF,23,DET,19,5,383,5.2,11.5,0.456,3.4,8.2,0.422,1.8,3.3,0.538,1.5,1.8,0.857,1.9,5.4,7.3,2.7,1.7,0.9,1.9,4.7,15.4,,118.0,115,liveris01,334,Isaiah Livers,SF,23,DET,19,383,11.1,0.629,0.711,0.156,4.0,12.5,8.0,8.0,1.7,1.6,13.5,12.4,,0.4,0.3,0.7,0.085,,-1.3,-0.2,-1.5,0.0,liveris01,334,Isaiah Livers,SF,23,DET,19,383,,2%,45%,53%,,-2.1,6.6,7,6,23,1,7,1,55,1,3,liveris01,334,Isaiah Livers,SF,23,DET,19,383,0.456,20.1,,0.289,0.111,0.078,0.033,0.067,0.711,,0.538,0.8,0.429,0.667,0.167,0.422,,0.643,0.963,,0.011,1,,0.406,0.423,,0,0,liveris01,2022
455,335,Kevon Looney,C,25,GSW,82,80,21.1,2.5,4.4,0.571,0.0,0.0,0.0,2.5,4.4,0.573,0.571,0.9,1.5,0.6,2.5,4.7,7.3,2.0,0.6,0.6,0.8,2.6,6.0,looneke01,335,Kevon Looney,C,25,GSW,82,80,1732,5.9,10.2,0.571,0.0,0.0,0.0,5.9,10.2,0.573,2.1,3.5,0.6,5.9,10.9,16.8,4.6,1.4,1.5,1.9,6.1,13.8,,128.0,105,looneke01,335,Kevon Looney,C,25,GSW,82,1732,15.7,0.586,0.003,0.343,13.5,23.8,18.8,13.2,1.4,2.9,13.8,12.2,,3.5,3.2,6.8,0.187,,-0.9,1.7,0.9,1.3,looneke01,335,Kevon Looney,C,25,GSW,82,1732,,,,1%,99%,6.2,0.7,25,17,113,19,60,2,400,9,36,looneke01,335,Kevon Looney,C,25,GSW,82,1732,0.571,4.6,,0.997,0.541,0.308,0.066,0.082,0.003,,0.573,0.675,0.554,0.292,0.2,0.0,,0.736,,,0.239,83,,0.0,,,0,0,looneke01,2022
456,336,Brook Lopez,C,33,MIL,13,11,22.9,4.7,10.1,0.466,1.5,4.1,0.358,3.2,6.0,0.538,0.538,1.5,1.8,0.87,1.5,2.6,4.1,0.5,0.6,1.2,0.9,2.6,12.4,lopezbr01,336,Brook Lopez,C,33,MIL,13,11,298,9.8,21.1,0.466,3.1,8.5,0.358,6.8,12.6,0.538,3.2,3.7,0.87,3.1,5.5,8.5,1.0,1.3,2.4,1.9,5.5,25.9,,112.0,111,lopezbr01,336,Brook Lopez,C,33,MIL,13,298,16.0,0.57,0.405,0.176,6.9,11.9,9.4,3.0,1.3,4.8,7.8,21.9,,0.3,0.3,0.7,0.108,,-0.7,-0.7,-1.3,0.1,lopezbr01,336,Brook Lopez,C,33,MIL,13,298,,,,,100%,-1.5,-5.1,4,2,18,5,10,0,14,3,5,lopezbr01,336,Brook Lopez,C,33,MIL,13,298,0.466,13.2,,0.595,0.298,0.198,0.084,0.015,0.405,,0.538,0.821,0.346,0.091,0.0,0.358,,0.714,0.947,,0.122,15,,0.34,0.5,,0,0,lopezbr01,2022
457,337,Robin Lopez,C,33,ORL,36,9,17.0,3.1,5.5,0.553,0.1,0.2,0.333,3.0,5.4,0.56,0.558,0.9,1.5,0.593,1.9,1.6,3.5,1.5,0.1,0.5,1.2,1.9,7.1,lopezro01,337,Robin Lopez,C,33,ORL,36,9,612,8.7,15.7,0.553,0.2,0.5,0.333,8.5,15.3,0.56,2.5,4.3,0.593,5.4,4.6,10.0,4.3,0.2,1.4,3.5,5.3,20.1,,110.0,116,lopezro01,337,Robin Lopez,C,33,ORL,36,612,13.7,0.57,0.03,0.271,11.7,10.0,10.9,14.4,0.2,2.7,16.5,18.9,,0.5,0.3,0.8,0.064,,-2.4,-1.4,-3.8,-0.3,lopezro01,337,Robin Lopez,C,33,ORL,36,612,,,,,100%,-6.5,2.0,9,11,36,17,24,2,127,6,5,lopezro01,337,Robin Lopez,C,33,ORL,36,612,0.553,6.2,,0.97,0.281,0.618,0.055,0.015,0.03,,0.56,0.714,0.512,0.364,0.333,0.333,,0.519,1.0,,0.035,7,,0.167,1.0,,1,0,lopezro01,2022
461,339,Kevin Love,C,33,CLE,74,4,22.5,4.4,10.3,0.43,2.5,6.4,0.392,1.9,3.8,0.493,0.553,2.2,2.7,0.838,1.2,6.1,7.2,2.2,0.4,0.2,1.3,1.4,13.6,loveke01,339,Kevin Love,C,33,CLE,74,4,1665,9.8,22.8,0.43,5.6,14.3,0.392,4.2,8.5,0.493,5.0,5.9,0.838,2.6,13.5,16.1,4.8,0.8,0.5,2.9,3.0,30.2,,117.0,108,loveke01,339,Kevin Love,C,33,CLE,74,1665,19.6,0.594,0.627,0.26,5.9,29.2,17.8,15.3,0.8,1.0,10.4,25.1,,3.2,2.5,5.7,0.164,,4.4,0.1,4.5,2.7,loveke01,339,Kevin Love,C,33,CLE,74,1665,,,,33%,67%,0.9,-2.2,59,19,53,13,64,30,368,11,17,loveke01,339,Kevin Love,C,33,CLE,74,1665,0.43,19.7,,0.373,0.113,0.1,0.084,0.076,0.627,,0.493,0.709,0.461,0.391,0.328,0.392,,0.571,0.936,,0.008,5,,0.17,0.358,,1,0,loveke01,2022
462,340,Kyle Lowry,PG,35,MIA,63,63,33.9,4.4,10.0,0.44,2.3,6.1,0.377,2.1,3.9,0.539,0.555,2.3,2.8,0.851,0.5,4.0,4.5,7.5,1.1,0.3,2.7,2.8,13.4,lowryky01,340,Kyle Lowry,PG,35,MIA,63,63,2133,6.5,14.7,0.44,3.4,9.0,0.377,3.1,5.7,0.539,3.5,4.1,0.851,0.8,5.8,6.6,11.1,1.6,0.4,3.9,4.2,19.8,,118.0,110,lowryky01,340,Kyle Lowry,PG,35,MIA,63,2133,15.0,0.6,0.609,0.278,1.8,13.0,7.5,32.3,1.6,0.8,19.3,18.2,,3.7,2.7,6.4,0.143,,1.1,0.8,2.0,2.1,lowryky01,340,Kyle Lowry,PG,35,MIA,63,2133,100%,,,,,5.5,2.1,126,20,78,10,55,45,1126,11,20,lowryky01,340,Kyle Lowry,PG,35,MIA,63,2133,0.44,19.8,,0.391,0.121,0.091,0.091,0.088,0.609,,0.539,0.711,0.456,0.456,0.473,0.377,,0.303,0.653,,0.0,0,,0.147,0.446,,4,0,lowryky01,2022
464,342,Timothé Luwawu-Cabarrot,SF,26,ATL,52,18,13.2,1.4,3.6,0.398,0.8,2.3,0.361,0.6,1.2,0.469,0.516,0.7,0.8,0.854,0.3,1.3,1.6,0.8,0.3,0.1,0.4,1.5,4.4,luwawti01,342,Timothé Luwawu-Cabarrot,SF,26,ATL,52,18,685,5.3,13.3,0.398,3.2,8.8,0.361,2.2,4.6,0.469,2.5,2.9,0.854,1.2,4.7,5.9,2.9,1.3,0.4,1.4,5.5,16.3,,113.0,117,luwawti01,342,Timothé Luwawu-Cabarrot,SF,26,ATL,52,685,9.3,0.556,0.656,0.22,2.7,10.3,6.6,7.7,1.3,0.8,8.9,14.3,,0.6,0.3,0.9,0.061,,-2.3,-1.0,-3.3,-0.2,luwawti01,342,Timothé Luwawu-Cabarrot,SF,26,ATL,52,685,,2%,83%,15%,,-2.6,-5.4,13,3,37,2,20,8,99,4,9,luwawti01,342,Timothé Luwawu-Cabarrot,SF,26,ATL,52,685,0.398,17.5,,0.344,0.22,0.07,0.038,0.016,0.656,,0.469,0.512,0.385,0.429,0.333,0.361,,0.7,0.977,,0.032,6,,0.459,0.464,,0,0,luwawti01,2022
