Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
214,Serge Ibaka,PF,26,OKC,78,78,32.1,5.3,11.1,0.479,0.8,2.4,0.326,4.6,8.8,0.52,0.513,1.2,1.6,0.752,1.8,5,6.8,0.8,0.5,1.9,1.4,2.7,12.6,ibakase01,214,Serge Ibaka,PF,26,OKC,78,78,2500,6,12.5,0.479,0.9,2.6,0.326,5.1,9.9,0.52,1.3,1.7,0.752,2,5.6,7.7,1,0.5,2.1,1.6,3,14.2,ibakase01,108,105,ibakase01,214,Serge Ibaka,PF,26,OKC,78,2500,13.9,0.533,0.212,0.139,6.5,16.2,11.6,3.9,0.8,4.5,10.5,17.6,,2.5,3,5.5,0.105,,-0.6,0,-0.6,0.8,ibakase01,214,Serge Ibaka,PF,26,OKC,78,2500,,,,92%,9%,10.1,7.8,31,36,125,18,52,4,170,15,27,ibakase01,214,Serge Ibaka,PF,26,OKC,78,2500,0.479,13.6,,0.788,0.196,0.129,0.123,0.341,0.212,,0.52,0.671,0.5,0.486,0.453,0.326,,0.837,0.983,,0.075,61,,0.527,0.351,,0,0,ibakase01
215,Andre Iguodala,SF,32,GSW,65,1,26.6,2.7,5.7,0.478,0.8,2.4,0.351,1.9,3.3,0.57,0.552,0.8,1.3,0.614,0.8,3.2,4,3.4,1.1,0.3,1.2,1.6,7,iguodan01,215,Andre Iguodala,SF,32,GSW,65,1,1732,3.7,7.6,0.478,1.1,3.2,0.351,2.5,4.4,0.57,1.1,1.7,0.614,1.1,4.4,5.5,4.6,1.5,0.4,1.6,2.1,9.5,iguodan01,115,105,iguodan01,215,Andre Iguodala,SF,32,GSW,65,1732,12.2,0.565,0.418,0.226,3.4,12.4,8.2,16.3,2,0.8,16.3,12.1,,2.3,2.1,4.4,0.122,,-0.2,1.3,1.1,1.4,iguodan01,215,Andre Iguodala,SF,32,GSW,65,1732,,1%,85%,15%,,13.5,4.3,51,17,67,4,29,10,522,9,10,iguodan01,215,Andre Iguodala,SF,32,GSW,65,1732,0.478,14.5,,0.582,0.31,0.063,0.073,0.136,0.418,,0.57,0.728,0.348,0.407,0.4,0.351,,0.631,0.944,,0.141,49,,0.377,0.431,,3,0,iguodan01
216,Ersan İlyasova,PF,28,TOT,74,56,25.4,3.8,8.9,0.424,1.3,3.5,0.371,2.5,5.4,0.458,0.496,1.5,2.1,0.721,1.9,3.5,5.4,0.9,0.7,0.4,1,2.3,10.4,ilyaser01,216,Ersan İlyasova,PF,28,TOT,74,56,1881,5.4,12.7,0.424,1.8,5,0.371,3.5,7.7,0.458,2.1,2.9,0.721,2.8,5,7.7,1.3,1,0.6,1.4,3.3,14.7,ilyaser01,109,106,ilyaser01,216,Ersan İlyasova,PF,28,TOT,74,1881,14.2,0.526,0.392,0.233,8.1,15.6,11.7,5.6,1.4,1.4,8.9,18.6,,2.4,2,4.4,0.113,,0.2,-0.4,-0.2,0.9,ilyaser01,216,Ersan İlyasova,PF,28,TOT,74,1881,,,,98%,3%,-4,-5.1,25,15,86,10,69,23,158,9,41,ilyaser01,216,Ersan İlyasova,PF,28,TOT,74,1881,0.424,14,,0.608,0.292,0.124,0.05,0.144,0.392,,0.458,0.57,0.317,0.394,0.368,0.371,,0.641,0.927,,0.003,1,,0.131,0.353,,0,0,ilyaser01
216,Ersan İlyasova,PF,28,DET,52,52,27.6,4.2,9.8,0.425,1.5,4.1,0.363,2.7,5.6,0.471,0.502,1.5,2.1,0.725,1.9,3.5,5.4,1.1,0.7,0.5,1.1,2.3,11.3,ilyaser01,216,Ersan İlyasova,PF,28,DET,52,52,1434,5.4,12.8,0.425,2,5.4,0.363,3.5,7.4,0.471,2,2.7,0.725,2.5,4.6,7.1,1.4,1,0.7,1.5,3,14.8,ilyaser01,109,106,ilyaser01,216,Ersan İlyasova,PF,28,DET,52,1434,14.1,0.53,0.423,0.215,7.3,14.5,10.7,6.1,1.3,1.4,9.6,18.7,,1.8,1.5,3.3,0.111,,0.4,0.1,0.5,0.9,ilyaser01,216,Ersan İlyasova,PF,28,DET,52,1434,,,,100%,,-1.6,-3.1,19,15,59,8,48,18,131,5,30,ilyaser01,216,Ersan İlyasova,PF,28,DET,52,1434,0.425,14.6,,0.577,0.266,0.126,0.049,0.136,0.423,,0.471,0.593,0.297,0.44,0.406,0.363,,0.638,0.936,,0.002,0,,0.14,0.333,,0,0,ilyaser01
216,Ersan İlyasova,PF,28,ORL,22,4,20.3,2.9,7,0.418,0.8,2,0.409,2.1,5,0.422,0.477,1.5,2,0.711,2,3.5,5.5,0.5,0.6,0.3,0.5,2.3,8.1,ilyaser01,216,Ersan İlyasova,PF,28,ORL,22,4,447,5.2,12.3,0.418,1.4,3.5,0.409,3.7,8.8,0.422,2.6,3.6,0.711,3.6,6.1,9.7,1,1.1,0.5,1,4.1,14.3,ilyaser01,111,107,ilyaser01,216,Ersan İlyasova,PF,28,ORL,22,447,14.7,0.515,0.288,0.294,11,19.1,15,4,1.6,1.1,6.5,18.3,,0.6,0.5,1.1,0.117,,-0.5,-1.9,-2.4,0,ilyaser01,216,Ersan İlyasova,PF,28,ORL,22,447,,,,90%,10%,-11.9,-11.6,6,0,27,2,21,5,27,4,11,ilyaser01,216,Ersan İlyasova,PF,28,ORL,22,447,0.418,11.8,,0.712,0.379,0.118,0.052,0.17,0.288,,0.422,0.517,0.389,0.25,0.269,0.409,,0.652,0.889,,0.007,1,,0.091,0.5,,0,0,ilyaser01
217,Joe Ingles,SF,28,UTA,81,2,15.3,1.5,3.6,0.426,1,2.6,0.386,0.5,1,0.531,0.565,0.2,0.2,0.722,0.2,1.6,1.9,1.2,0.7,0,0.8,1.2,4.2,inglejo01,217,Joe Ingles,SF,28,UTA,81,2,1241,3.6,8.4,0.426,2.3,6.1,0.386,1.2,2.3,0.531,0.4,0.5,0.722,0.6,3.8,4.4,2.8,1.6,0.1,1.9,2.8,9.9,inglejo01,105,105,inglejo01,217,Joe Ingles,SF,28,UTA,81,1241,10.3,0.572,0.722,0.062,1.8,12.4,7.1,12.1,2.3,0.3,17.9,13.5,,0.7,1.6,2.3,0.089,,-1.4,1.6,0.2,0.7,inglejo01,217,Joe Ingles,SF,28,UTA,81,1241,,,81%,19%,,-1.8,-5.4,42,5,31,8,6,3,219,4,7,inglejo01,217,Joe Ingles,SF,28,UTA,81,1241,0.426,20.1,,0.278,0.12,0.031,0.017,0.11,0.722,,0.531,0.743,0.333,0.8,0.313,0.386,,0.372,0.901,,0.007,2,,0.367,0.494,,1,0,inglejo01
218,Damien Inglis,SF,20,MIL,20,1,7.8,0.7,1.9,0.351,0.2,0.7,0.231,0.5,1.2,0.417,0.392,0.4,0.4,0.875,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,1.8,inglida01,218,Damien Inglis,SF,20,MIL,20,1,156,3,8.5,0.351,0.7,3,0.231,2.3,5.5,0.417,1.6,1.8,0.875,0.5,6.7,7.2,2.3,1.4,0.7,2.5,2.5,8.3,inglida01,81,107,inglida01,218,Damien Inglis,SF,20,MIL,20,156,6.7,0.444,0.351,0.216,1.5,21.1,11.4,9,2,1.6,21.4,14.9,,-0.2,0.2,-0.1,-0.024,,-4.9,-0.6,-5.6,-0.1,inglida01,218,Damien Inglis,SF,20,MIL,20,156,,,81%,20%,,-9.8,-6,7,1,9,0,3,0,22,0,3,inglida01,218,Damien Inglis,SF,20,MIL,20,156,0.351,13.7,,0.649,0.351,0.081,0.135,0.081,0.351,,0.417,0.615,0.333,0.2,0,0.231,,0.7,0.667,,0.054,2,,0.385,0.4,,1,0,inglida01
219,Kyrie Irving,PG,23,CLE,53,53,31.5,7.4,16.6,0.448,1.6,4.9,0.321,5.8,11.6,0.502,0.496,3.2,3.6,0.885,0.8,2.1,3,4.7,1.1,0.3,2.3,2,19.6,irvinky01,219,Kyrie Irving,PG,23,CLE,53,53,1667,8.5,19,0.448,1.8,5.7,0.321,6.7,13.3,0.502,3.6,4.1,0.885,1,2.4,3.4,5.4,1.2,0.4,2.7,2.3,22.5,irvinky01,109,106,irvinky01,219,Kyrie Irving,PG,23,CLE,53,1667,19.9,0.54,0.298,0.217,3,7.6,5.3,26.6,1.7,0.9,11.4,29.5,,3.2,1.7,5,0.143,,3.2,-0.8,2.3,1.8,irvinky01,219,Kyrie Irving,PG,23,CLE,53,1667,99%,2%,,,,6.4,-0.3,57,49,39,7,70,6,597,19,54,irvinky01,219,Kyrie Irving,PG,23,CLE,53,1667,0.448,13.2,,0.702,0.243,0.164,0.131,0.166,0.298,,0.502,0.584,0.403,0.504,0.473,0.321,,0.206,0.595,,0.001,1,,0.218,0.386,,0,0,irvinky01
220,Jarrett Jack,PG,32,BRK,32,32,32.1,4.4,11.2,0.391,1,3.2,0.304,3.4,8,0.426,0.434,3.1,3.5,0.893,0.3,4,4.3,7.4,1.1,0.2,2.9,2.4,12.8,jackja01,220,Jarrett Jack,PG,32,BRK,32,32,1027,4.9,12.5,0.391,1.1,3.6,0.304,3.8,9,0.426,3.5,3.9,0.893,0.3,4.5,4.8,8.3,1.2,0.2,3.3,2.7,14.4,jackja01,101,112,jackja01,220,Jarrett Jack,PG,32,BRK,32,1027,14.5,0.505,0.285,0.313,1,14.1,7.4,35,1.7,0.6,18.8,21.7,,0.5,0.4,0.9,0.043,,0,-0.7,-0.7,0.3,jackja01,220,Jarrett Jack,PG,32,BRK,32,1027,89%,11%,,,,-6,2.1,65,24,27,4,34,5,509,3,23,jackja01,220,Jarrett Jack,PG,32,BRK,32,1027,0.391,15.4,,0.715,0.109,0.201,0.098,0.307,0.285,,0.426,0.615,0.319,0.343,0.455,0.304,,0.174,0.548,,0,0,,0.235,0.333,,2,0,jackja01
221,Reggie Jackson,PG,25,DET,79,79,30.7,6.8,15.7,0.434,1.5,4.2,0.353,5.3,11.5,0.464,0.482,3.7,4.3,0.864,0.7,2.5,3.2,6.2,0.7,0.1,2.8,2.4,18.8,jacksre01,221,Reggie Jackson,PG,25,DET,79,79,2424,8,18.5,0.434,1.8,5,0.353,6.3,13.5,0.464,4.3,5,0.864,0.9,2.9,3.8,7.3,0.9,0.2,3.3,2.8,22.1,jacksre01,109,108,jacksre01,221,Reggie Jackson,PG,25,DET,79,2424,19.6,0.535,0.268,0.271,2.5,9.1,5.7,36.3,1.2,0.3,13.8,29.1,,4.9,1.9,6.9,0.136,,3.4,-0.6,2.7,2.8,jacksre01,221,Reggie Jackson,PG,25,DET,79,2424,100%,,,,,2.2,4.6,134,58,75,21,117,18,1150,30,69,jacksre01,221,Reggie Jackson,PG,25,DET,79,2424,0.434,11.9,,0.732,0.28,0.219,0.122,0.109,0.268,,0.464,0.575,0.381,0.48,0.331,0.353,,0.064,0.415,,0.011,13,,0.117,0.385,,2,0,jacksre01
222,LeBron James,SF,31,CLE,76,76,35.6,9.7,18.6,0.52,1.1,3.7,0.309,8.6,14.9,0.573,0.551,4.7,6.5,0.731,1.5,6,7.4,6.8,1.4,0.6,3.3,1.9,25.3,jamesle01,222,LeBron James,SF,31,CLE,76,76,2709,9.8,18.8,0.52,1.2,3.7,0.309,8.6,15.1,0.573,4.8,6.5,0.731,1.5,6,7.5,6.8,1.4,0.7,3.3,1.9,25.5,jamesle01,116,103,jamesle01,222,LeBron James,SF,31,CLE,76,2709,27.5,0.588,0.199,0.347,4.7,18.8,11.8,36,2,1.5,13.2,31.4,,9.6,4,13.6,0.242,,7,2,9,7.5,jamesle01,222,LeBron James,SF,31,CLE,76,2709,,,77%,23%,,11.5,15.8,145,54,48,32,225,13,1262,75,69,jamesle01,222,LeBron James,SF,31,CLE,76,2709,0.52,9.6,,0.801,0.459,0.119,0.093,0.129,0.199,,0.573,0.722,0.361,0.348,0.404,0.309,,0.378,0.598,,0.083,111,,0.117,0.273,,0,0,jamesle01
223,Al Jefferson,C,31,CHO,47,18,23.3,5.2,10.7,0.485,0,0,,5.2,10.7,0.485,0.485,1.5,2.4,0.649,1.2,5.2,6.4,1.5,0.6,0.9,0.7,2.5,12,jeffeal01,223,Al Jefferson,C,31,CHO,47,18,1096,8,16.6,0.485,0,0,,8,16.6,0.485,2.4,3.6,0.649,1.9,8,9.9,2.3,1,1.3,1.1,3.8,18.5,jeffeal01,105,102,jeffeal01,223,Al Jefferson,C,31,CHO,47,1096,18.2,0.507,0,0.22,5.6,24.6,15,11.8,1.4,3,5.8,24.2,,1,1.8,2.8,0.123,,-0.9,0.4,-0.5,0.4,jeffeal01,223,Al Jefferson,C,31,CHO,47,1096,,,,42%,58%,2.7,-0.2,11,14,85,6,59,2,164,15,36,jeffeal01,223,Al Jefferson,C,31,CHO,47,1096,0.485,7.9,,1,0.271,0.341,0.25,0.139,0,,0.485,0.642,0.407,0.405,0.514,,,0.555,,,0.028,13,,,,,0,0,jeffeal01
224,Cory Jefferson,PF,25,PHO,8,0,6.3,1.1,2.8,0.409,0,0.1,0,1.1,2.6,0.429,0.409,0.5,0.8,0.667,0.8,1.3,2,0,0,0.1,0,1,2.8,jeffeco01,224,Cory Jefferson,PF,25,PHO,8,0,50,6.5,15.8,0.409,0,0.7,0,6.5,15.1,0.429,2.9,4.3,0.667,4.3,7.2,11.5,0,0,0.7,0,5.8,15.8,jeffeco01,105,110,jeffeco01,224,Cory Jefferson,PF,25,PHO,8,50,12.7,0.446,0.045,0.273,12.7,22.2,17.4,0,0,1.6,0,21,,0,0,0.1,0.07,,-2.7,-3.7,-6.4,-0.1,jeffeco01,224,Cory Jefferson,PF,25,PHO,8,50,,,,100%,,-5.1,2.2,0,0,2,0,3,1,0,0,3,jeffeco01,224,Cory Jefferson,PF,25,PHO,8,50,0.409,5.2,,0.955,0.591,0.227,0.045,0.091,0.045,,0.429,0.615,0,1,0,0,,0.778,,,0.227,5,,0,,,0,0,jeffeco01
225,Richard Jefferson,SF,35,CLE,74,5,17.9,1.9,4.2,0.458,0.9,2.3,0.382,1,1.9,0.554,0.564,0.8,1.2,0.667,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,5.5,jefferi01,225,Richard Jefferson,SF,35,CLE,74,5,1326,3.9,8.5,0.458,1.8,4.7,0.382,2.1,3.8,0.554,1.6,2.4,0.667,0.4,3.1,3.5,1.6,0.9,0.4,1.2,3.5,11.1,jefferi01,112,107,jefferi01,225,Richard Jefferson,SF,35,CLE,74,1326,9.7,0.585,0.554,0.279,1.3,9.6,5.5,6.4,1.3,0.9,10.9,13.4,,1.4,1.3,2.7,0.099,,-1.6,0.5,-1.2,0.3,jefferi01,225,Richard Jefferson,SF,35,CLE,74,1326,,19%,68%,13%,,-2,-12.7,18,13,70,2,38,10,139,7,11,jefferi01,225,Richard Jefferson,SF,35,CLE,74,1326,0.458,16.1,,0.446,0.231,0.08,0.054,0.08,0.554,,0.554,0.75,0.32,0.353,0.36,0.382,,0.714,0.955,,0.054,15,,0.486,0.44,,0,0,jefferi01
226,John Jenkins,SG,24,TOT,43,3,11.2,1.7,3.7,0.444,0.4,1.2,0.314,1.3,2.5,0.505,0.494,0.5,0.6,0.833,0.2,1.1,1.3,0.8,0.2,0,0.6,0.5,4.1,jenkijo01,226,John Jenkins,SG,24,TOT,43,3,480,5.3,12,0.444,1.2,3.8,0.314,4.1,8.2,0.505,1.5,1.8,0.833,0.6,3.7,4.3,2.6,0.6,0.1,2,1.6,13.3,jenkijo01,99,112,jenkijo01,226,John Jenkins,SG,24,TOT,43,480,10,0.522,0.319,0.15,1.8,11.3,6.5,11.7,0.8,0.2,13.7,18.1,,0,0.2,0.2,0.022,,-1.9,-1,-2.9,-0.1,jenkijo01,226,John Jenkins,SG,24,TOT,43,480,14%,60%,25%,,,-6,-1.7,13,7,13,1,12,0,83,5,6,jenkijo01,226,John Jenkins,SG,24,TOT,43,480,0.444,15.6,,0.681,0.169,0.119,0.056,0.338,0.319,,0.505,0.704,0.368,0.333,0.481,0.314,,0.6,0.875,,0,0,,0.294,0.467,,0,0,jenkijo01
226,John Jenkins,SG,24,DAL,21,1,9.2,1.4,3.3,0.414,0.1,0.9,0.158,1.2,2.4,0.51,0.436,0.4,0.4,0.889,0.2,0.9,1,0.4,0.1,0,0.5,0.5,3.3,jenkijo01,226,John Jenkins,SG,24,DAL,21,1,193,5.4,13.1,0.414,0.6,3.5,0.158,4.8,9.5,0.51,1.5,1.7,0.889,0.7,3.4,4.1,1.7,0.6,0,2.1,2.1,12.9,jenkijo01,88,111,jenkijo01,226,John Jenkins,SG,24,DAL,21,193,7.2,0.466,0.271,0.129,2.3,10.2,6.3,7.6,0.8,0,12.9,20.1,,-0.2,0.1,-0.1,-0.033,,-4.3,-1.3,-5.7,-0.2,jenkijo01,226,John Jenkins,SG,24,DAL,21,193,16%,55%,28%,1%,,3.1,3.5,3,4,8,0,3,0,22,2,2,jenkijo01,226,John Jenkins,SG,24,DAL,21,193,0.414,15.4,,0.729,0.129,0.157,0.071,0.371,0.271,,0.51,0.778,0.455,0.4,0.462,0.158,,0.615,1,,0,0,,0.263,0.2,,0,0,jenkijo01
226,John Jenkins,SG,24,PHO,22,2,13,1.9,4.1,0.467,0.6,1.5,0.406,1.3,2.6,0.5,0.539,0.5,0.7,0.8,0.2,1.4,1.6,1.2,0.2,0,0.7,0.5,5,jenkijo01,226,John Jenkins,SG,24,PHO,22,2,287,5.3,11.3,0.467,1.6,4,0.406,3.6,7.3,0.5,1.5,1.9,0.8,0.5,3.9,4.4,3.3,0.6,0.1,2,1.4,13.7,jenkijo01,107,112,jenkijo01,226,John Jenkins,SG,24,PHO,22,287,11.9,0.564,0.356,0.167,1.5,12,6.6,14.4,0.8,0.3,14.2,16.7,,0.3,0.1,0.4,0.059,,-0.3,-0.7,-1.1,0.1,jenkijo01,226,John Jenkins,SG,24,PHO,22,287,13%,64%,23%,,,-12.1,-5.2,10,3,5,1,9,0,61,3,4,jenkijo01,226,John Jenkins,SG,24,PHO,22,287,0.467,15.7,,0.644,0.2,0.089,0.044,0.311,0.356,,0.5,0.667,0.25,0.25,0.5,0.406,,0.586,0.846,,0,0,,0.313,0.6,,0,0,jenkijo01
227,Brandon Jennings,PG,26,TOT,48,7,18.1,2.3,6.3,0.368,1.1,3.2,0.329,1.3,3.1,0.409,0.452,1.2,1.6,0.731,0.3,1.7,2,3.5,0.6,0.1,1.2,1.2,6.9,jennibr01,227,Brandon Jennings,PG,26,TOT,48,7,868,4.6,12.6,0.368,2.1,6.4,0.329,2.5,6.2,0.409,2.4,3.2,0.731,0.7,3.3,4,7.1,1.2,0.3,2.4,2.4,13.8,jennibr01,105,108,jennibr01,227,Brandon Jennings,PG,26,TOT,48,868,13.7,0.491,0.51,0.257,2,10.4,6.1,29.2,1.7,0.7,14.4,20,,0.8,0.7,1.5,0.082,,0.2,-0.7,-0.4,0.3,jennibr01,227,Brandon Jennings,PG,26,TOT,48,868,99%,1%,,,,0.5,1.3,38,15,31,2,29,6,395,6,7,jennibr01,227,Brandon Jennings,PG,26,TOT,48,868,0.368,17.4,,0.49,0.155,0.118,0.066,0.148,0.51,,0.409,0.574,0.361,0.4,0.289,0.329,,0.246,0.608,,0,0,,0.181,0.321,,3,0,jennibr01
227,Brandon Jennings,PG,26,DET,23,1,18.1,2.3,6.2,0.371,1,3.3,0.312,1.3,2.9,0.439,0.455,1.2,1.7,0.711,0.2,1.8,2,3,0.5,0.1,1,1,6.8,jennibr01,227,Brandon Jennings,PG,26,DET,23,1,416,4.6,12.4,0.371,2.1,6.7,0.312,2.5,5.7,0.439,2.3,3.3,0.711,0.4,3.5,4,6.1,1,0.2,1.9,2.1,13.6,jennibr01,107,108,jennibr01,227,Brandon Jennings,PG,26,DET,23,416,13.1,0.491,0.538,0.266,1.3,11.2,6,25.7,1.3,0.4,12.1,19,,0.4,0.4,0.8,0.094,,0.1,-0.2,0,0.2,jennibr01,227,Brandon Jennings,PG,26,DET,23,416,100%,,,,,4,4.1,14,6,17,1,17,1,168,3,6,jennibr01,227,Brandon Jennings,PG,26,DET,23,416,0.371,17.2,,0.462,0.189,0.14,0.028,0.098,0.538,,0.439,0.593,0.4,0.25,0.286,0.312,,0.345,0.375,,0,0,,0.169,0.308,,3,0,jennibr01
227,Brandon Jennings,PG,26,ORL,25,6,18.1,2.4,6.4,0.366,1.1,3.1,0.346,1.3,3.3,0.386,0.45,1.2,1.6,0.75,0.4,1.6,2,4,0.7,0.2,1.4,1.3,7,jennibr01,227,Brandon Jennings,PG,26,ORL,25,6,452,4.7,12.8,0.366,2.2,6.2,0.346,2.5,6.6,0.386,2.4,3.2,0.75,0.9,3.1,4,8,1.4,0.4,2.8,2.6,13.9,jennibr01,103,108,jennibr01,227,Brandon Jennings,PG,26,ORL,25,452,14.3,0.49,0.484,0.248,2.7,9.7,6.1,32.4,2,0.9,16.4,20.9,,0.3,0.4,0.7,0.071,,0.3,-1.2,-0.8,0.1,jennibr01,227,Brandon Jennings,PG,26,ORL,25,452,98%,2%,,,,-2.8,-1.3,24,9,14,1,12,5,227,3,1,jennibr01,227,Brandon Jennings,PG,26,ORL,25,452,0.366,17.5,,0.516,0.124,0.099,0.099,0.193,0.484,,0.386,0.55,0.313,0.438,0.29,0.346,,0.156,0.815,,0,0,,0.192,0.333,,0,0,jennibr01
228,Jonas Jerebko,PF,28,BOS,78,0,15.1,1.5,3.7,0.413,0.6,1.4,0.398,1,2.3,0.421,0.488,0.8,1,0.782,1,2.7,3.7,0.8,0.3,0.3,0.7,1.8,4.4,jerebjo01,228,Jonas Jerebko,PF,28,BOS,78,0,1176,3.6,8.8,0.413,1.3,3.3,0.398,2.3,5.4,0.421,1.9,2.4,0.782,2.4,6.5,8.8,1.9,0.6,0.7,1.6,4.2,10.4,jerebjo01,107,104,jerebjo01,228,Jonas Jerebko,PF,28,BOS,78,1176,10.3,0.531,0.378,0.273,6.8,19.4,13,7.4,0.8,1.6,14,13.5,,0.9,1.5,2.4,0.097,,-2,0,-2,0,jerebjo01,228,Jonas Jerebko,PF,28,BOS,78,1176,,,6%,78%,16%,2.8,-0.7,13,16,65,10,27,11,142,5,23,jerebjo01,228,Jonas Jerebko,PF,28,BOS,78,1176,0.413,13,,0.622,0.343,0.136,0.035,0.108,0.378,,0.421,0.531,0.308,0.3,0.258,0.398,,0.693,1,,0.035,8,,0.343,0.405,,1,0,jerebjo01
229,Amir Johnson,PF,28,BOS,79,76,22.8,3.2,5.4,0.585,0.1,0.5,0.233,3,4.8,0.624,0.596,0.9,1.5,0.57,2.3,4.1,6.4,1.7,0.7,1.1,1.2,2.7,7.3,johnsam01,229,Amir Johnson,PF,28,BOS,79,76,1800,5,8.5,0.585,0.2,0.9,0.233,4.8,7.7,0.624,1.4,2.4,0.57,3.6,6.5,10.1,2.8,1,1.7,1.9,4.3,11.5,johnsam01,117,102,johnsam01,229,Amir Johnson,PF,28,BOS,79,1800,16,0.602,0.101,0.284,10.3,19.6,14.9,11.4,1.4,3.6,16.4,13.6,,3,2.9,5.9,0.158,,-0.4,1.6,1.2,1.4,johnsam01,229,Amir Johnson,PF,28,BOS,79,1800,,,2%,89%,9%,5.2,3.4,41,22,94,20,43,8,320,6,26,johnsam01,229,Amir Johnson,PF,28,BOS,79,1800,0.585,5.2,,0.899,0.547,0.305,0.035,0.014,0.101,,0.624,0.712,0.508,0.4,0.333,0.233,,0.665,1,,0.134,56,,0.233,0.5,,1,0,johnsam01
230,Chris Johnson,SF,25,UTA,70,2,12.2,1,2.8,0.371,0.4,1.4,0.273,0.6,1.4,0.474,0.441,0.5,0.6,0.81,0.4,1.5,1.9,0.6,0.5,0.3,0.6,1.4,2.9,johnsch04,230,Chris Johnson,SF,25,UTA,70,2,857,3,8.1,0.371,1.1,4.2,0.273,1.9,4,0.474,1.4,1.8,0.81,1.1,4.4,5.5,1.9,1.3,0.8,1.7,4.2,8.6,johnsch04,96,104,johnsch04,230,Chris Johnson,SF,25,UTA,70,857,8.2,0.482,0.51,0.216,3.7,14.3,9,8,2,2,15.8,13.6,,-0.1,1.2,1.1,0.059,,-3.3,1.3,-2,0,johnsch04,230,Chris Johnson,SF,25,UTA,70,857,2%,68%,31%,,,4.2,3,16,12,39,3,18,2,103,4,14,johnsch04,230,Chris Johnson,SF,25,UTA,70,857,0.371,15.4,,0.49,0.247,0.088,0.072,0.082,0.51,,0.474,0.667,0.118,0.286,0.438,0.273,,0.489,0.963,,0.021,3,,0.606,0.267,,1,0,johnsch04
231,James Johnson,PF,28,TOR,57,32,16.2,2,4.2,0.475,0.4,1.2,0.303,1.6,3.1,0.54,0.517,0.7,1.2,0.574,0.5,1.7,2.2,1.2,0.5,0.6,0.9,1.5,5,johnsja01,231,James Johnson,PF,28,TOR,57,32,926,4.4,9.3,0.475,0.8,2.6,0.303,3.7,6.8,0.54,1.5,2.6,0.574,1.1,3.8,4.9,2.6,1.1,1.3,2.1,3.3,11.2,johnsja01,101,106,johnsja01,231,James Johnson,PF,28,TOR,57,926,11.4,0.532,0.275,0.283,3.5,11.9,7.8,11.4,1.6,2.9,16.7,15.9,,0.3,1,1.3,0.068,,-1.5,0.5,-1,0.2,johnsja01,231,James Johnson,PF,28,TOR,57,926,,,88%,13%,,0.8,-5.2,19,22,36,5,35,0,156,6,13,johnsja01,231,James Johnson,PF,28,TOR,57,926,0.475,9.3,,0.725,0.475,0.167,0.029,0.054,0.275,,0.54,0.632,0.4,0.286,0.308,0.303,,0.34,1,,0.067,16,,0.515,0.265,,1,0,johnsja01
232,Joe Johnson,SF,34,TOT,81,81,33.4,4.7,10.6,0.439,1.5,3.9,0.383,3.2,6.7,0.471,0.509,1.5,1.8,0.831,0.6,3,3.6,3.9,0.8,0,2,1.8,12.2,johnsjo02,232,Joe Johnson,SF,34,TOT,81,81,2703,5,11.4,0.439,1.6,4.2,0.383,3.4,7.3,0.471,1.6,1.9,0.831,0.7,3.2,3.9,4.2,0.8,0.1,2.1,1.9,13.2,johnsjo02,104,113,johnsjo02,232,Joe Johnson,SF,34,TOT,81,2703,12,0.538,0.364,0.165,2,10.2,6.1,18,1.1,0.1,14.7,17.9,,1.9,0.8,2.7,0.048,,-0.6,-1.3,-1.9,0.1,johnsjo02,232,Joe Johnson,SF,34,TOT,81,2703,,,83%,17%,,-1.2,6.3,84,50,48,16,54,4,711,9,28,johnsjo02,232,Joe Johnson,SF,34,TOT,81,2703,0.439,15.5,,0.636,0.075,0.246,0.156,0.159,0.364,,0.471,0.594,0.474,0.507,0.372,0.383,,0.206,0.892,,0,0,,0.339,0.415,,3,0,johnsjo02
