Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
115,Quincy Douby,PG,24,SAC,20,0,11.4,1.5,4.4,0.341,0.5,1.9,0.27,1,2.6,0.392,0.398,0.7,0.8,0.933,0.2,1.1,1.3,0.7,0.1,0.3,0.3,1.2,4.2,doubyqu01,115,Quincy Douby,PG,24,SAC,20,0,227,4.8,14,0.341,1.6,5.9,0.27,3.2,8.1,0.392,2.2,2.4,0.933,0.5,3.5,4,2.1,0.3,0.8,1,3.6,13.3,doubyqu01,96,117,doubyqu01,115,Quincy Douby,PG,24,SAC,20,227,8,0.444,0.42,0.17,1.5,11.4,6.4,9.3,0.4,1.6,6,19.9,,-0.1,0,-0.1,-0.024,,-2.2,-2.3,-4.5,-0.1,doubyqu01,115,Quincy Douby,PG,24,SAC,20,227,78%,22%,,,,-5.8,3.9,2,3,12,0,6,2,27,0,4,doubyqu01,115,Quincy Douby,PG,24,SAC,20,227,0.341,17.4,,0.58,0.114,0.17,0.057,0.239,0.42,,0.392,0.5,0.4,0,0.429,0.27,,0.35,0.7,,0.011,1,,0.243,0.333,,1,0,doubyqu01
115,Quincy Douby,PG,24,TOR,7,0,10.4,1.7,3.1,0.545,0.6,1.3,0.444,1.1,1.9,0.615,0.636,0.4,0.6,0.75,0.4,0.6,1,1.7,0.4,0,1,0.6,4.4,doubyqu01,115,Quincy Douby,PG,24,TOR,7,0,73,5.9,10.8,0.545,2,4.4,0.444,3.9,6.4,0.615,1.5,2,0.75,1.5,2,3.5,5.9,1.5,0,3.5,2,15.3,doubyqu01,113,112,doubyqu01,115,Quincy Douby,PG,24,TOR,7,73,17,0.652,0.409,0.182,4.9,6.4,5.6,27.1,2.1,0,22.8,19.4,,0.1,0,0.2,0.106,,1.1,-1.7,-0.6,0,doubyqu01,115,Quincy Douby,PG,24,TOR,7,73,100%,,,,,-9,-6.2,5,2,3,0,2,2,24,0,1,doubyqu01,115,Quincy Douby,PG,24,TOR,7,73,0.545,14.7,,0.591,0.273,0.136,0.045,0.136,0.409,,0.615,0.5,0.667,1,0.667,0.444,,0,0.5,,0,0,,0.333,0.333,,0,0,doubyqu01
116,Chris Douglas-Roberts,SG,22,NJN,44,3,13.3,1.8,4,0.46,0.1,0.3,0.25,1.8,3.7,0.476,0.469,1.2,1.4,0.823,0.3,0.8,1.1,1.2,0.3,0.2,0.7,0.8,4.9,douglch01,116,Chris Douglas-Roberts,SG,22,NJN,44,3,585,5,10.8,0.46,0.2,0.7,0.25,4.8,10.1,0.476,3.1,3.8,0.823,0.9,2.2,3.1,3.2,0.7,0.4,1.9,2.1,13.3,douglch01,106,115,douglch01,116,Chris Douglas-Roberts,SG,22,NJN,44,585,12.2,0.531,0.068,0.352,2.8,7.4,5.1,14.8,1.1,1,13.2,18.7,,0.4,0.2,0.6,0.046,,-1.3,-1.2,-2.5,-0.1,douglch01,116,Chris Douglas-Roberts,SG,22,NJN,44,585,21%,69%,10%,,,3.1,6.8,13,12,22,1,27,1,122,5,15,douglch01,116,Chris Douglas-Roberts,SG,22,NJN,44,585,0.46,8,,0.932,0.494,0.131,0.131,0.176,0.068,,0.476,0.586,0.435,0.304,0.323,0.25,,0.474,1,,0.023,4,,0.75,0.333,,1,0,douglch01
117,Goran Dragić,PG,22,PHO,55,1,13.2,1.6,4.1,0.393,0.4,1,0.37,1.2,3.1,0.4,0.438,0.9,1.2,0.769,0.6,1.3,1.9,2,0.5,0.1,1.3,1.6,4.5,dragigo01,117,Goran Dragić,PG,22,PHO,55,1,728,4.4,11.1,0.393,1,2.7,0.37,3.4,8.4,0.4,2.5,3.2,0.769,1.6,3.5,5.1,5.5,1.4,0.1,3.6,4.3,12.2,dragigo01,96,113,dragigo01,117,Goran Dragić,PG,22,PHO,55,728,9.8,0.487,0.241,0.29,5.5,10.8,8.3,20.8,2,0.3,22.4,19.7,,-0.3,0.4,0.1,0.005,,-3,-1.2,-4.3,-0.4,dragigo01,117,Goran Dragić,PG,22,PHO,55,728,97%,3%,,,,0.2,-2.4,34,18,41,7,28,5,252,3,15,dragigo01,117,Goran Dragić,PG,22,PHO,55,728,0.393,13.6,,0.759,0.317,0.049,0.134,0.259,0.241,,0.4,0.423,0.636,0.4,0.328,0.37,,0.265,0.6,,0.013,3,,0.111,0.333,,2,0,dragigo01
118,Jared Dudley,SF,23,TOT,68,7,17,2,4.2,0.477,0.4,1.1,0.392,1.6,3.1,0.507,0.528,1,1.5,0.676,1.2,1.8,3,0.8,0.8,0.1,0.6,1.5,5.5,dudleja01,118,Jared Dudley,SF,23,TOT,68,7,1155,4.2,8.9,0.477,0.9,2.3,0.392,3.3,6.6,0.507,2.2,3.3,0.676,2.6,3.8,6.4,1.7,1.8,0.2,1.3,3.3,11.6,dudleja01,116,109,dudleja01,118,Jared Dudley,SF,23,TOT,68,1155,13.5,0.562,0.26,0.368,8.7,12.3,10.5,7.1,2.5,0.5,11.5,14.6,,1.6,1.1,2.7,0.114,,-0.1,0.3,0.2,0.7,dudleja01,118,Jared Dudley,SF,23,TOT,68,1155,,8%,65%,26%,1%,0.5,-0.2,23,7,44,9,44,20,126,6,20,dudleja01,118,Jared Dudley,SF,23,TOT,68,1155,0.477,13.3,,0.74,0.312,0.077,0.07,0.281,0.26,,0.507,0.584,0.318,0.6,0.45,0.392,,0.607,1,,0.004,1,,0.554,0.463,,1,0,dudleja01
118,Jared Dudley,SF,23,CHA,20,7,21.4,2.3,4.8,0.469,0.2,0.4,0.375,2.1,4.4,0.477,0.484,0.8,1.2,0.625,1.3,1.7,3,1,0.9,0.1,0.5,2,5.4,dudleja01,118,Jared Dudley,SF,23,CHA,20,7,427,3.8,8.1,0.469,0.3,0.7,0.375,3.5,7.4,0.477,1.3,2,0.625,2.1,2.9,5,1.6,1.5,0.2,0.8,3.4,9.1,dudleja01,110,107,dudleja01,118,Jared Dudley,SF,23,CHA,20,427,10.6,0.507,0.083,0.25,7.3,9.8,8.6,7.3,2.3,0.4,8.6,12.9,,0.3,0.5,0.8,0.094,,-1.8,1.4,-0.4,0.2,dudleja01,118,Jared Dudley,SF,23,CHA,20,427,,,35%,63%,2%,-4.5,-3.5,4,2,19,3,13,9,44,2,8,dudleja01,118,Jared Dudley,SF,23,CHA,20,427,0.469,12,,0.917,0.323,0.094,0.063,0.438,0.083,,0.477,0.452,0.444,0.833,0.452,0.375,,0.714,1,,0.01,1,,0.625,0.6,,0,0,dudleja01
118,Jared Dudley,SF,23,PHO,48,0,15.2,1.9,3.9,0.481,0.5,1.4,0.394,1.4,2.6,0.528,0.55,1.2,1.7,0.691,1.2,1.9,3,0.8,0.8,0.1,0.7,1.4,5.5,dudleja01,118,Jared Dudley,SF,23,PHO,48,0,728,4.5,9.3,0.481,1.3,3.3,0.394,3.2,6.1,0.528,2.8,4,0.691,2.8,4.4,7.2,1.8,1.9,0.3,1.6,3.2,13.1,dudleja01,119,110,dudleja01,118,Jared Dudley,SF,23,PHO,48,728,15.2,0.588,0.349,0.429,9.5,13.7,11.7,7,2.7,0.6,12.8,15.6,,1.3,0.6,1.9,0.126,,0.9,-0.3,0.6,0.5,dudleja01,118,Jared Dudley,SF,23,PHO,48,728,,12%,83%,5%,,3.5,1.7,19,5,25,6,31,11,82,4,12,dudleja01,118,Jared Dudley,SF,23,PHO,48,728,0.481,14,,0.651,0.307,0.069,0.074,0.201,0.349,,0.528,0.655,0.231,0.5,0.447,0.394,,0.538,1,,0,0,,0.545,0.444,,1,0,dudleja01
119,Chris Duhon,PG,26,NYK,79,78,36.8,3.6,8.6,0.421,1.6,4.1,0.391,2,4.5,0.449,0.515,2.3,2.6,0.856,0.6,2.5,3.1,7.2,0.9,0.1,2.8,1.6,11.1,duhonch01,119,Chris Duhon,PG,26,NYK,79,78,2906,3.6,8.4,0.421,1.6,4,0.391,2,4.4,0.449,2.2,2.6,0.856,0.6,2.5,3,7,0.9,0.1,2.7,1.6,10.9,duhonch01,110,114,duhonch01,119,Chris Duhon,PG,26,NYK,79,2906,12.2,0.569,0.477,0.307,1.6,7.8,4.6,27.9,1.2,0.2,22.2,14.9,,3.1,1,4.2,0.069,,-0.2,-1.4,-1.5,0.3,duhonch01,119,Chris Duhon,PG,26,NYK,79,2906,57%,43%,,,,-3.7,-3.5,150,52,54,4,63,18,1340,15,36,duhonch01,119,Chris Duhon,PG,26,NYK,79,2906,0.421,15,,0.523,0.33,0.072,0.029,0.091,0.477,,0.449,0.48,0.367,0.25,0.468,0.391,,0.113,0.583,,0.003,1,,0.148,0.438,,4,0,duhonch01
120,Tim Duncan*,C,32,SAS,75,75,33.7,7.4,14.8,0.504,0,0,0,7.4,14.7,0.505,0.504,4.5,6.4,0.692,2.7,8,10.7,3.5,0.5,1.7,2.2,2.3,19.3,duncati01,120,Tim Duncan*,C,32,SAS,75,75,2524,8,15.8,0.504,0,0,0,8,15.8,0.505,4.8,6.9,0.692,2.9,8.5,11.4,3.8,0.5,1.8,2.4,2.5,20.7,duncati01,111,100,duncati01,120,Tim Duncan*,C,32,SAS,75,2524,24.4,0.549,0.002,0.436,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,,5,5,10.1,0.191,,3.4,2,5.4,4.7,duncati01,120,Tim Duncan*,C,32,SAS,75,2524,,,,,100%,4.3,1,59,66,97,17,238,7,600,52,91,duncati01,120,Tim Duncan*,C,32,SAS,75,2524,0.504,8,,0.998,0.313,0.333,0.182,0.17,0.002,,0.505,0.637,0.463,0.418,0.436,0,,0.525,,,0.025,26,,0,,,0,0,duncati01
121,Mike Dunleavy,SG,28,IND,18,14,27.5,5.2,12.9,0.401,1.8,5,0.356,3.4,7.9,0.43,0.47,2.9,3.6,0.815,0.8,3,3.8,2.4,0.7,0.5,2.1,2,15.1,dunlemi02,121,Mike Dunleavy,SG,28,IND,18,14,495,6.8,16.9,0.401,2.3,6.5,0.356,4.4,10.3,0.43,3.9,4.7,0.815,1,3.9,4.9,3.2,0.9,0.7,2.8,2.6,19.7,dunlemi02,101,111,dunlemi02,121,Mike Dunleavy,SG,28,IND,18,495,14.4,0.52,0.388,0.28,3.1,12.1,7.6,14.2,1.2,1.3,12.7,26.3,,0.1,0.4,0.5,0.048,,0.5,-1.4,-1,0.1,dunlemi02,121,Mike Dunleavy,SG,28,IND,18,495,,42%,53%,5%,,-2.8,-1.9,26,7,24,1,29,15,101,7,8,dunlemi02,121,Mike Dunleavy,SG,28,IND,18,495,0.401,16.3,,0.612,0.181,0.116,0.056,0.259,0.388,,0.43,0.571,0.407,0.308,0.367,0.356,,0.705,1,,0.004,1,,0.233,0.476,,0,0,dunlemi02
122,Kevin Durant,SF,20,OKC,74,74,39,8.9,18.8,0.476,1.3,3.1,0.422,7.6,15.7,0.486,0.51,6.1,7.1,0.863,1,5.5,6.5,2.8,1.3,0.7,3,1.8,25.3,duranke01,122,Kevin Durant,SF,20,OKC,74,74,2885,8.2,17.3,0.476,1.2,2.9,0.422,7,14.5,0.486,5.6,6.5,0.863,1,5.1,6,2.6,1.2,0.7,2.8,1.7,23.3,duranke01,111,109,duranke01,122,Kevin Durant,SF,20,OKC,74,2885,20.8,0.577,0.165,0.377,3,16.4,9.6,13.5,1.7,1.4,12.2,28.3,,5.2,2.7,7.9,0.132,,3.4,-0.1,3.3,3.8,duranke01,122,Kevin Durant,SF,20,OKC,74,2885,,12%,80%,8%,,-9.1,-8.5,78,83,65,39,210,5,454,43,73,duranke01,122,Kevin Durant,SF,20,OKC,74,2885,0.476,12.9,,0.835,0.26,0.098,0.178,0.299,0.165,,0.486,0.677,0.397,0.405,0.398,0.422,,0.502,0.948,,0.086,114,,0.083,0.368,,0,0,duranke01
123,Monta Ellis,SG,23,GSW,25,25,35.7,7.8,17.2,0.451,0.3,1,0.308,7.4,16.2,0.46,0.46,3.1,3.8,0.83,0.6,3.8,4.3,3.7,1.6,0.3,2.7,2.7,19,ellismo01,123,Monta Ellis,SG,23,GSW,25,25,892,7.8,17.4,0.451,0.3,1,0.308,7.5,16.3,0.46,3.1,3.8,0.83,0.6,3.8,4.4,3.8,1.6,0.3,2.7,2.7,19.1,ellismo01,99,114,ellismo01,123,Monta Ellis,SG,23,GSW,25,892,14.5,0.503,0.06,0.219,1.7,11.5,6.6,17.5,2.1,0.6,12.4,25.8,,-0.1,0.3,0.2,0.012,,-1.8,-1.5,-3.4,-0.3,ellismo01,123,Monta Ellis,SG,23,GSW,25,892,36%,60%,5%,,,-5.2,-1.7,25,19,31,14,46,6,211,14,22,ellismo01,123,Monta Ellis,SG,23,GSW,25,892,0.451,11.8,,0.94,0.3,0.133,0.1,0.407,0.06,,0.46,0.636,0.439,0.326,0.371,0.308,,0.323,0.375,,0.021,8,,0.269,0.286,,1,0,ellismo01
124,Francisco Elson,C,32,MIL,59,23,16.6,1.4,2.9,0.491,0,0.1,0.25,1.4,2.8,0.497,0.494,0.6,0.7,0.846,1.7,2.2,3.9,0.5,0.6,0.6,0.8,2.4,3.4,elsonfr01,124,Francisco Elson,C,32,MIL,59,23,977,3.1,6.2,0.491,0,0.1,0.25,3,6.1,0.497,1.2,1.4,0.846,3.7,4.8,8.4,1.2,1.3,1.3,1.8,5.3,7.4,elsonfr01,107,106,elsonfr01,124,Francisco Elson,C,32,MIL,59,977,10.3,0.537,0.024,0.231,11.6,16.3,13.8,4.8,1.9,3.1,20.5,10.8,,0.5,1.3,1.8,0.089,,-3.3,1,-2.2,-0.1,elsonfr01,124,Francisco Elson,C,32,MIL,59,977,,,,2%,98%,-4,-3.5,9,17,77,11,17,11,74,1,14,elsonfr01,124,Francisco Elson,C,32,MIL,59,977,0.491,8.2,,0.976,0.503,0.053,0.189,0.231,0.024,,0.497,0.588,0.444,0.438,0.359,0.25,,0.634,1,,0.136,21,,0.25,0,,1,0,elsonfr01
125,Melvin Ely,C,30,NOH,31,4,12,1.2,3.1,0.389,0,0,,1.2,3.1,0.389,0.389,0.7,1.2,0.639,1,1.1,2.1,0.6,0.1,0.3,0.7,1.9,3.1,elyme01,125,Melvin Ely,C,30,NOH,31,4,373,3.6,9.2,0.389,0,0,,3.6,9.2,0.389,2.2,3.5,0.639,2.9,3.3,6.2,1.7,0.2,0.9,2.2,5.6,9.4,elyme01,91,111,elyme01,125,Melvin Ely,C,30,NOH,31,373,6,0.438,0,0.379,9.7,11,10.4,7.6,0.3,2,17.2,17.3,,-0.3,0.3,-0.1,-0.008,,-5.9,-1.4,-7.3,-0.5,elyme01,125,Melvin Ely,C,30,NOH,31,373,,,,13%,87%,-5.5,-8.2,4,3,28,4,14,7,39,0,12,elyme01,125,Melvin Ely,C,30,NOH,31,373,0.389,6.1,,1,0.432,0.274,0.221,0.074,0,,0.389,0.561,0.192,0.286,0.429,,,0.568,,,0.137,11,,,,,0,0,elyme01
126,Maurice Evans,SF,30,ATL,80,25,23,2.6,6,0.432,1.2,3.1,0.395,1.4,2.9,0.47,0.533,0.8,0.9,0.822,1.1,1.9,3,0.7,0.6,0.1,0.5,2,7.2,evansma01,126,Maurice Evans,SF,30,ATL,80,25,1840,4.1,9.4,0.432,1.9,4.9,0.395,2.2,4.6,0.47,1.2,1.4,0.822,1.7,3,4.8,1.1,1,0.2,0.8,3.2,11.2,evansma01,115,110,evansma01,126,Maurice Evans,SF,30,ATL,80,1840,11.1,0.558,0.515,0.151,5.6,9.9,7.7,4.6,1.5,0.4,7.7,14.2,,2.3,1.5,3.8,0.099,,-0.4,-0.4,-0.8,0.6,evansma01,126,Maurice Evans,SF,30,ATL,80,1840,,8%,82%,10%,,0,-3.5,20,14,55,3,35,5,134,8,26,evansma01,126,Maurice Evans,SF,30,ATL,80,1840,0.432,16.2,,0.485,0.261,0.054,0.041,0.129,0.515,,0.47,0.563,0.346,0.5,0.323,0.395,,0.482,0.939,,0.083,36,,0.476,0.449,,1,0,evansma01
127,Reggie Evans,PF,28,PHI,79,7,14.4,1,2.3,0.444,0,0,0,1,2.2,0.446,0.444,1.3,2.2,0.594,1.7,2.9,4.6,0.3,0.5,0.1,0.9,2,3.3,evansre01,127,Reggie Evans,PF,28,PHI,79,7,1137,2.5,5.6,0.444,0,0,0,2.5,5.6,0.446,3.3,5.5,0.594,4.3,7.2,11.4,0.8,1.3,0.3,2.2,5.1,8.3,evansre01,102,105,evansre01,127,Reggie Evans,PF,28,PHI,79,1137,10.4,0.514,0.006,0.983,14.1,24,19,3.3,1.9,0.6,21.3,13,,0.3,1.6,1.9,0.079,,-3.5,-0.6,-4.2,-0.6,evansre01,127,Reggie Evans,PF,28,PHI,79,1137,,,,81%,19%,-2.5,-3.4,15,15,56,18,73,8,61,5,32,evansre01,127,Reggie Evans,PF,28,PHI,79,1137,0.444,1.5,,0.994,0.831,0.152,0,0.011,0.006,,0.446,0.439,0.519,,0,0,,0.506,,,0.073,8,,1,0,,0,0,evansre01
128,Jordan Farmar,PG,22,LAL,65,0,18.3,2.5,6.3,0.391,0.8,2.2,0.336,1.7,4.1,0.421,0.45,0.7,1.2,0.584,0.3,1.5,1.8,2.4,0.9,0.2,1.3,1.6,6.4,farmajo01,128,Jordan Farmar,PG,22,LAL,65,0,1192,4.9,12.4,0.391,1.5,4.4,0.336,3.4,8,0.421,1.4,2.3,0.584,0.7,2.9,3.5,4.7,1.7,0.3,2.6,3.2,12.6,farmajo01,95,106,farmajo01,128,Jordan Farmar,PG,22,LAL,65,1192,9.9,0.466,0.354,0.187,2.1,8.9,5.5,18.6,2.4,0.6,16.3,19.6,,-0.7,1.5,0.8,0.034,,-2.8,0.2,-2.6,-0.2,farmajo01,128,Jordan Farmar,PG,22,LAL,65,1192,100%,,,,,1.6,-9.4,61,11,43,9,36,6,348,10,29,farmajo01,128,Jordan Farmar,PG,22,LAL,65,1192,0.391,13.8,,0.646,0.33,0.068,0.085,0.163,0.354,,0.421,0.522,0.286,0.343,0.313,0.336,,0.42,0.816,,0.027,9,,0.164,0.292,,1,0,farmajo01
129,Desmon Farmer,SG,27,SAS,3,0,18,1.3,4.7,0.286,1,4,0.25,0.3,0.7,0.5,0.393,0.7,0.7,1,0,2,2,0.7,0,0,1.3,2,4.3,farmede01,129,Desmon Farmer,SG,27,SAS,3,0,54,2.7,9.3,0.286,2,8,0.25,0.7,1.3,0.5,1.3,1.3,1,0,4,4,1.3,0,0,2.7,4,8.7,farmede01,74,109,farmede01,129,Desmon Farmer,SG,27,SAS,3,54,0.4,0.437,0.857,0.143,0,13.1,6.6,5.4,0,0,21.2,16.9,,-0.1,0.1,-0.1,-0.071,,-8.1,-1.8,-9.9,-0.1,farmede01,129,Desmon Farmer,SG,27,SAS,3,54,,49%,51%,,,7.4,3.5,3,0,2,1,0,0,5,0,0,farmede01,129,Desmon Farmer,SG,27,SAS,3,54,0.286,20.5,,0.143,0.143,0,0,0,0.857,,0.5,0.5,,,,0.25,,1,1,,0,0,,0.667,0,,0,0,farmede01
130,Raymond Felton,PG,24,CHA,82,81,37.6,5.4,13.2,0.408,0.7,2.5,0.285,4.7,10.7,0.437,0.435,2.7,3.3,0.805,0.7,3.1,3.8,6.7,1.5,0.4,2.8,2.3,14.2,feltora01,130,Raymond Felton,PG,24,CHA,82,81,3086,5.2,12.6,0.408,0.7,2.4,0.285,4.5,10.2,0.437,2.6,3.2,0.805,0.6,3,3.6,6.5,1.5,0.3,2.7,2.2,13.6,feltora01,101,107,feltora01,130,Raymond Felton,PG,24,CHA,82,3086,13.7,0.483,0.191,0.251,2.2,10.2,6.2,31.1,2.2,0.8,15.9,21.9,,0.6,3.7,4.3,0.066,,-0.6,0.4,-0.1,1.4,feltora01,130,Raymond Felton,PG,24,CHA,82,3086,62%,38%,,,,-0.5,4.1,149,56,74,11,92,23,1266,21,71,feltora01,130,Raymond Felton,PG,24,CHA,82,3086,0.408,13.3,,0.809,0.3,0.104,0.073,0.331,0.191,,0.437,0.471,0.425,0.43,0.412,0.285,,0.295,0.949,,0.003,3,,0.217,0.311,,9,1,feltora01
131,Rudy Fernández,SG,23,POR,78,4,25.6,3.4,8.1,0.425,2,5.1,0.399,1.4,3,0.47,0.552,1.5,1.8,0.839,0.6,2.1,2.7,2,0.9,0.2,1.1,1.4,10.4,fernaru01,131,Rudy Fernández,SG,23,POR,78,4,1993,4.8,11.4,0.425,2.9,7.2,0.399,2,4.2,0.47,2.2,2.6,0.839,0.8,2.9,3.7,2.9,1.2,0.2,1.6,2,14.7,fernaru01,120,109,fernaru01,131,Rudy Fernández,SG,23,POR,78,1993,15.5,0.588,0.632,0.227,2.9,10.1,6.4,12.7,1.9,0.5,11,18.4,,4.3,1.8,6.1,0.147,,2.6,0.4,3,2.5,fernaru01,131,Rudy Fernández,SG,23,POR,78,1993,5%,93%,2%,,,5.6,-1.3,55,10,42,2,40,19,361,11,11,fernaru01,131,Rudy Fernández,SG,23,POR,78,1993,0.425,18.8,,0.368,0.159,0.044,0.049,0.116,0.632,,0.47,0.72,0.25,0.258,0.301,0.399,,0.578,0.893,,0.043,26,,0.249,0.364,,2,0,fernaru01
132,Kyrylo Fesenko,C,22,UTA,21,1,7.4,1,1.7,0.583,0,0,,1,1.7,0.583,0.583,0.3,1,0.333,0.7,1.1,1.8,0.2,0.3,0.7,0.4,1.7,2.3,fesenky01,132,Kyrylo Fesenko,C,22,UTA,21,1,156,4.8,8.3,0.583,0,0,,4.8,8.3,0.583,1.6,4.8,0.333,3.2,5.3,8.5,0.9,1.6,3.5,2.1,8.1,11.3,fesenky01,100,101,fesenky01,132,Kyrylo Fesenko,C,22,UTA,21,156,13,0.542,0,0.583,10.7,17.6,14.2,3.9,2.3,7.6,16.6,15.6,,0,0.3,0.3,0.095,,-4.9,1.8,-3.1,-0.1,fesenky01,132,Kyrylo Fesenko,C,22,UTA,21,156,,,,,100%,5.1,2.4,4,0,16,1,9,0,9,1,5,fesenky01,132,Kyrylo Fesenko,C,22,UTA,21,156,0.583,2.7,,1,0.722,0.194,0.028,0.056,0,,0.583,0.731,0.143,0,0.5,,,0.667,,,0.333,11,,,,,0,0,fesenky01
133,Michael Finley,SF,35,SAS,81,77,28.8,3.7,8.5,0.437,1.6,3.9,0.411,2.1,4.6,0.459,0.532,0.6,0.8,0.823,0.3,3,3.3,1.4,0.5,0.2,0.8,1,9.7,finlemi01,133,Michael Finley,SF,35,SAS,81,77,2336,4.6,10.6,0.437,2,4.9,0.411,2.6,5.7,0.459,0.8,1,0.823,0.4,3.8,4.2,1.8,0.6,0.3,0.9,1.3,12.1,finlemi01,107,107,finlemi01,133,Michael Finley,SF,35,SAS,81,2336,11.4,0.547,0.463,0.09,1.3,12.3,6.9,7.7,0.9,0.5,7.8,16.1,,1.6,2.8,4.4,0.091,,-0.4,0,-0.4,1,finlemi01,133,Michael Finley,SF,35,SAS,81,2336,,,79%,21%,,3,-2.4,28,17,50,5,16,6,269,2,11,finlemi01,133,Michael Finley,SF,35,SAS,81,2336,0.437,18.6,,0.537,0.083,0.061,0.128,0.266,0.463,,0.459,0.632,0.5,0.432,0.41,0.411,,0.741,0.985,,0.009,6,,0.464,0.405,,2,0,finlemi01
134,Derek Fisher,PG,34,LAL,82,82,29.8,3.6,8.4,0.424,1.5,3.7,0.397,2.1,4.7,0.446,0.512,1.3,1.6,0.846,0.3,2,2.3,3.2,1.2,0.1,0.9,2.3,9.9,fishede01,134,Derek Fisher,PG,34,LAL,82,82,2441,4.3,10.1,0.424,1.8,4.5,0.397,2.5,5.7,0.446,1.6,1.9,0.846,0.4,2.4,2.8,3.8,1.4,0.1,1.1,2.8,12,fishede01,117,108,fishede01,134,Derek Fisher,PG,34,LAL,82,2441,12.1,0.546,0.439,0.189,1.2,7.4,4.4,14.9,2,0.2,8.8,14.7,,3.6,2.7,6.3,0.123,,-0.5,0.7,0.2,1.3,fishede01,134,Derek Fisher,PG,34,LAL,82,2441,100%,,,,,11.1,7.5,56,9,81,4,38,48,584,8,27,fishede01,134,Derek Fisher,PG,34,LAL,82,2441,0.424,17.9,,0.561,0.137,0.076,0.071,0.278,0.439,,0.446,0.362,0.404,0.449,0.497,0.397,,0.372,0.892,,0,0,,0.262,0.43,,0,0,fishede01
135,T.J. Ford,PG,25,IND,74,49,30.5,5.6,12.3,0.452,0.5,1.4,0.337,5.1,10.9,0.467,0.472,3.3,3.8,0.872,0.8,2.7,3.5,5.3,1.2,0.2,2.4,2.4,14.9,fordtj01,135,T.J. Ford,PG,25,IND,74,49,2258,6.6,14.6,0.452,0.6,1.7,0.337,6,12.9,0.467,3.9,4.5,0.872,0.9,3.2,4.1,6.2,1.4,0.3,2.9,2.9,17.6,fordtj01,108,110,fordtj01,135,T.J. Ford,PG,25,IND,74,2258,16.6,0.533,0.114,0.308,2.9,9.8,6.3,27.6,2,0.5,14.8,23.5,,2.6,1.7,4.3,0.092,,0.5,-0.3,0.3,1.3,fordtj01,135,T.J. Ford,PG,25,IND,74,2258,100%,,,,,-1.6,-0.9,94,60,84,12,117,11,934,29,58,fordtj01,135,T.J. Ford,PG,25,IND,74,2258,0.452,10.7,,0.886,0.315,0.162,0.18,0.229,0.114,,0.467,0.542,0.446,0.439,0.402,0.337,,0.156,0.857,,0.003,1,,0.279,0.414,,0,0,fordtj01
136,Jeff Foster,C,32,IND,74,26,24.7,2.4,4.8,0.501,0,0.1,0.286,2.4,4.7,0.506,0.504,1.3,2,0.658,2.9,4,6.9,1.8,0.7,0.7,1.2,3.1,6.1,fosteje01,136,Jeff Foster,C,32,IND,74,26,1828,3.5,7,0.501,0,0.1,0.286,3.4,6.8,0.506,1.9,2.9,0.658,4.2,5.8,10,2.6,1,1,1.7,4.5,8.9,fosteje01,115,108,fosteje01,136,Jeff Foster,C,32,IND,74,1828,13,0.542,0.02,0.414,12.8,17.8,15.3,9.9,1.4,2,17.4,12,,2.3,1.9,4.2,0.111,,-1.2,0.6,-0.6,0.7,fosteje01,136,Jeff Foster,C,32,IND,74,1828,,,,29%,72%,2.5,6.7,41,18,127,16,66,35,299,18,22,fosteje01,136,Jeff Foster,C,32,IND,74,1828,0.501,6.2,,0.98,0.603,0.122,0.062,0.193,0.02,,0.506,0.62,0.372,0.273,0.309,0.286,,0.634,1,,0.042,14,,0,,,0,0,fosteje01
