Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
62,Tony Bradley,C,20,UTA,9,0,3.2,0.3,1.2,0.273,0,0.1,0,0.3,1.1,0.3,0.273,0.2,0.2,1,0.4,0.8,1.2,0.1,0,0,0,0.1,0.9,bradlto01,62,Tony Bradley,C,20,UTA,9,0,29,3.7,13.7,0.273,0,1.2,0,3.7,12.4,0.3,2.5,2.5,1,5,8.7,13.7,1.2,0,0,0,1.2,9.9,bradlto01,95,107,bradlto01,62,Tony Bradley,C,20,UTA,9,29,9.5,0.337,0.091,0.182,15.8,27.1,21.5,5,0,0,0,18.4,,0,0,0,0.033,,-3,-4.5,-7.5,0,bradlto01,62,Tony Bradley,C,20,UTA,9,29,,,,,100%,8.7,3.9,0,0,0,0,1,0,2,0,1,bradlto01,62,Tony Bradley,C,20,UTA,9,29,0.273,9.3,,0.909,0.273,0.182,0.364,0.091,0.091,,0.3,0.667,0,0.25,0,0,,0.667,,,0,0,,0,,,0,0,bradlto01
63,Corey Brewer,SF-SG,31,TOT,72,18,16.8,2,4.4,0.449,0.4,1.5,0.282,1.5,2.9,0.539,0.498,0.9,1.3,0.722,0.6,1.5,2.1,0.9,1.1,0.2,0.7,1.9,5.3,breweco01,63,Corey Brewer,SF-SG,31,TOT,72,18,1208,4.2,9.4,0.449,0.9,3.3,0.282,3.3,6.1,0.539,1.9,2.7,0.722,1.3,3.3,4.6,1.9,2.4,0.4,1.5,4.1,11.3,breweco01,107,106,breweco01,63,Corey Brewer,SF-SG,31,TOT,72,1208,11.2,0.534,0.348,0.285,3.8,10,6.9,7.5,3.2,1,12.1,14.3,,0.7,1.6,2.3,0.091,,-3.2,1.9,-1.3,0.2,breweco01,63,Corey Brewer,SF-SG,31,TOT,72,1208,,37%,54%,9%,,-1.6,-2.5,30,7,52,8,34,16,151,5,25,breweco01,63,Corey Brewer,SF-SG,31,TOT,72,1208,0.449,10.1,,0.652,0.509,0.101,0.019,0.022,0.348,,0.539,0.602,0.281,0.167,0.571,0.282,,0.604,1,,0.089,24,,0.709,0.321,,3,0,breweco01
63,Corey Brewer,SF,31,LAL,54,2,12.9,1.4,3.2,0.453,0.1,0.8,0.186,1.3,2.4,0.543,0.477,0.6,0.9,0.667,0.4,1.3,1.7,0.8,0.8,0.1,0.7,1.5,3.7,breweco01,63,Corey Brewer,SF,31,LAL,54,2,694,4,8.9,0.453,0.4,2.2,0.186,3.6,6.7,0.543,1.8,2.6,0.667,1.2,3.6,4.8,2.1,2.1,0.4,2,4.3,10.3,breweco01,97,107,breweco01,63,Corey Brewer,SF,31,LAL,54,694,8.9,0.509,0.25,0.297,3.6,10.7,7.1,8.1,2.8,0.9,16.3,14.2,,-0.2,0.9,0.7,0.048,,-4.7,1.6,-3.1,-0.2,breweco01,63,Corey Brewer,SF,31,LAL,54,694,,,84%,16%,,-5.4,-4.7,24,6,36,4,22,8,91,3,15,breweco01,63,Corey Brewer,SF,31,LAL,54,694,0.453,8.3,,0.75,0.547,0.157,0.029,0.017,0.25,,0.543,0.628,0.333,0.2,0.333,0.186,,0.586,1,,0.081,12,,0.558,0.167,,2,0,breweco01
63,Corey Brewer,SG,31,OKC,18,16,28.6,3.6,8,0.444,1.3,3.7,0.343,2.3,4.3,0.532,0.524,1.7,2.2,0.795,1.1,2.3,3.4,1.3,2.1,0.3,0.6,3.1,10.1,breweco01,63,Corey Brewer,SG,31,OKC,18,16,514,4.5,10.1,0.444,1.6,4.7,0.343,2.9,5.4,0.532,2.2,2.7,0.795,1.4,2.9,4.3,1.7,2.7,0.4,0.8,3.9,12.7,breweco01,121,105,breweco01,63,Corey Brewer,SG,31,OKC,18,514,14.2,0.565,0.465,0.271,4.2,9.2,6.6,6.7,3.7,1.1,6.4,14.4,,0.9,0.7,1.6,0.15,,-1.2,2.3,1.1,0.4,breweco01,63,Corey Brewer,SG,31,OKC,18,514,,86%,14%,,,3.6,0.4,6,1,16,4,12,8,60,2,10,breweco01,63,Corey Brewer,SG,31,OKC,18,514,0.444,12.3,,0.535,0.465,0.035,0.007,0.028,0.465,,0.532,0.567,0,0,0.75,0.343,,0.634,1,,0.097,12,,0.806,0.389,,1,0,breweco01
64,Malcolm Brogdon,PG,25,MIL,48,20,29.9,5.1,10.5,0.485,1.3,3.4,0.385,3.8,7.1,0.532,0.547,1.6,1.8,0.882,0.5,2.8,3.3,3.2,0.9,0.3,1.4,2.7,13,brogdma01,64,Malcolm Brogdon,PG,25,MIL,48,20,1436,6.1,12.6,0.485,1.6,4,0.385,4.6,8.6,0.532,1.9,2.1,0.882,0.6,3.3,3.9,3.8,1,0.3,1.7,3.2,15.7,brogdma01,112,113,brogdma01,64,Malcolm Brogdon,PG,25,MIL,48,1436,14.3,0.578,0.32,0.169,1.9,10.8,6.4,16.3,1.4,0.8,10.9,19.1,,2,0.7,2.7,0.091,,-0.1,-1,-1.2,0.3,brogdma01,64,Malcolm Brogdon,PG,25,MIL,48,1436,39%,57%,4%,,,-1.4,-2.1,39,13,57,3,30,3,348,7,40,brogdma01,64,Malcolm Brogdon,PG,25,MIL,48,1436,0.485,11.7,,0.68,0.374,0.127,0.115,0.064,0.32,,0.532,0.66,0.297,0.414,0.469,0.385,,0.396,0.726,,0.022,11,,0.261,0.476,,1,0,brogdma01
65,Aaron Brooks,PG,33,MIN,32,1,5.9,0.9,2.2,0.406,0.3,1,0.355,0.5,1.2,0.447,0.486,0.3,0.3,0.727,0.2,0.3,0.5,0.6,0.2,0,0.3,0.9,2.3,brookaa01,65,Aaron Brooks,PG,33,MIN,32,1,189,5.3,13.1,0.406,2.1,5.9,0.355,3.2,7.2,0.447,1.5,2.1,0.727,1.3,1.9,3.2,3.8,1.1,0,2.1,5.3,14.3,brookaa01,103,115,brookaa01,65,Aaron Brooks,PG,33,MIN,32,189,9.8,0.508,0.449,0.159,4.2,6.2,5.2,15.1,1.6,0,13,19.9,,0.1,0.1,0.1,0.033,,-2.6,-1.3,-3.8,-0.1,brookaa01,65,Aaron Brooks,PG,33,MIN,32,189,100%,,,,,-18.1,-21.6,7,3,14,0,3,2,48,0,4,brookaa01,65,Aaron Brooks,PG,33,MIN,32,189,0.406,17.3,,0.551,0.203,0.13,0.145,0.072,0.449,,0.447,0.429,0.333,0.5,0.6,0.355,,0.118,0.818,,0,0,,0.161,0.6,,2,0,brookaa01
66,Dillon Brooks,SF,22,MEM,82,74,28.7,4.1,9.4,0.44,1.1,3.2,0.356,3,6.2,0.484,0.501,1.5,2,0.747,0.6,2.5,3.1,1.6,0.9,0.2,1.5,2.8,11,brookdi01,66,Dillon Brooks,SF,22,MEM,82,74,2350,5.2,11.8,0.44,1.4,4,0.356,3.8,7.8,0.484,1.9,2.5,0.747,0.8,3.2,3.9,2.1,1.1,0.3,1.9,3.6,13.8,brookdi01,100,113,brookdi01,66,Dillon Brooks,SF,22,MEM,82,2350,9.8,0.531,0.342,0.215,2.4,10.5,6.3,9.3,1.6,0.7,12.8,18.5,,0.1,1.1,1.2,0.024,,-2.9,-1.1,-4,-1.2,brookdi01,66,Dillon Brooks,SF,22,MEM,82,2350,,18%,72%,10%,,-5.1,3.5,64,22,90,10,83,18,313,20,48,brookdi01,66,Dillon Brooks,SF,22,MEM,82,2350,0.44,13.7,,0.658,0.275,0.142,0.118,0.123,0.342,,0.484,0.651,0.445,0.341,0.295,0.356,,0.533,0.904,,0.021,14,,0.182,0.333,,7,0,brookdi01
67,MarShon Brooks,SG,29,MEM,7,1,27.6,7.3,14.6,0.5,2.7,4.6,0.594,4.6,10,0.457,0.593,2.9,3.3,0.87,1.1,1.9,3,3.6,1.6,0.4,2.3,0.9,20.1,brookma01,67,MarShon Brooks,SG,29,MEM,7,1,193,9.5,19,0.5,3.5,6,0.594,6,13.1,0.457,3.7,4.3,0.87,1.5,2.4,3.9,4.7,2.1,0.6,3,1.1,26.3,brookma01,117,111,brookma01,67,MarShon Brooks,SG,29,MEM,7,193,26.1,0.629,0.314,0.225,4.7,8,6.3,25.9,2.9,1.5,12.5,29.8,,0.6,0.2,0.7,0.179,,7.5,-0.4,7.1,0.4,brookma01,67,MarShon Brooks,SG,29,MEM,7,193,3%,56%,39%,2%,,-0.8,6.1,9,2,2,1,11,0,59,4,4,brookma01,67,MarShon Brooks,SG,29,MEM,7,193,0.5,13.6,,0.686,0.216,0.206,0.127,0.137,0.314,,0.457,0.545,0.524,0.538,0.143,0.594,,0.219,0.263,,0.01,1,,0.063,0.5,,0,0,brookma01
68,Anthony Brown,SF,25,MIN,1,0,4,1,1,1,1,1,1,0,0,,1.5,0,0,,0,0,0,1,0,0,0,0,3,brownan02,68,Anthony Brown,SF,25,MIN,1,0,4,9,9,1,9,9,1,0,0,,0,0,,0,0,0,9,0,0,0,0,27,brownan02,279,120,brownan02,68,Anthony Brown,SF,25,MIN,1,4,41.9,1.5,1,0,0,0,0,41.7,0,0,0,11.1,,0,0,0,0.571,,26.2,4.3,30.5,0,brownan02,68,Anthony Brown,SF,25,MIN,1,4,,,100%,,,43.3,40.9,0,0,0,0,0,0,2,0,0,brownan02,68,Anthony Brown,SF,25,MIN,1,4,1,22,,0,0,0,0,0,1,,,,,,,1,,,1,,0,0,,1,1,,0,0,brownan02
69,Bobby Brown,PG,33,HOU,20,0,5.8,1,2.9,0.328,0.6,2,0.275,0.4,0.9,0.444,0.422,0.1,0.1,0.5,0,0.4,0.4,0.6,0.2,0,0.5,0.3,2.5,brownbo02,69,Bobby Brown,PG,33,HOU,20,0,115,5.9,18.2,0.328,3.4,12.5,0.275,2.5,5.6,0.444,0.3,0.6,0.5,0,2.2,2.2,3.4,1.3,0,2.8,1.9,15.7,brownbo02,83,110,brownbo02,69,Bobby Brown,PG,33,HOU,20,115,5.5,0.425,0.69,0.034,0,6.8,3.4,15,1.7,0,13.3,26.1,,-0.3,0.1,-0.2,-0.08,,-4.9,-2.3,-7.2,-0.2,brownbo02,69,Bobby Brown,PG,33,HOU,20,115,82%,18%,,,,-24.2,-33.8,4,4,4,0,1,0,30,0,2,brownbo02,69,Bobby Brown,PG,33,HOU,20,115,0.328,20.8,,0.31,0.121,0.034,0.086,0.069,0.69,,0.444,0.571,0,0.4,0.5,0.275,,0,0.273,,0,0,,0.075,0.667,,0,0,brownbo02
70,Jaylen Brown,SG,21,BOS,70,70,30.7,5.3,11.5,0.465,1.7,4.4,0.395,3.6,7.1,0.507,0.54,2.1,3.3,0.644,0.9,4,4.9,1.6,1,0.4,1.8,2.6,14.5,brownja02,70,Jaylen Brown,SG,21,BOS,70,70,2152,6.2,13.4,0.465,2,5.1,0.395,4.2,8.3,0.507,2.5,3.9,0.644,1.1,4.7,5.8,1.9,1.2,0.4,2.1,3,17,brownja02,105,105,brownja02,70,Jaylen Brown,SG,21,BOS,70,2152,13.6,0.562,0.381,0.29,3.4,14,8.8,8.5,1.6,1,12,21.4,,1.2,3.2,4.5,0.1,,-0.8,0.3,-0.5,0.8,brownja02,70,Jaylen Brown,SG,21,BOS,70,2152,2%,51%,45%,3%,,7.4,8.2,47,44,58,15,121,12,268,30,52,brownja02,70,Jaylen Brown,SG,21,BOS,70,2152,0.465,12.4,,0.619,0.356,0.136,0.055,0.071,0.381,,0.507,0.622,0.321,0.409,0.368,0.395,,0.536,0.967,,0.077,54,,0.376,0.426,,2,0,brownja02
71,Lorenzo Brown,PG,27,TOR,14,0,9.9,1,2.4,0.412,0.1,0.9,0.167,0.9,1.6,0.545,0.441,0.1,0.1,1,0.1,1,1.1,0.9,0.4,0,0.2,0.5,2.3,brownlo01,71,Lorenzo Brown,PG,27,TOR,14,0,139,3.6,8.8,0.412,0.5,3.1,0.167,3.1,5.7,0.545,0.5,0.5,1,0.3,3.6,3.9,3.4,1.3,0,0.8,1.8,8.3,brownlo01,102,108,brownlo01,71,Lorenzo Brown,PG,27,TOR,14,139,8.2,0.459,0.353,0.059,0.8,11.1,6,12.4,1.8,0,7.9,11.9,,0,0.1,0.2,0.06,,-3.9,1.5,-2.5,0,brownlo01,71,Lorenzo Brown,PG,27,TOR,14,139,12%,81%,7%,,,17.3,9.6,1,1,5,0,1,0,35,0,1,brownlo01,71,Lorenzo Brown,PG,27,TOR,14,139,0.412,14.8,,0.647,0.088,0.235,0.176,0.147,0.353,,0.545,0.667,0.625,0.333,0.6,0.167,,0.25,0.5,,0.029,1,,0.417,0,,0,0,brownlo01
72,Markel Brown,SG,26,HOU,4,0,7.8,0.5,1.8,0.286,0.3,1.3,0.2,0.3,0.5,0.5,0.357,0,0,,0.3,1,1.3,0.5,0,0,0.5,1.5,1.3,brownma02,72,Markel Brown,SG,26,HOU,4,0,31,2.3,8.1,0.286,1.2,5.8,0.2,1.2,2.3,0.5,0,0,,1.2,4.6,5.8,2.3,0,0,2.3,7,5.8,brownma02,74,111,brownma02,72,Markel Brown,SG,26,HOU,4,31,-1.2,0.357,0.714,0,3.7,14.4,9.1,8.7,0,0,22.2,12.8,,-0.1,0,0,-0.063,,-8.8,-2,-10.8,-0.1,brownma02,72,Markel Brown,SG,26,HOU,4,31,62%,38%,,,,-26.3,-35.1,2,0,4,0,0,1,4,0,0,brownma02,72,Markel Brown,SG,26,HOU,4,31,0.286,20.3,,0.286,0.143,0,0.143,0,0.714,,0.5,0,,1,,0.2,,0,0,,0,0,,0,,,0,0,brownma02
73,Sterling Brown,SG,22,MIL,54,4,14.4,1.5,3.8,0.4,0.6,1.7,0.352,0.9,2.1,0.439,0.478,0.4,0.4,0.875,0.5,2.1,2.6,0.5,0.6,0.2,0.5,1.5,4,brownst02,73,Sterling Brown,SG,22,MIL,54,4,776,3.8,9.5,0.4,1.5,4.2,0.352,2.3,5.3,0.439,1,1.1,0.875,1.3,5.4,6.6,1.2,1.4,0.6,1.2,3.7,10.1,brownst02,100,110,brownst02,73,Sterling Brown,SG,22,MIL,54,776,9.1,0.503,0.444,0.117,4.1,17.5,10.8,4.5,2,1.4,10.4,14,,0,0.7,0.7,0.043,,-2.8,-0.2,-3.1,-0.2,brownst02,73,Sterling Brown,SG,22,MIL,54,776,3%,65%,31%,1%,,-2.1,-2.5,11,7,42,3,11,2,64,2,19,brownst02,73,Sterling Brown,SG,22,MIL,54,776,0.4,14.2,,0.556,0.268,0.137,0.083,0.068,0.444,,0.439,0.527,0.25,0.529,0.357,0.352,,0.58,0.938,,0.034,5,,0.44,0.375,,1,0,brownst02
74,Nicolás Brussino,SF,24,ATL,4,0,2.5,0,0.5,0,0,0.5,0,0,0,,0,0,0,,0,0.8,0.8,0,0,0,0,0,0,brussni01,74,Nicolás Brussino,SF,24,ATL,4,0,10,0,7.2,0,0,7.2,0,0,0,,0,0,,0,10.8,10.8,0,0,0,0,0,0,brussni01,0,111,brussni01,74,Nicolás Brussino,SF,24,ATL,4,10,-4.6,0,1,0,0,33.5,16.7,0,0,0,0,8.7,,0,0,0,-0.18,,-8.1,-3.2,-11.3,0,brussni01,74,Nicolás Brussino,SF,24,ATL,4,10,,,100%,,,82.9,89,0,0,0,0,0,0,0,0,0,brussni01,74,Nicolás Brussino,SF,24,ATL,4,10,0,23.5,,0,0,0,0,0,1,,,,,,,0,,,,,0,0,,0.5,0,,0,0,brussni01
75,Thomas Bryant,C,20,LAL,15,0,4.8,0.5,1.4,0.381,0.1,0.7,0.1,0.5,0.7,0.636,0.405,0.3,0.6,0.556,0.2,0.9,1.1,0.4,0.1,0.1,0.1,0.4,1.5,bryanth01,75,Thomas Bryant,C,20,LAL,15,0,72,4,10.5,0.381,0.5,5,0.1,3.5,5.5,0.636,2.5,4.5,0.556,1.5,7,8.5,3,0.5,1,1,3,11,bryanth01,100,108,bryanth01,75,Thomas Bryant,C,20,LAL,15,72,9.9,0.441,0.476,0.429,4.5,20.5,12.6,11.5,0.7,2.3,7.4,15.9,,0,0.1,0.1,0.05,,-3.1,-0.2,-3.3,0,bryanth01,75,Thomas Bryant,C,20,LAL,15,72,,,,49%,51%,-6.1,-4.7,0,0,4,2,3,0,14,1,0,bryanth01,75,Thomas Bryant,C,20,LAL,15,72,0.381,15.6,,0.524,0.286,0.048,0,0.19,0.476,,0.636,0.833,0,,0.5,0.1,,1,1,,0.19,3,,0.3,0,,0,0,bryanth01
76,Reggie Bullock,SF,26,DET,62,52,27.9,4.3,8.8,0.489,2,4.5,0.445,2.3,4.3,0.536,0.603,0.6,0.8,0.796,0.4,2,2.5,1.5,0.8,0.2,0.8,1.1,11.3,bullore01,76,Reggie Bullock,SF,26,DET,62,52,1732,5.5,11.3,0.489,2.6,5.8,0.445,3,5.5,0.536,0.8,1,0.796,0.6,2.6,3.2,2,1,0.3,1,1.5,14.5,bullore01,118,110,bullore01,76,Reggie Bullock,SF,26,DET,62,1732,13.6,0.615,0.515,0.09,1.7,8.3,4.9,8.4,1.4,0.7,7.6,15.7,,2.8,1.4,4.2,0.117,,0.7,0,0.7,1.2,bullore01,76,Reggie Bullock,SF,26,DET,62,1732,,55%,45%,,,0.1,0.4,25,13,37,3,23,1,229,4,27,bullore01,76,Reggie Bullock,SF,26,DET,62,1732,0.489,16.2,,0.485,0.198,0.11,0.101,0.077,0.515,,0.536,0.741,0.283,0.436,0.5,0.445,,0.817,0.968,,0.002,1,,0.267,0.453,,1,0,bullore01
77,Trey Burke,PG,25,NYK,36,9,21.8,5.4,10.7,0.503,1.1,2.9,0.362,4.3,7.8,0.556,0.552,1,1.6,0.649,0.4,1.6,2,4.7,0.7,0.1,1.2,1.2,12.8,burketr01,77,Trey Burke,PG,25,NYK,36,9,785,8.9,17.6,0.503,1.7,4.8,0.362,7.1,12.8,0.556,1.7,2.6,0.649,0.6,2.7,3.3,7.8,1.1,0.2,2,2,21.1,burketr01,117,114,burketr01,77,Trey Burke,PG,25,NYK,36,785,21,0.563,0.273,0.148,1.8,8.2,5,36.4,1.5,0.4,9.5,25.1,,2,0.3,2.4,0.145,,3.9,-1.4,2.5,0.9,burketr01,77,Trey Burke,PG,25,NYK,36,785,100%,,,,,-5.5,-1.9,26,9,15,4,28,1,394,8,8,burketr01,77,Trey Burke,PG,25,NYK,36,785,0.503,15.6,,0.727,0.161,0.102,0.169,0.294,0.273,,0.556,0.726,0.41,0.462,0.566,0.362,,0.226,0.789,,0.003,1,,0.133,0.429,,3,0,burketr01
78,Alec Burks,SG,26,UTA,64,1,16.5,2.7,6.5,0.411,0.7,2.2,0.331,1.9,4.3,0.452,0.467,1.7,1.9,0.863,0.3,2.7,3,1,0.6,0.1,0.9,1.2,7.7,burksal01,78,Alec Burks,SG,26,UTA,64,1,1059,5.8,14.1,0.411,1.6,4.8,0.331,4.2,9.2,0.452,3.6,4.2,0.863,0.6,5.9,6.5,2.3,1.3,0.3,2,2.5,16.8,burksal01,102,105,burksal01,78,Alec Burks,SG,26,UTA,64,1059,13.1,0.527,0.343,0.3,2.1,18.4,10.3,10,1.8,0.6,11.4,22.5,,0.2,1.6,1.9,0.084,,-1.3,0.4,-0.9,0.3,burksal01,78,Alec Burks,SG,26,UTA,64,1059,5%,87%,8%,,,-0.2,-6.7,25,17,27,9,57,4,160,9,24,burksal01,78,Alec Burks,SG,26,UTA,64,1059,0.411,13.3,,0.657,0.251,0.184,0.13,0.092,0.343,,0.452,0.635,0.303,0.37,0.368,0.331,,0.431,0.66,,0.046,18,,0.162,0.304,,1,0,burksal01
79,Jimmy Butler,SG,28,MIN,59,59,36.7,7.4,15.6,0.474,1.2,3.4,0.35,6.2,12.2,0.509,0.512,6.2,7.2,0.854,1.3,4,5.3,4.9,2,0.4,1.8,1.3,22.2,butleji01,79,Jimmy Butler,SG,28,MIN,59,59,2164,7.3,15.3,0.474,1.2,3.3,0.35,6.1,12,0.509,6,7.1,0.854,1.3,3.9,5.2,4.8,1.9,0.4,1.8,1.3,21.7,butleji01,122,110,butleji01,79,Jimmy Butler,SG,28,MIN,59,2164,23.7,0.59,0.217,0.461,4.2,12.7,8.4,20.6,2.7,1,8.9,24.9,,7.1,1.8,8.9,0.198,,5,0.7,5.8,4.2,butleji01,79,Jimmy Butler,SG,28,MIN,59,2164,,79%,19%,1%,,8.8,13.7,61,20,39,10,179,4,649,38,43,butleji01,79,Jimmy Butler,SG,28,MIN,59,2164,0.474,12.1,,0.783,0.251,0.168,0.208,0.155,0.217,,0.509,0.662,0.49,0.432,0.385,0.35,,0.332,0.757,,0.047,41,,0.205,0.439,,2,0,butleji01
80,Dwight Buycks,PG,28,DET,29,0,14.7,2.8,6.8,0.414,0.5,1.6,0.333,2.3,5.3,0.438,0.452,1.2,1.4,0.878,0.4,1,1.4,2,0.7,0.1,1.3,1.3,7.4,buyckdw01,80,Dwight Buycks,PG,28,DET,29,0,427,6.9,16.7,0.414,1.3,3.8,0.333,5.6,12.9,0.438,3,3.5,0.878,1,2.4,3.5,5,1.6,0.2,3.3,3.3,18.1,buyckdw01,97,109,buyckdw01,80,Dwight Buycks,PG,28,DET,29,427,12.8,0.498,0.227,0.207,3,7.7,5.3,22.4,2.2,0.4,15.3,26.4,,-0.2,0.4,0.2,0.027,,-2.3,-0.7,-3.1,-0.1,buyckdw01,80,Dwight Buycks,PG,28,DET,29,427,100%,,,,,0.3,0.6,25,8,18,2,20,1,144,1,25,buyckdw01,80,Dwight Buycks,PG,28,DET,29,427,0.414,13.1,,0.773,0.288,0.157,0.086,0.242,0.227,,0.438,0.596,0.226,0.412,0.396,0.333,,0.284,0.4,,0,0,,0.044,0.5,,3,0,buyckdw01
81,Bruno Caboclo,SF,22,TOT,12,0,8.9,0.8,2.6,0.29,0.3,1.4,0.176,0.5,1.2,0.429,0.339,0.4,0.5,0.833,0.6,1.3,1.8,0.3,0.3,0.3,0.3,0.7,2.2,cabocbr01,81,Bruno Caboclo,SF,22,TOT,12,0,107,3,10.4,0.29,1,5.7,0.176,2,4.7,0.429,1.7,2,0.833,2.4,5,7.4,1.3,1,1.3,1.3,2.7,8.7,cabocbr01,86,110,cabocbr01,81,Bruno Caboclo,SF,22,TOT,12,107,7.4,0.386,0.548,0.194,7.1,16.6,11.7,5,1.4,3.5,10.6,15.8,,-0.1,0.1,0,-0.021,,-4.8,-1,-5.8,-0.1,cabocbr01,81,Bruno Caboclo,SF,22,TOT,12,107,,,21%,78%,2%,4.2,11,4,0,4,0,1,0,9,0,1,cabocbr01,81,Bruno Caboclo,SF,22,TOT,12,107,0.29,16.6,,0.452,0.161,0.097,0.161,0.032,0.548,,0.429,0.6,0,0.6,0,0.176,,0.333,1,,0.032,1,,0.353,0.333,,0,0,cabocbr01
81,Bruno Caboclo,SF,22,TOR,2,0,3.5,0,1,0,0,1,0,0,0,,0,0,0,,0,0.5,0.5,0.5,0.5,0,0,0.5,0,cabocbr01,81,Bruno Caboclo,SF,22,TOR,2,0,7,0,10.3,0,0,10.3,0,0,0,,0,0,,0,5.1,5.1,5.1,5.1,0,0,5.1,0,cabocbr01,33,95,cabocbr01,81,Bruno Caboclo,SF,22,TOR,2,7,-0.1,0,1,0,0,15.7,8,16.7,7,0,0,12.5,,0,0,0,-0.113,,-8.2,5.7,-2.6,0,cabocbr01,81,Bruno Caboclo,SF,22,TOR,2,7,,,100%,,,80.2,72.4,0,0,0,0,0,0,2,0,0,cabocbr01,81,Bruno Caboclo,SF,22,TOR,2,7,0,23.5,,0,0,0,0,0,1,,,,,,,0,,,,,0,0,,0.5,0,,0,0,cabocbr01
81,Bruno Caboclo,SF,22,SAC,10,0,10,0.9,2.9,0.31,0.3,1.5,0.2,0.6,1.4,0.429,0.362,0.5,0.6,0.833,0.7,1.4,2.1,0.3,0.2,0.4,0.4,0.7,2.6,cabocbr01,81,Bruno Caboclo,SF,22,SAC,10,0,100,3.2,10.4,0.31,1.1,5.4,0.2,2.2,5,0.429,1.8,2.2,0.833,2.5,5,7.6,1.1,0.7,1.4,1.4,2.5,9.4,cabocbr01,89,111,cabocbr01,81,Bruno Caboclo,SF,22,SAC,10,100,7.9,0.411,0.517,0.207,7.6,16.6,12,4.2,1,3.8,11.2,16,,-0.1,0.1,0,-0.015,,-4.5,-1.5,-6.1,-0.1,cabocbr01,81,Bruno Caboclo,SF,22,SAC,10,100,,,15%,83%,2%,-1.1,6.7,4,0,4,0,1,0,7,0,1,cabocbr01,81,Bruno Caboclo,SF,22,SAC,10,100,0.31,16.1,,0.483,0.172,0.103,0.172,0.034,0.517,,0.429,0.6,0,0.6,0,0.2,,0.333,1,,0.034,1,,0.333,0.4,,0,0,cabocbr01
82,José Calderón,PG,36,CLE,57,32,16,1.6,3.2,0.503,0.8,1.7,0.464,0.8,1.5,0.545,0.624,0.4,0.5,0.8,0.2,1.2,1.5,2.1,0.5,0,0.7,1.4,4.5,caldejo01,82,José Calderón,PG,36,CLE,57,32,914,3.7,7.3,0.503,1.8,3.8,0.464,1.9,3.5,0.545,0.9,1.2,0.8,0.6,2.8,3.3,4.6,1.1,0.1,1.6,3.2,10,caldejo01,122,115,caldejo01,82,José Calderón,PG,36,CLE,57,914,11.3,0.643,0.524,0.162,1.7,8.5,5.2,17.4,1.4,0.2,17.1,11.6,,1.5,0.3,1.8,0.095,,-1.4,-0.5,-1.9,0,caldejo01,82,José Calderón,PG,36,CLE,57,914,96%,4%,,,,3.5,3.2,28,7,36,3,9,7,278,1,8,caldejo01,82,José Calderón,PG,36,CLE,57,914,0.503,17.8,,0.476,0.178,0.043,0.076,0.178,0.524,,0.545,0.667,0.625,0.5,0.424,0.464,,0.229,0.822,,0,0,,0.155,0.6,,0,0,caldejo01
83,Kentavious Caldwell-Pope,SG,24,LAL,74,74,33.2,4.6,10.8,0.426,2.1,5.6,0.383,2.4,5.2,0.473,0.526,2.1,2.6,0.789,0.8,4.4,5.2,2.2,1.4,0.2,1.3,2,13.4,caldwke01,83,Kentavious Caldwell-Pope,SG,24,LAL,74,74,2458,5,11.7,0.426,2.3,6.1,0.383,2.7,5.6,0.473,2.2,2.8,0.789,0.9,4.8,5.7,2.4,1.6,0.2,1.4,2.1,14.5,caldwke01,111,108,caldwke01,83,Kentavious Caldwell-Pope,SG,24,LAL,74,2458,13.2,0.561,0.52,0.243,2.6,14.1,8.4,9.4,2.1,0.5,9.9,16.9,,2.6,2.7,5.3,0.103,,-0.4,0.6,0.3,1.4,caldwke01,83,Kentavious Caldwell-Pope,SG,24,LAL,74,2458,11%,75%,14%,,,-1.2,0.9,54,28,62,2,72,17,380,16,20,caldwke01,83,Kentavious Caldwell-Pope,SG,24,LAL,74,2458,0.426,17.2,,0.48,0.197,0.065,0.061,0.157,0.52,,0.473,0.662,0.327,0.327,0.352,0.383,,0.613,0.874,,0.026,20,,0.154,0.406,,1,0,caldwke01
