Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
262,Kyle Lowry,PG,23,HOU,68,0,24.3,2.7,6.8,0.397,0.5,2,0.272,2.2,4.8,0.448,0.436,3.2,3.8,0.827,1.3,2.3,3.6,4.5,0.9,0.1,1.7,2.5,9.1,lowryky01,262,Kyle Lowry,PG,23,HOU,68,0,1651,4,10.1,0.397,0.8,3,0.272,3.2,7.2,0.448,4.7,5.7,0.827,2,3.4,5.4,6.7,1.3,0.2,2.5,3.8,13.5,lowryky01,113,109,lowryky01,262,Kyle Lowry,PG,23,HOU,68,1651,15.5,0.536,0.293,0.56,6.1,11.2,8.6,27.7,1.9,0.4,16.7,18.6,,2.9,1.4,4.3,0.126,,0.4,0.4,0.8,1.2,lowryky01,262,Kyle Lowry,PG,23,HOU,68,1651,55%,45%,,,,2.5,5.2,56,30,62,15,107,51,713,25,37,lowryky01,262,Kyle Lowry,PG,23,HOU,68,1651,0.397,11.9,,0.707,0.397,0.119,0.067,0.125,0.293,,0.448,0.516,0.382,0.387,0.328,0.272,,0.224,0.892,,0,0,,0.206,0.5,,4,0,lowryky01
263,Corey Maggette,PF,30,GSW,70,49,29.7,6.5,12.7,0.516,0.2,0.7,0.26,6.3,11.9,0.531,0.523,6.6,7.9,0.835,1.3,4,5.3,2.5,0.7,0.1,2.4,3.3,19.8,maggeco01,263,Corey Maggette,PF,30,GSW,70,49,2081,7.9,15.3,0.516,0.2,0.9,0.26,7.7,14.5,0.531,8,9.5,0.835,1.6,4.9,6.5,3,0.9,0.1,2.9,4,24,maggeco01,116,113,maggeco01,263,Corey Maggette,PF,30,GSW,70,2081,20.3,0.615,0.056,0.622,4.9,15.2,10,13.2,1.2,0.1,13,26.7,,5.6,0.7,6.3,0.144,,2.1,-1.8,0.3,1.2,maggeco01,263,Corey Maggette,PF,30,GSW,70,2081,,,39%,58%,4%,-6.3,-5.5,45,63,93,31,229,27,401,34,84,maggeco01,263,Corey Maggette,PF,30,GSW,70,2081,0.516,10.1,,0.944,0.409,0.113,0.091,0.331,0.056,,0.531,0.685,0.33,0.383,0.451,0.26,,0.577,1,,0.053,45,,0.32,0.375,,2,0,maggeco01
264,Jamaal Magloire,C,31,MIA,36,0,10,0.8,1.6,0.5,0,0,,0.8,1.6,0.5,0.5,0.6,1.6,0.356,1.1,2.2,3.4,0,0.3,0.3,0.5,1.6,2.1,magloja01,264,Jamaal Magloire,C,31,MIA,36,0,359,2.8,5.6,0.5,0,0,,2.8,5.6,0.5,2.1,5.9,0.356,4.1,8,12.1,0.1,0.9,1.1,1.7,5.9,7.7,magloja01,96,101,magloja01,264,Jamaal Magloire,C,31,MIA,36,359,9.4,0.47,0,1.054,13.5,26,19.8,0.4,1.3,2.5,17.2,13,,-0.1,0.7,0.6,0.078,,-5.2,-0.3,-5.5,-0.3,magloja01,264,Jamaal Magloire,C,31,MIA,36,359,,,,,100%,-0.4,-3.6,2,4,40,6,27,3,3,3,7,magloja01,264,Jamaal Magloire,C,31,MIA,36,359,0.5,2.4,,1,0.661,0.304,0.018,0.018,0,,0.5,0.622,0.294,0,0,,,0.464,,,0.196,10,,,,,0,0,magloja01
265,Ian Mahinmi,C,23,SAS,26,0,6.3,1.3,2.1,0.636,0,0,,1.3,2.1,0.636,0.636,1.2,1.8,0.66,0.5,1.5,2,0.1,0.1,0.3,0.6,1.2,3.9,mahinia01,265,Ian Mahinmi,C,23,SAS,26,0,165,7.6,12,0.636,0,0,,7.6,12,0.636,6.8,10.3,0.66,2.8,8.5,11.3,0.4,0.7,1.7,3.3,7,22,mahinia01,115,100,mahinia01,265,Ian Mahinmi,C,23,SAS,26,165,21.6,0.667,0,0.855,9.4,27.2,18.5,2.1,1,3.5,16.5,25.2,,0.4,0.3,0.7,0.206,,-1.5,0.7,-0.8,0.1,mahinia01,265,Ian Mahinmi,C,23,SAS,26,165,,,,,100%,-1.8,-7.8,2,1,17,6,23,2,4,5,7,mahinia01,265,Ian Mahinmi,C,23,SAS,26,165,0.636,4.7,,1,0.564,0.273,0.091,0.073,0,,0.636,0.774,0.6,0.2,0.25,,,0.543,,,0.127,7,,,,,0,0,mahinia01
266,Shawn Marion,SF,31,DAL,75,75,31.8,5.3,10.4,0.508,0,0.3,0.158,5.2,10.1,0.516,0.51,1.4,1.9,0.755,2.1,4.3,6.4,1.4,0.9,0.8,1.3,1.9,12,mariosh01,266,Shawn Marion,SF,31,DAL,75,75,2385,6,11.7,0.508,0,0.3,0.158,5.9,11.5,0.516,1.6,2.1,0.755,2.4,4.8,7.2,1.6,1,0.9,1.5,2.1,13.6,mariosh01,107,106,mariosh01,266,Shawn Marion,SF,31,DAL,75,2385,14.7,0.535,0.024,0.179,7.7,15.2,11.5,7.2,1.5,1.9,10.6,18.1,,2.1,2.8,5,0.1,,-0.5,0.1,-0.5,0.9,mariosh01,266,Shawn Marion,SF,31,DAL,75,2385,,,73%,27%,,5.4,6.4,38,37,86,13,62,4,251,7,61,mariosh01,266,Shawn Marion,SF,31,DAL,75,2385,0.508,5.2,,0.976,0.482,0.333,0.13,0.031,0.024,,0.516,0.616,0.429,0.406,0.375,0.158,,0.724,1,,0.086,61,,0.474,0.222,,0,0,mariosh01
267,Sean Marks,C,34,NOH,14,0,5.4,0.3,0.6,0.5,0,0,,0.3,0.6,0.5,0.5,0.1,0.4,0.4,1,0.6,1.6,0.1,0,0.2,0.1,1.2,0.7,marksse01,267,Sean Marks,C,34,NOH,14,0,75,1.9,3.8,0.5,0,0,,1.9,3.8,0.5,1,2.4,0.4,6.7,4.3,11,1,0,1.4,1,8.2,4.8,marksse01,126,112,marksse01,267,Sean Marks,C,34,NOH,14,75,9,0.49,0,0.625,21.5,14.3,18,3.6,0,3,16.4,7.4,,0.1,0,0.2,0.104,,-3.9,-1.3,-5.2,-0.1,marksse01,267,Sean Marks,C,34,NOH,14,75,,,,7%,93%,-4.6,-1.7,1,0,11,1,3,1,4,1,0,marksse01,267,Sean Marks,C,34,NOH,14,75,0.5,7.7,,1,0.625,0,0,0.375,0,,0.5,0.6,,,0.333,,,0.75,,,0.125,1,,,,,0,0,marksse01
268,Cartier Martin,SF,25,TOT,18,2,21.7,2.8,7.6,0.368,0.9,2.7,0.347,1.8,4.8,0.379,0.43,1.3,1.7,0.8,1.4,2.4,3.8,0.9,0.6,0.1,1.1,2.7,7.8,martica01,268,Cartier Martin,SF,25,TOT,18,2,390,4.6,12.6,0.368,1.6,4.5,0.347,3,8,0.379,2.2,2.8,0.8,2.3,4,6.3,1.5,1,0.1,1.8,4.4,13,martica01,97,113,martica01,268,Cartier Martin,SF,25,TOT,18,390,9,0.473,0.36,0.221,7.1,12.6,9.8,6.2,1.4,0.2,11.3,18.8,,-0.1,0.2,0.1,0.011,,-2.9,-1.5,-4.4,-0.2,martica01,268,Cartier Martin,SF,25,TOT,18,390,,26%,69%,5%,,0.1,4.7,11,5,30,2,15,8,36,4,6,martica01,268,Cartier Martin,SF,25,TOT,18,390,0.368,14.8,,0.64,0.25,0.14,0.074,0.176,0.36,,0.379,0.559,0.211,0.2,0.333,0.347,,0.333,0.882,,0,0,,0.265,0.308,,1,0,martica01
268,Cartier Martin,SF,25,GSW,10,2,27.6,3.2,8.8,0.364,1,3.1,0.323,2.2,5.7,0.386,0.42,1.6,2.1,0.762,1.7,3,4.7,0.9,0.8,0,1.3,3.6,9,martica01,268,Cartier Martin,SF,25,GSW,10,2,276,4.2,11.5,0.364,1.3,4,0.323,2.9,7.4,0.386,2.1,2.7,0.762,2.2,3.9,6.1,1.2,1,0,1.7,4.7,11.7,martica01,94,114,martica01,268,Cartier Martin,SF,25,GSW,10,276,7.3,0.463,0.352,0.239,6.8,12.3,9.5,4.5,1.4,0,11.8,17.1,,-0.1,0.1,-0.1,-0.01,,-3.7,-1.5,-5.3,-0.2,martica01,268,Cartier Martin,SF,25,GSW,10,276,,30%,64%,7%,,2.8,7,7,5,24,1,10,6,21,3,3,martica01,268,Cartier Martin,SF,25,GSW,10,276,0.364,14.1,,0.648,0.25,0.17,0.102,0.125,0.352,,0.386,0.591,0.267,0.222,0.273,0.323,,0.273,1,,0,0,,0.258,0.375,,0,0,martica01
268,Cartier Martin,SF,25,WAS,8,0,14.3,2.3,6,0.375,0.9,2.3,0.389,1.4,3.8,0.367,0.448,1,1.1,0.889,1,1.6,2.6,0.9,0.4,0.1,0.8,1.5,6.4,martica01,268,Cartier Martin,SF,25,WAS,8,0,114,5.7,15.2,0.375,2.2,5.7,0.389,3.5,9.5,0.367,2.5,2.8,0.889,2.5,4.1,6.6,2.2,0.9,0.3,1.9,3.8,16.1,martica01,103,110,martica01,268,Cartier Martin,SF,25,WAS,8,114,13.2,0.491,0.375,0.188,8,13.3,10.6,10.2,1.4,0.7,10.4,23,,0.1,0.1,0.1,0.061,,-0.8,-1.5,-2.3,0,martica01,268,Cartier Martin,SF,25,WAS,8,114,,19%,81%,,,-6.5,-1,4,0,6,1,5,2,15,1,3,martica01,268,Cartier Martin,SF,25,WAS,8,114,0.375,16.1,,0.625,0.25,0.083,0.021,0.271,0.375,,0.367,0.5,0,0,0.385,0.389,,0.455,0.714,,0,0,,0.278,0.2,,1,0,martica01
269,Kenyon Martin,PF,32,DEN,58,58,34.2,4.9,10.7,0.456,0.1,0.5,0.276,4.7,10.2,0.465,0.463,1.6,2.9,0.557,2.4,7,9.4,1.9,1.2,1.1,1.6,3.2,11.5,martike01,269,Kenyon Martin,PF,32,DEN,58,58,1986,5.1,11.2,0.456,0.1,0.5,0.276,5,10.7,0.465,1.7,3,0.557,2.6,7.3,9.9,2,1.3,1.1,1.6,3.4,12.1,martike01,101,104,martike01,269,Kenyon Martin,PF,32,DEN,58,1986,13.4,0.481,0.047,0.269,8.3,23.3,15.8,8.5,1.8,2.3,11.6,17.5,,0.4,2.8,3.3,0.079,,-1.4,0.5,-0.8,0.6,martike01,269,Kenyon Martin,PF,32,DEN,58,1986,,,,99%,1%,3.2,-2.1,29,32,99,13,77,1,252,15,34,martike01,269,Kenyon Martin,PF,32,DEN,58,1986,0.456,9.4,,0.953,0.36,0.224,0.1,0.269,0.047,,0.465,0.632,0.439,0.323,0.317,0.276,,0.676,0.75,,0.127,75,,0.207,0,,1,0,martike01
270,Kevin Martin,SG,26,TOT,46,43,35.5,6.3,15.1,0.417,1.5,4.6,0.333,4.8,10.5,0.453,0.468,6.5,7.4,0.876,0.6,2.9,3.6,2.4,1,0.1,2,2.1,20.6,martike02,270,Kevin Martin,SG,26,TOT,46,43,1633,6.4,15.3,0.417,1.5,4.6,0.333,4.8,10.6,0.453,6.6,7.5,0.876,0.6,3,3.6,2.4,1,0.1,2,2.1,20.9,martike02,113,111,martike02,270,Kevin Martin,SG,26,TOT,46,1633,17,0.561,0.303,0.491,2,9.7,5.8,11.2,1.4,0.3,9.8,25.3,,3.2,1,4.2,0.123,,1,-1.4,-0.4,0.6,martike02,270,Kevin Martin,SG,26,TOT,46,1633,26%,70%,4%,,,-4.8,-2.9,35,30,42,5,147,19,265,30,38,martike02,270,Kevin Martin,SG,26,TOT,46,1633,0.417,15,,0.697,0.215,0.094,0.107,0.281,0.303,,0.453,0.564,0.462,0.351,0.405,0.333,,0.543,0.843,,0.022,14,,0.233,0.449,,0,0,martike02
270,Kevin Martin,SG,26,SAC,22,21,35.2,6.1,15.4,0.398,1.8,5,0.355,4.4,10.4,0.419,0.456,5.8,7,0.819,0.9,3.4,4.3,2.6,1,0.2,1.6,2.3,19.8,martike02,270,Kevin Martin,SG,26,SAC,22,21,774,6.3,15.8,0.398,1.8,5.1,0.355,4.5,10.7,0.419,5.9,7.2,0.819,0.9,3.4,4.4,2.7,1.1,0.2,1.6,2.4,20.3,martike02,112,112,martike02,270,Kevin Martin,SG,26,SAC,22,774,17,0.535,0.324,0.457,2.9,11.1,7,11.9,1.5,0.4,7.9,25.3,,1.5,0.4,1.9,0.116,,1.8,-1,0.8,0.5,martike02,270,Kevin Martin,SG,26,SAC,22,774,55%,40%,5%,,,-11.6,-8.7,16,12,24,0,69,9,131,16,17,martike02,270,Kevin Martin,SG,26,SAC,22,774,0.398,15.3,,0.676,0.201,0.109,0.1,0.265,0.324,,0.419,0.544,0.432,0.294,0.367,0.355,,0.51,0.846,,0.012,3,,0.282,0.484,,0,0,martike02
270,Kevin Martin,SG,26,HOU,24,22,35.8,6.4,14.8,0.435,1.3,4.2,0.31,5.1,10.6,0.484,0.479,7.1,7.7,0.924,0.4,2.5,2.9,2.3,1,0.1,2.4,1.9,21.3,martike02,270,Kevin Martin,SG,26,HOU,24,22,859,6.5,14.8,0.435,1.3,4.2,0.31,5.2,10.6,0.484,7.2,7.8,0.924,0.4,2.6,2.9,2.3,1,0.1,2.4,1.9,21.4,martike02,113,111,martike02,270,Kevin Martin,SG,26,HOU,24,859,17.1,0.586,0.282,0.523,1.2,8.4,4.7,10.5,1.4,0.2,11.6,25.4,,1.8,0.5,2.3,0.129,,0.3,-1.8,-1.5,0.1,martike02,270,Kevin Martin,SG,26,HOU,24,859,,98%,2%,,,1.3,2.2,19,18,18,5,78,10,134,14,21,martike02,270,Kevin Martin,SG,26,HOU,24,859,0.435,14.8,,0.718,0.229,0.079,0.113,0.297,0.282,,0.484,0.58,0.5,0.4,0.438,0.31,,0.569,0.839,,0.031,11,,0.18,0.389,,0,0,martike02
271,Desmond Mason,SF,32,SAC,5,4,13.2,1,2.4,0.417,0,0,,1,2.4,0.417,0.417,0.6,0.8,0.75,0.8,1.8,2.6,0.4,0.2,0.2,0.8,1,2.6,masonde01,271,Desmond Mason,SF,32,SAC,5,4,66,2.7,6.5,0.417,0,0,,2.7,6.5,0.417,1.6,2.2,0.75,2.2,4.9,7.1,1.1,0.5,0.5,2.2,2.7,7.1,masonde01,89,111,masonde01,271,Desmond Mason,SF,32,SAC,5,66,6.2,0.472,0,0.333,6.9,15.8,11.3,4.2,0.8,1.1,22.5,11.9,,0,0,0,-0.007,,-4.4,-1.4,-5.7,-0.1,masonde01,271,Desmond Mason,SF,32,SAC,5,66,,2%,98%,,,-33.6,-29.5,0,1,2,2,1,2,5,0,0,masonde01,271,Desmond Mason,SF,32,SAC,5,66,0.417,6.3,,1,0.583,0,0.333,0.083,0,,0.417,0.571,,0,1,,,0.8,,,0.167,2,,,,,0,0,masonde01
272,Roger Mason,SG,29,SAS,79,5,19.2,2.4,6.3,0.389,1.1,3.3,0.333,1.3,2.9,0.453,0.478,0.3,0.4,0.794,0.1,1.9,2.1,1.7,0.4,0.2,0.7,1.3,6.3,masonro01,272,Roger Mason,SG,29,SAS,79,5,1515,4.6,11.8,0.389,2.1,6.3,0.333,2.5,5.5,0.453,0.6,0.8,0.794,0.3,3.6,3.8,3.3,0.7,0.3,1.4,2.4,11.9,masonro01,101,107,masonro01,272,Roger Mason,SG,29,SAS,79,1515,9.7,0.49,0.532,0.069,0.9,11.5,6.3,13.5,1,0.7,10.4,17.2,,0.3,1.7,1.9,0.062,,-1.4,0.1,-1.2,0.3,masonro01,272,Roger Mason,SG,29,SAS,79,1515,21%,73%,6%,,,2.3,-5.5,32,12,52,8,12,5,311,3,13,masonro01,272,Roger Mason,SG,29,SAS,79,1515,0.389,20.2,,0.468,0.087,0.016,0.046,0.319,0.532,,0.453,0.535,0.25,0.304,0.462,0.333,,0.514,0.807,,0.004,1,,0.33,0.379,,0,0,masonro01
273,Wesley Matthews,SG,23,UTA,82,48,24.7,3.3,6.9,0.483,0.8,2,0.382,2.6,4.9,0.525,0.539,2,2.4,0.829,0.6,1.7,2.3,1.5,0.8,0.2,1.1,1.9,9.4,matthwe02,273,Wesley Matthews,SG,23,UTA,82,48,2025,4.9,10,0.483,1.1,2.9,0.382,3.7,7.1,0.525,2.8,3.4,0.829,0.9,2.5,3.4,2.2,1.1,0.3,1.7,2.7,13.7,matthwe02,113,108,matthwe02,273,Wesley Matthews,SG,23,UTA,82,2025,12.3,0.592,0.292,0.342,3,8,5.6,9,1.6,0.6,12.5,16.5,,2.6,1.9,4.6,0.108,,-0.6,0,-0.5,0.8,matthwe02,273,Wesley Matthews,SG,23,UTA,82,2025,1%,94%,5%,,,4.8,-1.6,36,29,75,12,84,30,273,18,44,matthwe02,273,Wesley Matthews,SG,23,UTA,82,2025,0.483,11.3,,0.708,0.421,0.112,0.042,0.133,0.292,,0.525,0.597,0.524,0.333,0.36,0.382,,0.7,0.952,,0.039,17,,0.473,0.436,,3,0,matthwe02
274,Jason Maxiell,C,26,DET,76,29,20.4,2.8,5.5,0.511,0,0,0,2.8,5.4,0.512,0.511,1.2,2,0.574,2.1,3.2,5.3,0.5,0.5,0.5,0.9,2.3,6.8,maxieja01,274,Jason Maxiell,C,26,DET,76,29,1550,4.9,9.6,0.511,0,0,0,4.9,9.6,0.512,2.1,3.6,0.574,3.7,5.6,9.3,0.9,0.8,0.9,1.6,4.1,11.9,maxieja01,109,110,maxieja01,274,Jason Maxiell,C,26,DET,76,1550,14,0.531,0.002,0.373,11.8,20,15.7,4.1,1.3,2.1,12.3,16.4,,1.5,1.1,2.6,0.081,,-1.4,-1.3,-2.7,-0.3,maxieja01,274,Jason Maxiell,C,26,DET,76,1550,,,,35%,65%,-6,-0.2,14,25,72,17,75,11,90,13,35,maxieja01,274,Jason Maxiell,C,26,DET,76,1550,0.511,8,,0.998,0.414,0.147,0.214,0.222,0.002,,0.512,0.663,0.475,0.427,0.337,0,,0.656,,,0.147,54,,0,,,0,0,maxieja01
275,Sean May,C,25,SAC,37,4,8.9,1.4,3,0.459,0,0.1,0,1.4,2.9,0.477,0.459,0.6,0.9,0.656,0.5,1.4,1.9,0.5,0.3,0.2,0.5,1.2,3.3,mayse01,275,Sean May,C,25,SAC,37,4,331,5.5,12.1,0.459,0,0.4,0,5.5,11.6,0.477,2.3,3.5,0.656,2.2,5.4,7.6,1.8,1.3,0.8,2.1,5,13.4,mayse01,99,108,mayse01,275,Sean May,C,25,SAC,37,331,11.7,0.492,0.036,0.288,6.8,17.5,12.1,8.1,1.9,1.5,13.2,19.3,,0,0.3,0.3,0.044,,-3.3,0.2,-3.1,-0.1,mayse01,275,Sean May,C,25,SAC,37,331,,,,42%,58%,0,5.1,7,4,31,3,13,7,37,2,9,mayse01,275,Sean May,C,25,SAC,37,331,0.459,14.3,,0.964,0.153,0.162,0.045,0.604,0.036,,0.477,0.294,0.611,0.6,0.478,0,,0.725,,,0.009,1,,0.25,0,,0,0,mayse01
276,Eric Maynor,PG,22,TOT,81,2,15.7,1.9,4.5,0.418,0.3,0.9,0.31,1.6,3.7,0.444,0.448,0.6,0.9,0.722,0.3,1.3,1.6,3.3,0.5,0.1,1,1.4,4.7,maynoer01,276,Eric Maynor,PG,22,TOT,81,2,1269,4.4,10.4,0.418,0.6,2,0.31,3.7,8.4,0.444,1.5,2,0.722,0.6,3.1,3.7,7.5,1.1,0.3,2.4,3.3,10.8,maynoer01,103,107,maynoer01,276,Eric Maynor,PG,22,TOT,81,1269,11.8,0.478,0.193,0.196,2,9.6,5.9,31.5,1.6,0.6,17.5,17.1,,0.5,1.4,1.9,0.071,,-1.7,-0.1,-1.8,0.1,maynoer01,276,Eric Maynor,PG,22,TOT,81,1269,100%,,,,,3.2,-1.6,56,18,58,7,33,12,594,10,28,maynoer01,276,Eric Maynor,PG,22,TOT,81,1269,0.418,11.6,,0.807,0.223,0.323,0.106,0.155,0.193,,0.444,0.463,0.412,0.513,0.439,0.31,,0.144,0.818,,0,0,,0.07,0.2,,1,0,maynoer01
276,Eric Maynor,PG,22,UTA,26,2,14,2,5.1,0.391,0.2,0.9,0.208,1.8,4.2,0.431,0.41,1,1.3,0.758,0.4,1.1,1.5,3.1,0.5,0.1,1.1,1.3,5.2,maynoer01,276,Eric Maynor,PG,22,UTA,26,2,363,5.2,13.2,0.391,0.5,2.4,0.208,4.7,10.8,0.431,2.5,3.3,0.758,1,2.8,3.8,8,1.3,0.2,2.8,3.3,13.3,maynoer01,99,108,maynoer01,276,Eric Maynor,PG,22,UTA,26,363,12.3,0.454,0.18,0.248,3.4,8.9,6.2,33.1,1.8,0.4,16,21.7,,0,0.4,0.4,0.051,,-1.1,-0.4,-1.5,0,maynoer01,276,Eric Maynor,PG,22,UTA,26,363,100%,,,,,1.6,-4.4,17,5,16,4,14,4,173,4,15,maynoer01,276,Eric Maynor,PG,22,UTA,26,363,0.391,10.7,,0.82,0.278,0.331,0.105,0.105,0.18,,0.431,0.432,0.432,0.5,0.357,0.208,,0.191,1,,0,0,,0,,,1,0,maynoer01
276,Eric Maynor,PG,22,OKC,55,0,16.5,1.9,4.3,0.434,0.3,0.9,0.362,1.5,3.4,0.452,0.47,0.5,0.7,0.692,0.2,1.5,1.7,3.4,0.5,0.1,1,1.5,4.5,maynoer01,276,Eric Maynor,PG,22,OKC,55,0,906,4.1,9.3,0.434,0.7,1.9,0.362,3.4,7.5,0.452,1.1,1.5,0.692,0.4,3.2,3.6,7.4,1.1,0.3,2.3,3.3,9.9,maynoer01,105,107,maynoer01,276,Eric Maynor,PG,22,OKC,55,906,11.6,0.492,0.2,0.166,1.4,9.9,5.8,30.9,1.5,0.7,18.4,15.3,,0.5,1,1.5,0.079,,-1.9,0.1,-1.9,0,maynoer01,276,Eric Maynor,PG,22,OKC,55,906,100%,,,,,3.9,-0.4,39,13,42,3,19,8,421,6,13,maynoer01,276,Eric Maynor,PG,22,OKC,55,906,0.434,12.1,,0.8,0.191,0.319,0.106,0.183,0.2,,0.452,0.489,0.4,0.52,0.465,0.362,,0.118,0.765,,0,0,,0.106,0.2,,0,0,maynoer01
277,O.J. Mayo,SG,22,MEM,82,82,38,6.6,14.4,0.458,1.7,4.3,0.383,5,10.1,0.49,0.516,2.6,3.2,0.809,0.7,3,3.8,3,1.2,0.2,2.1,2.1,17.5,mayooj01,277,O.J. Mayo,SG,22,MEM,82,82,3113,6.3,13.7,0.458,1.6,4.1,0.383,4.7,9.6,0.49,2.5,3,0.809,0.7,2.9,3.6,2.8,1.1,0.2,2,2,16.6,mayooj01,110,112,mayooj01,277,O.J. Mayo,SG,22,MEM,82,3113,14.6,0.551,0.3,0.221,2.3,9.4,5.8,12.2,1.6,0.4,11.9,20.7,,4.3,1.4,5.6,0.087,,0.8,-0.8,0,1.6,mayooj01,277,O.J. Mayo,SG,22,MEM,82,3113,,98%,1%,,,-1.4,1,93,50,74,13,95,15,531,29,59,mayooj01,277,O.J. Mayo,SG,22,MEM,82,3113,0.458,14.5,,0.7,0.265,0.096,0.085,0.254,0.3,,0.49,0.653,0.336,0.42,0.402,0.383,,0.47,0.816,,0.025,29,,0.22,0.474,,4,0,mayooj01
278,Luc Mbah a Moute,PF,23,MIL,73,62,25.6,2.4,5.1,0.48,0.1,0.2,0.353,2.3,4.8,0.486,0.488,1.3,1.8,0.699,2.3,3.1,5.5,1.1,0.8,0.5,1,2.5,6.2,mbahalu01,278,Luc Mbah a Moute,PF,23,MIL,73,62,1866,3.4,7.1,0.48,0.1,0.3,0.353,3.3,6.8,0.486,1.8,2.6,0.699,3.3,4.4,7.7,1.6,1.2,0.8,1.4,3.5,8.7,mbahalu01,111,103,mbahalu01,278,Luc Mbah a Moute,PF,23,MIL,73,1866,11.8,0.53,0.046,0.36,9.9,14.6,12.2,6.5,1.7,1.6,14.1,12.1,,1.8,3,4.7,0.122,,-1.8,1.5,-0.3,0.8,mbahalu01,278,Luc Mbah a Moute,PF,23,MIL,73,1866,,,37%,63%,,1.9,0,21,18,92,13,64,10,192,15,40,mbahalu01,278,Luc Mbah a Moute,PF,23,MIL,73,1866,0.48,7.3,,0.954,0.537,0.087,0.095,0.236,0.046,,0.486,0.626,0.313,0.429,0.253,0.353,,0.602,1,,0.041,14,,1,0.353,,0,0,mbahalu01
279,Antonio McDyess,PF,35,SAS,77,50,21,2.7,5.6,0.479,0,0,0,2.7,5.5,0.481,0.479,0.5,0.7,0.632,1.9,4,5.9,1.1,0.6,0.4,1,1.9,5.8,mcdyean01,279,Antonio McDyess,PF,35,SAS,77,50,1617,4.6,9.5,0.479,0,0,0,4.6,9.5,0.481,0.8,1.3,0.632,3.3,6.8,10.1,1.8,1,0.7,1.8,3.3,9.9,mcdyean01,103,103,mcdyean01,279,Antonio McDyess,PF,35,SAS,77,1617,12.2,0.492,0.005,0.133,11,21.8,16.5,7.7,1.4,1.4,14.8,15.1,,0.6,2.6,3.2,0.094,,-1.8,0.8,-1,0.4,mcdyean01,279,Antonio McDyess,PF,35,SAS,77,1617,,,,95%,5%,7.2,2.6,35,17,86,15,25,4,193,9,10,mcdyean01,279,Antonio McDyess,PF,35,SAS,77,1617,0.479,13.3,,0.995,0.229,0.035,0.173,0.558,0.005,,0.481,0.684,0.333,0.351,0.448,0,,0.854,,,0.037,14,,0,,,0,0,mcdyean01
280,JaVale McGee,C,22,WAS,60,19,16.1,2.6,5.1,0.508,0,0,0,2.6,5.1,0.51,0.508,1.2,1.9,0.638,1.5,2.6,4.1,0.2,0.3,1.7,0.9,2,6.4,mcgeeja01,280,JaVale McGee,C,22,WAS,60,19,968,5.8,11.4,0.508,0,0,0,5.8,11.4,0.51,2.8,4.3,0.638,3.3,5.8,9,0.5,0.6,3.8,1.9,4.5,14.4,mcgeeja01,106,105,mcgeeja01,280,JaVale McGee,C,22,WAS,60,968,17,0.539,0.003,0.378,10.3,18.7,14.5,2.4,0.9,8,12.5,19.1,,0.8,1.3,2.1,0.105,,-2,1.2,-0.8,0.3,mcgeeja01,280,JaVale McGee,C,22,WAS,60,968,,,,,100%,-9.4,-5.1,15,15,82,12,61,10,30,17,19,mcgeeja01,280,JaVale McGee,C,22,WAS,60,968,0.508,4.1,,0.997,0.603,0.254,0.117,0.023,0.003,,0.51,0.649,0.308,0.278,0.286,0,,0.641,,,0.218,64,,0,,,0,0,mcgeeja01
