Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
92,Jordan Crawford,SG,24,TOT,70,14,24.4,4.3,10.4,0.415,1.2,3.5,0.337,3.1,6.8,0.455,0.472,1.8,2.3,0.811,0.6,2.4,3,3.2,0.6,0.1,2,1.5,11.6,crawfjo02,92,Jordan Crawford,SG,24,TOT,70,14,1709,6.3,15.3,0.415,1.7,5.2,0.337,4.6,10.1,0.455,2.7,3.3,0.811,0.9,3.5,4.4,4.7,0.8,0.1,3,2.2,17.1,crawfjo02,98,106,crawfjo02,92,Jordan Crawford,SG,24,TOT,70,1709,13.8,0.512,0.339,0.219,2.9,10.9,6.9,23.5,1.2,0.3,15.1,25.3,,0.2,1.7,1.9,0.052,,0.3,-1.1,-0.9,0.5,crawfjo02,92,Jordan Crawford,SG,24,TOT,70,1709,32%,65%,3%,,,-5.4,-4.8,80,30,44,17,64,7,489,13,26,crawfjo02,92,Jordan Crawford,SG,24,TOT,70,1709,0.415,15.8,,0.661,0.171,0.161,0.12,0.208,0.339,,0.455,0.532,0.419,0.448,0.424,0.337,,0.239,0.807,,0,0,,0.195,0.417,,3,0,crawfjo02
92,Jordan Crawford,SG,24,WAS,43,12,26.2,4.9,11.8,0.415,1.4,4,0.345,3.5,7.8,0.451,0.473,2,2.5,0.821,0.7,2.4,3.1,3.7,0.6,0.1,2.3,1.4,13.2,crawfjo02,92,Jordan Crawford,SG,24,WAS,43,12,1127,6.7,16.2,0.415,1.9,5.5,0.345,4.9,10.8,0.451,2.8,3.4,0.821,1,3.3,4.3,5,0.9,0.2,3.1,1.9,18.1,crawfjo02,99,106,crawfjo02,92,Jordan Crawford,SG,24,WAS,43,1127,14.7,0.512,0.337,0.209,3,10.3,6.6,25.5,1.2,0.4,14.9,26.4,,0.2,1.1,1.4,0.058,,1.3,-0.8,0.5,0.7,crawfjo02,92,Jordan Crawford,SG,24,WAS,43,1127,39%,62%,,,,-8.7,-8.1,52,23,25,11,43,6,336,12,20,crawfjo02,92,Jordan Crawford,SG,24,WAS,43,1127,0.415,16.5,,0.663,0.128,0.154,0.14,0.242,0.337,,0.451,0.569,0.423,0.437,0.415,0.345,,0.217,0.746,,0,0,,0.135,0.435,,1,0,crawfjo02
92,Jordan Crawford,SG,24,BOS,27,2,21.6,3.3,8,0.415,0.9,2.8,0.32,2.4,5.3,0.465,0.47,1.6,2,0.792,0.5,2.3,2.7,2.5,0.4,0.1,1.6,1.7,9.1,crawfjo02,92,Jordan Crawford,SG,24,BOS,27,2,582,5.6,13.4,0.415,1.5,4.6,0.32,4.1,8.8,0.465,2.6,3.3,0.792,0.8,3.8,4.6,4.2,0.7,0.1,2.7,2.8,15.2,crawfjo02,97,107,crawfjo02,92,Jordan Crawford,SG,24,BOS,27,582,12,0.512,0.346,0.244,2.7,12,7.5,19.4,1.1,0.3,15.5,23.1,,0,0.5,0.5,0.041,,-1.7,-1.8,-3.6,-0.2,crawfjo02,92,Jordan Crawford,SG,24,BOS,27,582,20%,70%,10%,,,0.9,1.6,28,7,19,6,21,1,153,1,6,crawfjo02,92,Jordan Crawford,SG,24,BOS,27,582,0.415,14.2,,0.654,0.272,0.18,0.074,0.129,0.346,,0.465,0.492,0.41,0.5,0.464,0.32,,0.288,0.958,,0,0,,0.333,0.4,,2,0,crawfjo02
93,Jae Crowder,SF,22,DAL,78,16,17.3,1.8,4.7,0.384,0.8,2.5,0.328,1,2.2,0.446,0.47,0.6,0.9,0.644,0.4,1.9,2.4,1.2,0.8,0.2,0.6,1.6,5,crowdja01,93,Jae Crowder,SF,22,DAL,78,16,1353,3.8,9.8,0.384,1.7,5.1,0.328,2.1,4.7,0.446,1.3,1.9,0.644,0.9,4,5,2.5,1.7,0.5,1.3,3.4,10.4,crowdja01,99,106,crowdja01,93,Jae Crowder,SF,22,DAL,78,1353,10.2,0.491,0.523,0.199,2.9,12.3,7.7,10,2.4,1,10.9,15.1,,0.2,1.3,1.5,0.055,,-1.9,0.9,-1,0.3,crowdja01,93,Jae Crowder,SF,22,DAL,78,1353,,,80%,20%,,0.1,1.3,29,8,66,7,34,7,213,8,18,crowdja01,93,Jae Crowder,SF,22,DAL,78,1353,0.384,17.9,,0.477,0.177,0.071,0.038,0.191,0.523,,0.446,0.677,0.231,0.286,0.343,0.328,,0.667,0.937,,0.016,5,,0.224,0.488,,3,0,crowdja01
94,Dante Cunningham,PF,25,MIN,80,9,25.1,3.9,8.4,0.468,0,0.1,0,3.9,8.3,0.472,0.468,0.8,1.3,0.65,1.8,3.3,5.1,0.8,1.1,0.5,0.7,1.9,8.7,cunnida01,94,Dante Cunningham,PF,25,MIN,80,9,2010,5.6,12,0.468,0,0.1,0,5.6,11.9,0.472,1.2,1.8,0.65,2.5,4.8,7.3,1.2,1.5,0.7,1,2.7,12.4,cunnida01,103,105,cunnida01,94,Dante Cunningham,PF,25,MIN,80,2010,13.3,0.485,0.009,0.154,7.8,15.6,11.6,5.7,2.2,1.5,7.3,17.2,,1.1,2.4,3.5,0.084,,-1.8,0.4,-1.4,0.3,cunnida01,94,Dante Cunningham,PF,25,MIN,80,2010,,,16%,82%,2%,-1.9,0.7,23,19,81,9,45,5,158,4,33,cunnida01,94,Dante Cunningham,PF,25,MIN,80,2010,0.468,13.1,,0.991,0.238,0.094,0.122,0.537,0.009,,0.472,0.694,0.397,0.439,0.394,0,,0.847,,,0.067,39,,0,,,1,0,cunnida01
95,Jared Cunningham,SG,21,DAL,8,0,3.3,0.8,1.8,0.429,0.3,0.4,0.667,0.5,1.4,0.364,0.5,0.3,0.3,1,0.1,0.3,0.4,0.1,0.1,0,0.3,0.4,2,cunnija01,95,Jared Cunningham,SG,21,DAL,8,0,26,8.3,19.4,0.429,2.8,4.2,0.667,5.5,15.2,0.364,2.8,2.8,1,1.4,2.8,4.2,1.4,1.4,0,2.8,4.2,22.2,cunnija01,98,109,cunnija01,95,Jared Cunningham,SG,21,DAL,8,26,14.8,0.538,0.214,0.143,4.4,8.4,6.4,6.8,2,0,11.8,29.6,,0,0,0,0.033,,0.4,-1.9,-1.5,0,cunnija01,95,Jared Cunningham,SG,21,DAL,8,26,,87%,13%,,,-19.2,-18.6,1,1,1,0,1,0,3,0,3,cunnija01,95,Jared Cunningham,SG,21,DAL,8,26,0.429,11.5,,0.786,0.357,0.143,0.071,0.214,0.214,,0.364,0.6,0,0,0.333,0.667,,0.5,1,,0,0,,1,0.667,,0,0,cunnija01
96,Eddy Curry,C,30,DAL,2,0,12.5,2,4,0.5,0,0,,2,4,0.5,0.5,0.5,2,0.25,1,1,2,0,0,0,1.5,3.5,4.5,curryed01,96,Eddy Curry,C,30,DAL,2,0,25,5.8,11.5,0.5,0,0,,5.8,11.5,0.5,1.4,5.8,0.25,2.9,2.9,5.8,0,0,0,4.3,10.1,13,curryed01,74,113,curryed01,96,Eddy Curry,C,30,DAL,2,25,-0.2,0.461,0,0.5,9.1,8.7,8.9,0,0,0,23.5,23.3,,-0.1,0,-0.1,-0.146,,-11.2,-3.7,-14.9,-0.1,curryed01,96,Eddy Curry,C,30,DAL,2,25,,,,,100%,5.9,6.6,0,1,3,2,1,0,0,0,2,curryed01,96,Eddy Curry,C,30,DAL,2,25,0.5,3.8,,1,0.5,0.375,0.125,0,0,,0.5,0.75,0.333,0,,,,0.75,,,0,0,,,,,0,0,curryed01
97,Stephen Curry,PG,24,GSW,78,78,38.2,8,17.8,0.451,3.5,7.7,0.453,4.5,10.1,0.449,0.549,3.4,3.7,0.9,0.8,3.3,4,6.9,1.6,0.2,3.1,2.5,22.9,curryst01,97,Stephen Curry,PG,24,GSW,78,78,2983,7.6,16.8,0.451,3.3,7.2,0.453,4.3,9.5,0.449,3.2,3.5,0.9,0.7,3.1,3.8,6.5,1.5,0.1,2.9,2.4,21.6,curryst01,115,107,curryst01,97,Stephen Curry,PG,24,GSW,78,2983,21.3,0.589,0.432,0.21,2.3,9.1,5.8,31.1,2.1,0.3,13.7,26.4,,8.4,2.8,11.2,0.18,,5.3,0.1,5.4,5.6,curryst01,97,Stephen Curry,PG,24,GSW,78,2983,100%,,,,,1.7,2.7,149,57,90,6,97,21,1181,19,45,curryst01,97,Stephen Curry,PG,24,GSW,78,2983,0.451,18.5,,0.568,0.1,0.103,0.099,0.265,0.432,,0.449,0.583,0.343,0.457,0.438,0.453,,0.251,0.614,,0.002,3,,0.147,0.523,,6,0,curryst01
98,Samuel Dalembert,C,31,MIL,47,23,16.3,2.9,5.4,0.542,0,0,1,2.9,5.4,0.54,0.543,0.8,1.2,0.691,2.2,3.6,5.9,0.4,0.4,1.1,1.1,1.9,6.7,dalemsa01,98,Samuel Dalembert,C,31,MIL,47,23,765,6.4,11.9,0.542,0,0,1,6.4,11.9,0.54,1.8,2.6,0.691,4.9,8,13,1,0.8,2.5,2.4,4.2,14.7,dalemsa01,108,101,dalemsa01,98,Samuel Dalembert,C,31,MIL,47,765,18.6,0.565,0.004,0.217,14.2,24.9,19.4,4.5,1.1,5.1,15.5,18.7,,0.9,1.2,2.2,0.137,,-0.8,0.2,-0.6,0.3,dalemsa01,98,Samuel Dalembert,C,31,MIL,47,765,,,,,100%,-7.7,-7.2,20,9,52,10,25,1,44,6,17,dalemsa01,98,Samuel Dalembert,C,31,MIL,47,765,0.542,6.4,,0.996,0.518,0.154,0.221,0.103,0.004,,0.54,0.641,0.41,0.482,0.346,1,,0.662,1,,0.17,41,,0,,,0,0,dalemsa01
99,Marquis Daniels,SF,32,MIL,59,33,18.4,2.2,5.9,0.376,0.3,1.2,0.278,1.9,4.7,0.401,0.405,0.7,0.9,0.741,0.8,1.7,2.5,1.1,0.9,0.2,0.8,1.3,5.5,daniema01,99,Marquis Daniels,SF,32,MIL,59,33,1085,4.4,11.6,0.376,0.7,2.4,0.278,3.7,9.3,0.401,1.3,1.8,0.741,1.6,3.4,5,2.2,1.7,0.3,1.5,2.6,10.8,daniema01,92,106,daniema01,99,Marquis Daniels,SF,32,MIL,59,1085,9.2,0.432,0.205,0.154,4.6,10.5,7.4,9,2.4,0.7,10.7,16.9,,-0.6,1.1,0.5,0.023,,-3.5,0.6,-2.9,-0.2,daniema01,99,Marquis Daniels,SF,32,MIL,59,1085,,20%,78%,2%,,-3.8,-2.5,28,8,33,4,27,9,153,4,25,daniema01,99,Marquis Daniels,SF,32,MIL,59,1085,0.376,11.1,,0.795,0.325,0.182,0.168,0.12,0.205,,0.401,0.588,0.266,0.339,0.19,0.278,,0.536,0.95,,0.023,8,,0.472,0.412,,1,0,daniema01
100,Anthony Davis,PF,19,NOH,64,60,28.8,5.5,10.6,0.516,0,0.1,0,5.5,10.5,0.521,0.516,2.6,3.5,0.751,2.6,5.6,8.2,1,1.2,1.8,1.4,2.5,13.5,davisan02,100,Anthony Davis,PF,19,NOH,64,60,1846,6.8,13.2,0.516,0,0.1,0,6.8,13.1,0.521,3.3,4.4,0.751,3.2,7,10.2,1.2,1.5,2.2,1.7,3.1,16.9,davisan02,113,104,davisan02,100,Anthony Davis,PF,19,NOH,64,1846,21.7,0.559,0.009,0.333,10.5,23.5,16.8,6.1,2.2,5.1,10.3,21.8,,3.7,2.4,6.1,0.159,,1.8,0.7,2.5,2.1,davisan02,100,Anthony Davis,PF,19,NOH,64,1846,,,,61%,39%,-5.3,-1.2,29,29,77,21,112,10,144,32,47,davisan02,100,Anthony Davis,PF,19,NOH,64,1846,0.516,7.8,,0.991,0.469,0.183,0.123,0.216,0.009,,0.521,0.713,0.435,0.373,0.26,0,,0.765,,,0.209,129,,0,,,1,0,davisan02
101,Ed Davis,C-PF,23,TOT,81,28,20.1,3.2,6,0.539,0,0,,3.2,6,0.539,0.539,1.3,2.1,0.617,1.9,3.8,5.7,0.8,0.5,1,0.8,2.4,7.7,davised01,101,Ed Davis,C-PF,23,TOT,81,28,1631,5.7,10.6,0.539,0,0,,5.7,10.6,0.539,2.3,3.7,0.617,3.4,6.8,10.2,1.4,0.8,1.9,1.4,4.2,13.8,davised01,114,102,davised01,101,Ed Davis,C-PF,23,TOT,81,1631,17.8,0.561,0,0.346,10.9,22.8,16.7,6.7,1.2,4.2,10.2,17.6,,2.9,2.4,5.4,0.159,,-0.2,0.4,0.2,0.9,davised01,101,Ed Davis,C-PF,23,TOT,81,1631,,,,36%,64%,-0.6,-1.7,10,19,96,21,86,2,147,19,37,davised01,101,Ed Davis,C-PF,23,TOT,81,1631,0.539,6.1,,1,0.427,0.309,0.203,0.06,0,,0.539,0.689,0.45,0.439,0.276,,,0.696,,,0.145,65,,,,,0,0,davised01
101,Ed Davis,C,23,TOR,45,24,24.2,4.1,7.5,0.549,0,0,,4.1,7.5,0.549,0.549,1.5,2.3,0.647,2.1,4.6,6.7,1.2,0.6,0.8,1,2.5,9.7,davised01,101,Ed Davis,C,23,TOR,45,24,1087,6.2,11.2,0.549,0,0,,6.2,11.2,0.549,2.2,3.4,0.647,3.1,6.8,9.9,1.8,0.8,1.3,1.5,3.7,14.5,davised01,115,105,davised01,101,Ed Davis,C,23,TOR,45,1087,18.1,0.57,0,0.301,10.2,22.8,16.4,8.8,1.2,2.8,10.5,18.3,,2.1,1.2,3.3,0.147,,0.7,-0.3,0.4,0.6,davised01,101,Ed Davis,C,23,TOR,45,1087,,,,32%,68%,-4.7,-4.2,7,13,57,15,55,2,130,14,22,davised01,101,Ed Davis,C,23,TOR,45,1087,0.549,6.7,,1,0.369,0.322,0.248,0.062,0,,0.549,0.744,0.459,0.452,0.238,,,0.715,,,0.159,51,,,,,0,0,davised01
101,Ed Davis,PF,23,MEM,36,4,15.1,2.1,4,0.517,0,0,,2.1,4,0.517,0.517,1,1.8,0.569,1.6,2.9,4.4,0.2,0.4,1.3,0.5,2.2,5.1,davised01,101,Ed Davis,PF,23,MEM,36,4,544,4.9,9.5,0.517,0,0,,4.9,9.5,0.517,2.4,4.3,0.569,3.8,6.8,10.6,0.5,0.9,3.1,1.2,5.3,12.2,davised01,113,96,davised01,101,Ed Davis,PF,23,MEM,36,544,17.2,0.539,0,0.455,12.1,22.8,17.4,2.4,1.3,7.1,9.5,16.1,,0.8,1.2,2.1,0.183,,-2,1.9,-0.1,0.3,davised01,101,Ed Davis,PF,23,MEM,36,544,,,,44%,56%,7.5,3.2,3,6,39,6,31,0,17,5,15,davised01,101,Ed Davis,PF,23,MEM,36,544,0.517,4.6,,1,0.566,0.28,0.098,0.056,0,,0.517,0.605,0.425,0.357,0.375,,,0.649,,,0.112,14,,,,,0,0,davised01
102,Glen Davis,PF,27,ORL,34,33,31.3,6.3,14.1,0.448,0,0.1,0,6.3,14,0.45,0.448,2.5,3.4,0.718,1.6,5.6,7.2,2.1,0.9,0.6,1.9,2.6,15.1,davisgl01,102,Glen Davis,PF,27,ORL,34,33,1064,7.2,16.2,0.448,0,0.1,0,7.2,16.1,0.45,2.8,4,0.718,1.9,6.5,8.3,2.4,1.1,0.7,2.2,3,17.3,davisgl01,97,107,davisgl01,102,Glen Davis,PF,27,ORL,34,1064,15,0.483,0.004,0.245,5.8,20.3,13.1,11.3,1.6,1.5,10.8,25.4,,-0.1,0.9,0.8,0.035,,-1.6,-0.3,-1.9,0,davisgl01,102,Glen Davis,PF,27,ORL,34,1064,,,,84%,16%,-1.8,8.1,20,16,32,17,65,13,161,15,45,davisgl01,102,Glen Davis,PF,27,ORL,34,1064,0.448,9.4,,0.996,0.312,0.234,0.18,0.27,0.004,,0.45,0.658,0.402,0.395,0.287,0,,0.621,,,0.019,9,,0.5,0,,0,0,davisgl01
103,Austin Daye,SF,24,TOT,55,0,12.3,1.6,3.8,0.433,0.7,1.8,0.418,0.9,2,0.445,0.531,0.5,0.6,0.765,0.3,1.9,2.2,0.8,0.3,0.4,0.5,1.5,4.5,dayeau01,103,Austin Daye,SF,24,TOT,55,0,676,4.8,11.1,0.433,2.2,5.2,0.418,2.6,5.9,0.445,1.4,1.8,0.765,0.9,5.7,6.6,2.2,0.7,1.2,1.5,4.4,13.2,dayeau01,109,104,dayeau01,103,Austin Daye,SF,24,TOT,55,676,12.9,0.554,0.471,0.163,2.7,18.8,10.6,10.1,1.1,2.6,11.5,17.1,,0.8,0.9,1.6,0.117,,-0.7,1.1,0.4,0.4,dayeau01,103,Austin Daye,SF,24,TOT,55,676,,,90%,10%,,1.8,1.9,8,6,50,6,15,1,98,3,9,dayeau01,103,Austin Daye,SF,24,TOT,55,676,0.433,18.4,,0.529,0.106,0.106,0.173,0.144,0.471,,0.445,0.455,0.682,0.417,0.3,0.418,,0.633,0.951,,0.014,3,,0.255,0.32,,3,0,dayeau01
103,Austin Daye,SF,24,DET,24,0,14.5,1.8,4,0.443,0.9,1.7,0.525,0.9,2.4,0.386,0.552,0.6,0.8,0.833,0.4,2.2,2.6,0.9,0.2,0.3,0.5,1.8,5.1,dayeau01,103,Austin Daye,SF,24,DET,24,0,348,4.4,10,0.443,2.2,4.1,0.525,2.3,5.9,0.386,1.6,1.9,0.833,1,5.5,6.5,2.2,0.5,0.8,1.3,4.4,12.6,dayeau01,115,109,dayeau01,103,Austin Daye,SF,24,DET,24,348,12.6,0.581,0.412,0.186,3.2,17.9,10.4,9.6,0.8,1.8,11,15.4,,0.5,0.2,0.8,0.108,,-0.6,0.3,-0.2,0.2,dayeau01,103,Austin Daye,SF,24,DET,24,348,,,97%,3%,,12.9,18.9,3,3,26,4,9,0,52,2,4,dayeau01,103,Austin Daye,SF,24,DET,24,348,0.443,17.1,,0.588,0.134,0.113,0.175,0.165,0.412,,0.386,0.308,0.545,0.471,0.25,0.525,,0.636,0.905,,0.021,2,,0.275,0.364,,1,0,dayeau01
103,Austin Daye,SF,24,MEM,31,0,10.6,1.5,3.6,0.423,0.6,1.9,0.345,0.9,1.7,0.509,0.514,0.4,0.5,0.688,0.2,1.7,1.9,0.7,0.3,0.5,0.5,1.3,4,dayeau01,103,Austin Daye,SF,24,MEM,31,0,328,5.2,12.2,0.423,2.2,6.4,0.345,3,5.8,0.509,1.2,1.8,0.688,0.7,5.9,6.6,2.3,1,1.5,1.8,4.3,13.7,dayeau01,104,99,dayeau01,103,Austin Daye,SF,24,MEM,31,328,13.3,0.529,0.523,0.144,2.1,19.8,10.8,10.6,1.5,3.5,11.9,18.8,,0.2,0.6,0.9,0.127,,-0.7,1.9,1.1,0.3,dayeau01,103,Austin Daye,SF,24,MEM,31,328,,,83%,17%,,-10,-16.1,5,3,24,2,6,1,46,1,5,dayeau01,103,Austin Daye,SF,24,MEM,31,328,0.423,19.5,,0.477,0.081,0.099,0.171,0.126,0.523,,0.509,0.667,0.818,0.368,0.357,0.345,,0.63,1,,0.009,1,,0.241,0.286,,2,0,dayeau01
104,Nando De Colo,SG,25,SAS,72,6,12.8,1.5,3.3,0.436,0.4,1.1,0.378,1,2.2,0.465,0.5,0.5,0.6,0.795,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.2,3.8,decolna01,104,Nando De Colo,SG,25,SAS,72,6,920,4.1,9.4,0.436,1.2,3.2,0.378,2.9,6.2,0.465,1.4,1.7,0.795,0.9,4.5,5.4,5.4,1.6,0.2,3.2,3.4,10.8,decolna01,97,102,decolna01,104,Nando De Colo,SG,25,SAS,72,920,11.1,0.53,0.34,0.183,3.1,13.7,8.7,21.6,2.3,0.5,23.7,17.1,,0,1.4,1.3,0.07,,-2.4,1.2,-1.2,0.2,decolna01,104,Nando De Colo,SG,25,SAS,72,920,34%,51%,15%,,,-1.2,-10.4,49,23,33,5,13,8,326,2,15,decolna01,104,Nando De Colo,SG,25,SAS,72,920,0.436,14.2,,0.66,0.295,0.083,0.095,0.187,0.34,,0.465,0.62,0.35,0.304,0.356,0.378,,0.514,0.903,,0.008,2,,0.305,0.24,,0,0,decolna01
105,Carlos Delfino,SF,30,HOU,67,5,25.2,3.7,9.3,0.405,2.4,6.3,0.375,1.4,3,0.467,0.532,0.7,0.8,0.857,0.3,3,3.3,2,1,0.1,1.1,1.7,10.6,delfica01,105,Carlos Delfino,SF,30,HOU,67,5,1689,5.3,13.2,0.405,3.4,9,0.375,2,4.2,0.467,1,1.2,0.857,0.4,4.3,4.7,2.9,1.4,0.2,1.5,2.4,15.1,delfica01,109,107,delfica01,105,Carlos Delfino,SF,30,HOU,67,1689,13.3,0.549,0.679,0.09,1.2,13.4,7.4,12.5,2,0.4,10,18.6,,2,1.5,3.5,0.101,,1.1,0.3,1.4,1.5,delfica01,105,Carlos Delfino,SF,30,HOU,67,1689,,19%,77%,5%,,7.1,6.1,45,9,41,5,24,1,327,11,26,delfica01,105,Carlos Delfino,SF,30,HOU,67,1689,0.405,20.1,,0.321,0.111,0.063,0.04,0.106,0.679,,0.467,0.667,0.333,0.4,0.364,0.375,,0.505,0.975,,0.026,16,,0.29,0.426,,1,0,delfica01
106,Luol Deng,SF,27,CHI,75,75,38.7,6.2,14.6,0.426,1,3.1,0.322,5.2,11.5,0.455,0.461,3.1,3.8,0.816,2.2,4.2,6.3,3,1.1,0.4,1.9,1.4,16.5,denglu01,106,Luol Deng,SF,27,CHI,75,75,2903,5.8,13.6,0.426,0.9,2.9,0.322,4.8,10.7,0.455,2.9,3.5,0.816,2,3.9,5.9,2.8,1,0.4,1.8,1.3,15.3,denglu01,105,105,denglu01,106,Luol Deng,SF,27,CHI,75,2903,15.1,0.508,0.213,0.258,6.3,12.6,9.4,13.2,1.5,0.8,10.6,21.5,,3,3.3,6.3,0.105,,1,-0.3,0.8,2,denglu01,106,Luol Deng,SF,27,CHI,75,2903,,,81%,19%,,0.2,-1.9,69,54,48,13,121,19,489,26,69,denglu01,106,Luol Deng,SF,27,CHI,75,2903,0.426,12.7,,0.787,0.305,0.142,0.086,0.254,0.213,,0.455,0.619,0.342,0.362,0.353,0.322,,0.645,0.933,,0.014,15,,0.24,0.339,,2,0,denglu01
107,Justin Dentmon,PG,27,DAL,2,0,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,dentmju01,107,Justin Dentmon,PG,27,DAL,2,0,4,0,18,0,0,0,,0,18,0,0,0,,0,0,0,0,0,0,0,0,0,dentmju01,0,116,dentmju01,107,Justin Dentmon,PG,27,DAL,2,4,-19.4,0,0,0,0,0,0,0,0,0,0,22.8,,0,0,0,-0.571,,-15.7,-8.9,-24.7,0,dentmju01,107,Justin Dentmon,PG,27,DAL,2,4,100%,,,,,-50,-49.4,0,0,0,0,0,0,0,0,0,dentmju01,107,Justin Dentmon,PG,27,DAL,2,4,0,17.1,,1,0,0,0.5,0.5,0,,0,,,0,0,,,,,,0,0,,,,,0,0,dentmju01
108,DeMar DeRozan,SG,23,TOR,82,82,36.7,6.7,15,0.445,0.4,1.5,0.283,6.3,13.5,0.463,0.459,4.3,5.2,0.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,18.1,derozde01,108,DeMar DeRozan,SG,23,TOR,82,82,3013,6.5,14.7,0.445,0.4,1.4,0.283,6.1,13.3,0.463,4.2,5.1,0.831,0.6,3.2,3.8,2.4,0.9,0.3,1.8,2.1,17.7,derozde01,105,110,derozde01,108,DeMar DeRozan,SG,23,TOR,82,3013,14.7,0.523,0.097,0.347,1.9,10.9,6.3,12,1.3,0.6,9.6,24.2,,3.1,1.6,4.7,0.075,,-0.2,-1.2,-1.4,0.4,derozde01,108,DeMar DeRozan,SG,23,TOR,82,3013,,80%,20%,,,-2,-1.9,44,73,83,11,195,6,502,38,80,derozde01,108,DeMar DeRozan,SG,23,TOR,82,3013,0.445,13,,0.903,0.202,0.149,0.187,0.365,0.097,,0.463,0.659,0.404,0.391,0.414,0.283,,0.527,0.882,,0.045,54,,0.292,0.343,,0,0,derozde01
109,Boris Diaw,PF,30,SAS,75,20,22.8,2.4,4.4,0.539,0.4,1,0.385,2,3.4,0.587,0.584,0.6,0.9,0.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,5.8,diawbo01,109,Boris Diaw,PF,30,SAS,75,20,1709,3.8,7,0.539,0.6,1.6,0.385,3.1,5.4,0.587,1,1.4,0.723,1.4,4,5.4,3.8,1.1,0.6,1.8,3,9.2,diawbo01,113,103,diawbo01,109,Boris Diaw,PF,30,SAS,75,1709,11.9,0.603,0.235,0.196,4.7,12,8.6,15,1.6,1.1,18.9,12,,2.2,2.3,4.4,0.124,,-0.7,1.5,0.8,1.2,diawbo01,109,Boris Diaw,PF,30,SAS,75,1709,,,2%,87%,11%,4.8,-3.6,35,18,78,12,23,5,416,6,12,diawbo01,109,Boris Diaw,PF,30,SAS,75,1709,0.539,11.3,,0.765,0.38,0.154,0.075,0.157,0.235,,0.587,0.762,0.451,0.4,0.385,0.385,,0.785,0.967,,0.018,6,,0.269,0.429,,0,0,diawbo01
110,DeSagana Diop,C,31,CHA,22,1,10.3,0.4,1.2,0.296,0,0,0,0.4,1.2,0.308,0.296,0,0,0,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.9,0.7,diopde01,110,DeSagana Diop,C,31,CHA,22,1,226,1.3,4.3,0.296,0,0.2,0,1.3,4.1,0.308,0,0.2,0,1.6,6.5,8.1,2.1,0.8,2.5,1.3,3,2.5,diopde01,74,108,diopde01,110,DeSagana Diop,C,31,CHA,22,226,6.6,0.292,0.037,0.037,4.9,21.4,12.9,8.5,1.2,5.7,22.6,7.1,,-0.3,0.2,-0.1,-0.017,,-5.2,0.5,-4.7,-0.2,diopde01,110,DeSagana Diop,C,31,CHA,22,226,,,,,100%,-4.1,6.3,5,3,15,0,1,0,27,0,0,diopde01,110,DeSagana Diop,C,31,CHA,22,226,0.296,16.9,,0.963,0,0.148,0.296,0.519,0.037,,0.308,,0.5,0.25,0.286,0,,1,,,0,0,,0,,,1,0,diopde01
111,Keyon Dooling,PG,32,MEM,7,0,11.7,1.4,3,0.476,0.7,1.7,0.417,0.7,1.3,0.556,0.595,0.9,1,0.857,0,0.1,0.1,1.1,0.1,0,0.7,1.1,4.4,doolike01,111,Keyon Dooling,PG,32,MEM,7,0,82,4.4,9.2,0.476,2.2,5.3,0.417,2.2,4,0.556,2.6,3.1,0.857,0,0.4,0.4,3.5,0.4,0,2.2,3.5,13.6,doolike01,117,108,doolike01,111,Keyon Dooling,PG,32,MEM,7,82,11.2,0.644,0.571,0.333,0,1.5,0.7,15.6,0.7,0,17.2,16.4,,0.2,0.1,0.2,0.128,,-1.2,-0.2,-1.4,0,doolike01,111,Keyon Dooling,PG,32,MEM,7,82,97%,3%,,,,-8.4,-13.4,1,2,2,0,2,3,18,1,0,doolike01,111,Keyon Dooling,PG,32,MEM,7,82,0.476,19.9,,0.429,0.143,0,0.048,0.238,0.571,,0.556,0.667,,0,0.6,0.417,,0.4,0.6,,0,0,,0.25,0.333,,0,0,doolike01
