Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
94,Erick Dampier,C,32,DAL,72,64,24.4,2.5,3.8,0.643,0,0,,2.5,3.8,0.643,0.643,1.2,2,0.575,2.9,4.6,7.5,0.9,0.3,1.5,1.1,3.1,6.1,dampier01,94,Erick Dampier,C,32,DAL,72,64,1755,3.7,5.7,0.643,0,0,,3.7,5.7,0.643,1.7,3,0.575,4.2,6.8,11.1,1.3,0.5,2.2,1.6,4.6,9,dampier01,123,103,dampier01,94,Erick Dampier,C,32,DAL,72,1755,15.3,0.645,0,0.527,14.1,21.2,17.8,5.4,0.7,4.4,19,11.2,,3.3,2.8,6,0.165,,-0.2,1.2,1.1,1.4,dampier01,94,Erick Dampier,C,32,DAL,72,1755,,,,,100%,5.4,0.5,12,18,138,25,71,2,140,15,29,dampier01,94,Erick Dampier,C,32,DAL,72,1755,0.643,1.2,,1,0.845,0.141,0.014,0,0,,0.643,0.688,0.41,0.25,,,,0.652,,,0.271,72,,,,,0,0,dampier01
95,Antonio Daniels,PG,32,WAS,71,63,30.4,2.9,6.3,0.459,0.2,1,0.23,2.6,5.3,0.504,0.478,2.4,3.1,0.776,0.3,2.5,2.9,4.8,1,0,1.3,1.1,8.4,daniean01,95,Antonio Daniels,PG,32,WAS,71,63,2161,3.4,7.4,0.459,0.3,1.2,0.23,3.1,6.2,0.504,2.8,3.6,0.776,0.4,3,3.4,5.7,1.1,0,1.5,1.3,9.9,daniean01,117,112,daniean01,95,Antonio Daniels,PG,32,WAS,71,2161,13.7,0.549,0.166,0.49,1.2,10,5.5,24,1.7,0.1,14.3,13.5,,3.5,1,4.5,0.099,,-0.4,-0.3,-0.8,0.7,daniean01,95,Antonio Daniels,PG,32,WAS,71,2161,95%,5%,,,,0.7,2.5,57,15,30,11,89,25,792,23,21,daniean01,95,Antonio Daniels,PG,32,WAS,71,2161,0.459,11.3,,0.834,0.333,0.143,0.152,0.206,0.166,,0.504,0.678,0.453,0.353,0.37,0.23,,0.314,0.706,,0.036,16,,0.108,0.125,,0,0,daniean01
96,Marquis Daniels,SG,27,IND,74,1,20.9,3.3,7.6,0.43,0.4,1.4,0.265,2.9,6.2,0.466,0.454,1.3,1.9,0.698,0.9,2,2.9,1.9,1.1,0.2,1.5,1.6,8.2,daniema01,96,Marquis Daniels,SG,27,IND,74,1,1546,5.6,13.1,0.43,0.6,2.4,0.265,5,10.7,0.466,2.3,3.2,0.698,1.5,3.4,4.9,3.2,1.8,0.4,2.6,2.8,14.1,daniema01,95,107,daniema01,96,Marquis Daniels,SG,27,IND,74,1546,11.6,0.487,0.182,0.248,4.6,10.5,7.5,14.1,2.5,0.9,15.3,20.6,,-0.7,1.6,0.9,0.028,,-2.7,0.3,-2.4,-0.1,daniema01,96,Marquis Daniels,SG,27,IND,74,1546,29%,70%,1%,,,0.4,3.1,48,34,53,7,60,14,335,15,38,daniema01,96,Marquis Daniels,SG,27,IND,74,1546,0.43,11.7,,0.818,0.275,0.217,0.182,0.144,0.182,,0.466,0.662,0.426,0.343,0.309,0.265,,0.407,0.926,,0.021,12,,0.363,0.27,,3,0,daniema01
97,Jermareo Davidson,SF,23,CHA,38,2,8.5,1.3,3.3,0.408,0,0,,1.3,3.3,0.408,0.408,0.5,0.7,0.643,0.6,1.1,1.6,0.3,0.2,0.4,0.4,1.2,3.2,davidje01,97,Jermareo Davidson,SF,23,CHA,38,2,322,5.7,14,0.408,0,0,,5.7,14,0.408,2,3.1,0.643,2.3,4.6,6.9,1.5,0.8,1.7,1.9,5.1,13.4,davidje01,90,109,davidje01,97,Jermareo Davidson,SF,23,CHA,38,322,9.8,0.437,0,0.224,7.5,14.7,11.1,6.9,1.1,3.5,11,21.9,,-0.4,0.3,-0.1,-0.012,,-4.6,-0.6,-5.2,-0.3,davidje01,97,Jermareo Davidson,SF,23,CHA,38,322,,5%,56%,40%,,-11.6,-7.2,7,4,33,3,8,0,30,2,5,davidje01,97,Jermareo Davidson,SF,23,CHA,38,322,0.408,11.3,,1,0.264,0.12,0.192,0.424,0,,0.408,0.636,0.333,0.25,0.358,,,0.686,,,0.04,4,,,,,0,0,davidje01
98,Baron Davis,PG,28,GSW,82,82,39,7.9,18.6,0.426,2.1,6.4,0.33,5.8,12.2,0.477,0.483,3.9,5.2,0.75,1.2,3.5,4.7,7.6,2.3,0.5,2.8,3,21.8,davisba01,98,Baron Davis,PG,28,GSW,82,82,3196,7.3,17.2,0.426,1.9,5.9,0.33,5.4,11.3,0.477,3.6,4.8,0.75,1.1,3.3,4.3,7,2.2,0.5,2.6,2.8,20.2,davisba01,111,109,davisba01,98,Baron Davis,PG,28,GSW,82,3196,19.8,0.523,0.344,0.278,3.1,10.1,6.4,29.7,2.9,1,11.9,25.6,,5.9,2.8,8.7,0.131,,3.2,0.3,3.6,4.5,davisba01,98,Baron Davis,PG,28,GSW,82,3196,93%,7%,,,,3.4,7.5,136,49,102,22,181,33,1441,42,71,davisba01,98,Baron Davis,PG,28,GSW,82,3196,0.426,13.8,,0.656,0.307,0.125,0.085,0.14,0.344,,0.477,0.609,0.366,0.349,0.362,0.33,,0.199,0.468,,0.011,16,,0.118,0.242,,9,0,davisba01
99,Glen Davis,C,22,BOS,69,1,13.6,1.6,3.2,0.484,0,0,,1.6,3.2,0.484,0.484,1.4,2.2,0.66,1.4,1.6,3,0.4,0.4,0.3,0.9,2.3,4.5,davisgl01,99,Glen Davis,C,22,BOS,69,1,940,4.1,8.5,0.484,0,0,,4.1,8.5,0.484,3.8,5.7,0.66,3.6,4.3,8,1.1,1.2,0.8,2.5,6.1,12,davisgl01,105,99,davisgl01,99,Glen Davis,C,22,BOS,69,940,11.3,0.545,0,0.679,12.8,13.5,13.2,4.6,1.7,1.7,18.5,17.4,,0.6,1.9,2.5,0.128,,-3.6,0.7,-3,-0.2,davisgl01,99,Glen Davis,C,22,BOS,69,940,,,,8%,92%,8.1,-4.4,7,24,70,22,71,17,66,12,29,davisgl01,99,Glen Davis,C,22,BOS,69,940,0.484,5,,1,0.647,0.136,0.05,0.167,0,,0.484,0.573,0.267,0.182,0.405,,,0.645,,,0.023,5,,,,,0,0,davisgl01
100,Paul Davis,PF,23,LAC,22,1,8.8,1.1,3,0.369,0,0,,1.1,3,0.369,0.369,0.3,0.5,0.6,1.1,1,2.1,0.5,0.3,0.3,0.4,1.5,2.5,davispa01,100,Paul Davis,PF,23,LAC,22,1,194,4.5,12.1,0.369,0,0,,4.5,12.1,0.369,1.1,1.9,0.6,4.6,4.1,8.7,1.9,1.1,1.1,1.7,6.1,10,davispa01,90,108,davispa01,100,Paul Davis,PF,23,LAC,22,194,9,0.389,0,0.154,14.8,13.2,14,8.8,1.6,2.3,11.5,18.6,,-0.2,0.2,0,-0.007,,-5,-0.5,-5.5,-0.2,davispa01,100,Paul Davis,PF,23,LAC,22,194,,,,55%,45%,-19.2,-11.4,3,4,23,0,6,0,21,2,5,davispa01,100,Paul Davis,PF,23,LAC,22,194,0.369,10.9,,1,0.338,0.031,0.2,0.431,0,,0.369,0.5,0.5,0.231,0.321,,,0.708,,,0.062,3,,,,,0,0,davispa01
101,Ricky Davis,SF,28,MIA,82,47,36.1,5.1,11.8,0.433,1.6,4.1,0.405,3.5,7.8,0.447,0.502,1.9,2.4,0.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.8,davisri01,101,Ricky Davis,SF,28,MIA,82,47,2963,5.1,11.8,0.433,1.6,4,0.405,3.5,7.8,0.447,1.9,2.4,0.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.7,davisri01,100,112,davisri01,101,Ricky Davis,SF,28,MIA,82,2963,12,0.534,0.343,0.203,2.2,12.2,7.1,16.4,1.6,0.4,15.3,20,,0.3,1.6,1.9,0.03,,-1,-1,-2,0,davisri01,101,Ricky Davis,SF,28,MIA,82,2963,,30%,67%,4%,,-10.8,-5.1,112,43,99,4,76,20,631,14,46,davisri01,101,Ricky Davis,SF,28,MIA,82,2963,0.433,16.7,,0.657,0.179,0.054,0.107,0.317,0.343,,0.447,0.609,0.346,0.452,0.37,0.405,,0.516,0.911,,0.023,19,,0.243,0.457,,2,0,davisri01
102,Carlos Delfino,SG,25,TOR,82,0,23.5,3.1,7.7,0.397,1.5,3.8,0.382,1.6,3.9,0.412,0.492,1.4,1.9,0.744,0.8,3.6,4.4,1.8,0.8,0.1,0.9,2.2,9,delfica01,102,Carlos Delfino,SG,25,TOR,82,0,1928,4.7,11.8,0.397,2.2,5.9,0.382,2.4,5.9,0.412,2.2,2.9,0.744,1.2,5.5,6.7,2.7,1.3,0.2,1.4,3.3,13.8,delfica01,107,106,delfica01,102,Carlos Delfino,SG,25,TOR,82,1928,13.6,0.527,0.497,0.247,4,18.1,11,11.3,1.9,0.5,9.7,19,,1.7,2.3,4,0.1,,0,0.3,0.4,1.2,delfica01,102,Carlos Delfino,SG,25,TOR,82,1928,,50%,47%,2%,,0.8,-5,31,11,81,13,67,17,326,11,32,delfica01,102,Carlos Delfino,SG,25,TOR,82,1928,0.397,16.4,,0.503,0.256,0.044,0.046,0.157,0.497,,0.412,0.488,0.536,0.31,0.283,0.382,,0.397,0.967,,0.03,14,,0.296,0.333,,4,0,delfica01
103,Luol Deng,SF,22,CHI,63,59,33.8,6.8,14.2,0.479,0.1,0.3,0.364,6.7,13.9,0.482,0.483,3.2,4.2,0.77,2.2,4.1,6.3,2.5,0.9,0.5,1.9,1.9,17,denglu01,103,Luol Deng,SF,22,CHI,63,59,2128,7.3,15.2,0.479,0.1,0.4,0.364,7.1,14.8,0.482,3.5,4.5,0.77,2.3,4.4,6.7,2.6,1,0.5,2,2,18.1,denglu01,107,109,denglu01,103,Luol Deng,SF,22,CHI,63,2128,17,0.528,0.025,0.296,7,14.2,10.4,13.2,1.4,1.1,10.6,23.6,,2.4,1.9,4.4,0.098,,1.1,-1,0.1,1.1,denglu01,103,Luol Deng,SF,22,CHI,63,2128,,,58%,41%,1%,-3.8,-1.5,47,41,52,13,123,14,348,28,64,denglu01,103,Luol Deng,SF,22,CHI,63,2128,0.479,10.3,,0.975,0.364,0.117,0.122,0.373,0.025,,0.482,0.62,0.371,0.349,0.425,0.364,,0.672,0.75,,0.05,43,,0.455,0.5,,1,0,denglu01
104,Boris Diaw,PF,25,PHO,82,19,28.1,3.8,7.9,0.477,0.2,0.5,0.317,3.6,7.4,0.488,0.487,1.2,1.6,0.744,1.2,3.4,4.6,3.9,0.7,0.5,1.9,2,8.8,diawbo01,104,Boris Diaw,PF,25,PHO,82,19,2308,4.8,10.1,0.477,0.2,0.6,0.317,4.6,9.4,0.488,1.5,2,0.744,1.5,4.4,5.9,4.9,1,0.6,2.4,2.6,11.3,diawbo01,103,109,diawbo01,104,Boris Diaw,PF,25,PHO,82,2308,12,0.516,0.063,0.2,5.2,12.7,9.3,19,1.3,1.1,18.1,16.6,,1.1,1.9,3,0.063,,-1,0.2,-0.8,0.7,diawbo01,104,Boris Diaw,PF,25,PHO,82,2308,,,5%,78%,17%,4.1,-3.8,77,27,90,20,59,20,750,19,34,diawbo01,104,Boris Diaw,PF,25,PHO,82,2308,0.477,10.6,,0.937,0.342,0.156,0.099,0.339,0.063,,0.488,0.624,0.465,0.266,0.425,0.317,,0.647,1,,0.019,11,,0.634,0.385,,1,0,diawbo01
105,Yakhouba Diawara,SG,25,DEN,54,14,10,1,2.5,0.41,0.4,1.2,0.318,0.6,1.3,0.5,0.489,0.4,0.6,0.71,0.4,0.7,1.1,0.7,0.1,0.1,0.3,1.1,2.8,diawaya01,105,Yakhouba Diawara,SG,25,DEN,54,14,542,3.7,8.9,0.41,1.4,4.4,0.318,2.3,4.5,0.5,1.5,2.1,0.71,1.5,2.6,4.1,2.5,0.5,0.2,1.1,4.1,10.2,diawaya01,110,112,diawaya01,105,Yakhouba Diawara,SG,25,DEN,54,542,8.1,0.518,0.493,0.231,4.7,7.6,6.2,9.3,0.7,0.4,9.8,12.8,,0.5,0.3,0.7,0.065,,-2.6,-1.1,-3.6,-0.2,diawaya01,105,Yakhouba Diawara,SG,25,DEN,54,542,,57%,38%,5%,,2.1,-1.7,7,5,28,2,16,5,93,1,6,diawaya01,105,Yakhouba Diawara,SG,25,DEN,54,542,0.41,14.6,,0.507,0.351,0.052,0.015,0.09,0.493,,0.5,0.574,0.429,0.5,0.25,0.318,,0.618,0.952,,0.06,7,,0.273,0.278,,1,0,diawaya01
106,Guillermo Díaz,SG,22,LAC,6,0,3,0.2,0.7,0.25,0,0.2,0,0.2,0.5,0.333,0.25,0.5,0.8,0.6,0.3,0,0.3,0.2,0,0,0,0,0.8,diazgu01,106,Guillermo Díaz,SG,22,LAC,6,0,18,2,8,0.25,0,2,0,2,6,0.333,6,10,0.6,4,0,4,2,0,0,0,0,10,diazgu01,108,118,diazgu01,106,Guillermo Díaz,SG,22,LAC,6,18,9.9,0.403,0.25,1.25,12.7,0,6.4,8.5,0,0,0,15.9,,0,0,0,0.033,,-0.2,-2.7,-2.9,0,diazgu01,106,Guillermo Díaz,SG,22,LAC,6,18,,99%,1%,,,4.7,13,0,0,0,0,3,0,2,1,1,diazgu01,106,Guillermo Díaz,SG,22,LAC,6,18,0.25,14.9,,0.75,0.25,0,0,0.5,0.25,,0.333,1,,,0,0,,0,,,0,0,,0,,,0,0,diazgu01
107,Dan Dickau,PG,29,LAC,67,8,15.5,1.9,4.4,0.419,0.5,1.6,0.333,1.3,2.8,0.468,0.48,1,1.2,0.829,0.2,1.3,1.4,2.6,0.5,0,0.8,1.6,5.3,dickada01,107,Dan Dickau,PG,29,LAC,67,8,1040,4.3,10.2,0.419,1.2,3.7,0.333,3,6.5,0.468,2.4,2.8,0.829,0.5,2.9,3.4,6,1.1,0.1,1.9,3.7,12.2,dickada01,107,111,dickada01,107,Dan Dickau,PG,29,LAC,67,1040,12.5,0.53,0.365,0.277,1.4,9.4,5.4,27.9,1.6,0.2,14.2,17.2,,0.9,0.6,1.5,0.071,,-1.4,-0.4,-1.7,0.1,dickada01,107,Dan Dickau,PG,29,LAC,67,1040,98%,2%,,,,-4.5,5.1,29,13,54,8,28,8,378,7,5,dickada01,107,Dan Dickau,PG,29,LAC,67,1040,0.419,16.8,,0.635,0.182,0.074,0.074,0.304,0.365,,0.468,0.537,0.409,0.455,0.444,0.333,,0.364,0.75,,0,0,,0.194,0.476,,0,0,dickada01
108,Kaniel Dickens,PF,29,CLE,5,0,2.4,0.2,0.6,0.333,0,0,,0.2,0.6,0.333,0.333,0,0,,0,0.2,0.2,0.2,0,0.2,0,0.2,0.4,dickeka01,108,Kaniel Dickens,PF,29,CLE,5,0,12,3,9,0.333,0,0,,3,9,0.333,0,0,,0,3,3,3,0,3,0,3,6,dickeka01,90,107,dickeka01,108,Kaniel Dickens,PF,29,CLE,5,12,6.6,0.333,0,0,0,9.8,4.7,12.7,0,6.6,0,11.3,,0,0,0,0.023,,-4.5,1.7,-2.8,0,dickeka01,108,Kaniel Dickens,PF,29,CLE,5,12,,,,100%,,0.5,0.6,0,0,1,0,0,0,2,0,1,dickeka01,108,Kaniel Dickens,PF,29,CLE,5,12,0.333,9.7,,1,0.333,0,0.333,0.333,0,,0.333,0,,0,1,,,1,,,0,0,,,,,0,0,dickeka01
109,Travis Diener,PG,25,IND,66,21,20.5,2.4,6.5,0.37,1.1,3.5,0.318,1.3,3,0.431,0.456,1,1.1,0.901,0.4,1.3,1.7,3.8,0.5,0.1,0.8,1.6,6.9,dienetr01,109,Travis Diener,PG,25,IND,66,21,1356,4.2,11.4,0.37,2,6.2,0.318,2.3,5.2,0.431,1.7,1.9,0.901,0.7,2.4,3.1,6.7,0.9,0.1,1.5,2.8,12.1,dienetr01,111,111,dienetr01,109,Travis Diener,PG,25,IND,66,1356,12.2,0.494,0.542,0.165,2,7.3,4.6,27.7,1.3,0.2,10.7,16.5,,1.7,0.8,2.5,0.088,,-0.2,-1.1,-1.4,0.2,dienetr01,109,Travis Diener,PG,25,IND,66,1356,100%,,,,,-2.4,-1.2,36,13,47,3,11,4,621,0,7,dienetr01,109,Travis Diener,PG,25,IND,66,1356,0.37,20.1,,0.458,0.074,0.04,0.084,0.26,0.542,,0.431,0.531,0.471,0.417,0.402,0.318,,0.282,0.743,,0,0,,0.155,0.306,,0,0,dienetr01
110,Ike Diogu,PF,24,IND,30,1,10.2,2.1,4.5,0.478,0,0,,2.1,4.5,0.478,0.478,1.3,1.6,0.851,1.3,1.6,2.8,0.3,0.2,0.1,0.7,1.4,5.6,dioguik01,110,Ike Diogu,PF,24,IND,30,1,305,7.6,15.8,0.478,0,0,,7.6,15.8,0.478,4.7,5.5,0.851,4.5,5.5,10,1.2,0.8,0.4,2.4,5.1,19.8,dioguik01,109,108,dioguik01,110,Ike Diogu,PF,24,IND,30,305,17.2,0.543,0,0.351,13.3,17.1,15.2,5.7,1.1,0.7,11.4,24.8,,0.4,0.3,0.7,0.115,,-0.9,-2.3,-3.2,-0.1,dioguik01,110,Ike Diogu,PF,24,IND,30,305,,,,62%,38%,-10.4,-9.6,7,4,21,2,21,2,25,3,19,dioguik01,110,Ike Diogu,PF,24,IND,30,305,0.478,6.5,,1,0.418,0.321,0.127,0.134,0,,0.478,0.554,0.395,0.412,0.5,,,0.453,,,0.075,9,,,,,0,0,dioguik01
111,DeSagana Diop,C,26,TOT,79,23,16.4,1.2,2.3,0.522,0,0,,1.2,2.3,0.522,0.522,0.5,0.9,0.543,2,2.9,5,0.5,0.3,1.1,0.7,1.8,2.9,diopde01,111,DeSagana Diop,C,26,TOT,79,23,1295,2.6,5,0.522,0,0,,2.6,5,0.522,1.1,1.9,0.543,4.4,6.4,10.9,1.1,0.7,2.4,1.6,4.1,6.3,diopde01,111,103,diopde01,111,DeSagana Diop,C,26,TOT,79,1295,12.5,0.536,0,0.389,14.6,20.3,17.5,4.6,1.1,5.1,21.6,9.6,,1,2,3,0.113,,-1.7,1.1,-0.6,0.5,diopde01,111,DeSagana Diop,C,26,TOT,79,1295,,,,,100%,4.4,3.1,11,15,94,11,33,7,86,8,16,diopde01,111,DeSagana Diop,C,26,TOT,79,1295,0.522,3.4,,1,0.683,0.15,0.133,0.033,0,,0.522,0.626,0.333,0.333,0,,,0.638,,,0.183,32,,,,,0,0,diopde01
111,DeSagana Diop,C,26,DAL,52,18,17.2,1.3,2.2,0.583,0,0,,1.3,2.2,0.583,0.583,0.5,0.8,0.6,2.1,3.1,5.2,0.5,0.4,1.2,0.8,1.9,3,diopde01,111,DeSagana Diop,C,26,DAL,52,18,894,2.7,4.6,0.583,0,0,,2.7,4.6,0.583,1,1.6,0.6,4.5,6.4,10.9,1,0.8,2.5,1.7,4,6.4,diopde01,116,102,diopde01,111,DeSagana Diop,C,26,DAL,52,894,13.4,0.596,0,0.348,14.8,19.9,17.5,4.2,1.2,5.2,24.1,9.1,,1,1.5,2.6,0.137,,-1,1.7,0.7,0.6,diopde01,111,DeSagana Diop,C,26,DAL,52,894,,,,,100%,6.8,2.2,6,11,64,7,21,5,54,6,11,diopde01,111,DeSagana Diop,C,26,DAL,52,894,0.583,1.9,,1,0.783,0.148,0.07,0,0,,0.583,0.644,0.353,0.375,,,,0.612,,,0.209,24,,,,,0,0,diopde01
111,DeSagana Diop,C,26,NJN,27,5,14.9,1,2.4,0.415,0,0,,1,2.4,0.415,0.415,0.5,1.1,0.467,1.8,2.7,4.5,0.5,0.2,0.9,0.6,1.7,2.5,diopde01,111,DeSagana Diop,C,26,NJN,27,5,401,2.4,5.8,0.415,0,0,,2.4,5.8,0.415,1.3,2.7,0.467,4.4,6.6,11,1.3,0.5,2.2,1.4,4.1,6.1,diopde01,100,106,diopde01,111,DeSagana Diop,C,26,NJN,27,401,10.4,0.435,0,0.462,14.1,21.1,17.6,5.3,0.8,4.9,17,10.8,,0,0.5,0.5,0.058,,-3.1,-0.3,-3.4,-0.1,diopde01,111,DeSagana Diop,C,26,NJN,27,401,,,,,100%,-1.2,5.1,5,4,30,4,12,2,32,2,5,diopde01,111,DeSagana Diop,C,26,NJN,27,401,0.415,6.1,,1,0.508,0.154,0.246,0.092,0,,0.415,0.576,0.3,0.313,0,,,0.704,,,0.138,8,,,,,0,0,diopde01
112,Juan Dixon,PG,29,TOT,53,0,12.6,2,4.9,0.411,0.6,1.4,0.417,1.4,3.5,0.409,0.469,0.4,0.5,0.808,0.3,1.1,1.4,1.8,0.4,0,1,1.2,5,dixonju01,112,Juan Dixon,PG,29,TOT,53,0,668,5.7,13.9,0.411,1.6,3.9,0.417,4.1,10,0.409,1.1,1.4,0.808,0.8,3.2,4,5.2,1.1,0.1,2.9,3.3,14.2,dixonju01,95,108,dixonju01,112,Juan Dixon,PG,29,TOT,53,668,11.3,0.488,0.279,0.101,2.7,10.7,6.7,23.3,1.7,0.2,16.7,22.8,,-0.3,0.7,0.4,0.026,,-1.8,-0.5,-2.3,-0.1,dixonju01,112,Juan Dixon,PG,29,TOT,53,668,91%,9%,,,,8.1,2.8,31,14,29,3,10,5,211,1,16,dixonju01,112,Juan Dixon,PG,29,TOT,53,668,0.411,16.1,,0.721,0.174,0.066,0.124,0.357,0.279,,0.409,0.578,0.471,0.344,0.337,0.417,,0.447,0.8,,0,0,,0.375,0.407,,1,0,dixonju01
112,Juan Dixon,PG,29,TOR,36,0,11.8,1.6,4.4,0.369,0.5,1.1,0.436,1.2,3.4,0.347,0.422,0.5,0.5,0.947,0.3,1.1,1.3,1.8,0.6,0.1,1,1.1,4.3,dixonju01,112,Juan Dixon,PG,29,TOR,36,0,424,5,13.6,0.369,1.4,3.3,0.436,3.6,10.3,0.347,1.5,1.6,0.947,0.8,3.2,4,5.5,1.8,0.2,3,3.2,13,dixonju01,91,107,dixonju01,112,Juan Dixon,PG,29,TOR,36,424,10.7,0.454,0.244,0.119,2.5,10.7,6.6,23.4,2.6,0.4,17.2,22.6,,-0.5,0.5,0,0.002,,-2.7,0.1,-2.6,-0.1,dixonju01,112,Juan Dixon,PG,29,TOR,36,424,86%,14%,,,,0,-3.8,19,10,19,1,8,4,141,1,8,dixonju01,112,Juan Dixon,PG,29,TOR,36,424,0.369,15,,0.756,0.213,0.075,0.138,0.331,0.244,,0.347,0.559,0.5,0.364,0.17,0.436,,0.476,0.765,,0,0,,0.308,0.417,,1,0,dixonju01
112,Juan Dixon,PG,29,DET,17,0,14.4,2.8,5.8,0.48,0.8,1.9,0.394,2,3.8,0.523,0.546,0.2,0.4,0.429,0.4,1.3,1.6,1.9,0,0,1.1,1.4,6.5,dixonju01,112,Juan Dixon,PG,29,DET,17,0,244,6.9,14.5,0.48,1.9,4.9,0.394,5,9.6,0.523,0.4,1,0.429,0.9,3.2,4.1,4.7,0,0,2.8,3.5,16.2,dixonju01,103,109,dixonju01,112,Juan Dixon,PG,29,DET,17,244,12.4,0.544,0.337,0.071,2.9,10.8,6.9,23.1,0,0,15.8,23.2,,0.1,0.2,0.3,0.068,,-0.1,-1.7,-1.8,0,dixonju01,112,Juan Dixon,PG,29,DET,17,244,100%,,,,,22,14.3,12,4,10,2,2,1,70,0,8,dixonju01,112,Juan Dixon,PG,29,DET,17,244,0.48,17.8,,0.663,0.112,0.051,0.102,0.398,0.337,,0.523,0.636,0.4,0.3,0.564,0.394,,0.412,0.846,,0,0,,0.455,0.4,,0,0,dixonju01
113,Michael Doleac,C,30,MIN,24,8,10.7,1.2,2.6,0.444,0,0,,1.2,2.6,0.444,0.444,0,0.1,0.5,0.7,1.4,2,0.3,0.4,0.4,0.5,1.8,2.4,doleami01,113,Michael Doleac,C,30,MIN,24,8,257,3.9,8.8,0.444,0,0,,3.9,8.8,0.444,0.1,0.3,0.5,2.2,4.6,6.9,1,1.4,1.4,1.7,6.2,8,doleami01,89,109,doleami01,113,Michael Doleac,C,30,MIN,24,257,7.5,0.446,0,0.032,7,15.4,11.1,4.1,2,3.1,15.8,13.3,,-0.2,0.2,0,0.005,,-5.4,1.1,-4.4,-0.2,doleami01,113,Michael Doleac,C,30,MIN,24,257,,,,61%,39%,-7.4,0.1,8,2,29,0,1,2,15,0,3,doleami01,113,Michael Doleac,C,30,MIN,24,257,0.444,12.8,,1,0.175,0.143,0.222,0.46,0,,0.444,0.455,0.444,0.286,0.517,,,0.893,,,0,0,,,,,0,0,doleami01
114,Keyon Dooling,PG,27,ORL,72,1,18.5,2.8,5.9,0.468,0.3,0.9,0.338,2.4,5,0.492,0.494,2.3,2.7,0.845,0.1,1.3,1.4,1.8,0.5,0.1,0.8,1.8,8.1,doolike01,114,Keyon Dooling,PG,27,ORL,72,1,1334,5.3,11.4,0.468,0.6,1.8,0.338,4.7,9.7,0.492,4.4,5.2,0.845,0.2,2.5,2.7,3.6,1,0.1,1.6,3.5,15.7,doolike01,115,108,doolike01,114,Keyon Dooling,PG,27,ORL,72,1334,14.1,0.572,0.154,0.456,0.6,7.8,4.4,16,1.4,0.3,10.7,19.6,,2.4,1.2,3.7,0.132,,-0.9,0.3,-0.6,0.5,doolike01,114,Keyon Dooling,PG,27,ORL,72,1334,54%,46%,,,,6,0.2,26,18,39,11,75,21,333,19,30,doolike01,114,Keyon Dooling,PG,27,ORL,72,1334,0.468,12.4,,0.846,0.281,0.116,0.156,0.293,0.154,,0.492,0.571,0.49,0.591,0.363,0.338,,0.199,0.773,,0.04,14,,0.292,0.474,,0,0,doolike01
115,Quincy Douby,PG,23,SAC,74,0,11.8,1.8,4.5,0.394,0.6,1.6,0.344,1.2,2.9,0.423,0.457,0.6,0.7,0.923,0.2,0.9,1.1,0.7,0.4,0.2,0.8,1.1,4.8,doubyqu01,115,Quincy Douby,PG,23,SAC,74,0,876,5.4,13.8,0.394,1.7,5,0.344,3.7,8.8,0.423,2,2.1,0.923,0.7,2.7,3.4,2.2,1.2,0.5,2.4,3.3,14.5,doubyqu01,95,112,doubyqu01,115,Quincy Douby,PG,23,SAC,74,876,9.7,0.495,0.364,0.155,2.3,8.7,5.6,9.8,1.7,1.1,14.2,21.3,,-0.5,0.5,0,0,,-2.2,-1.2,-3.4,-0.3,doubyqu01,115,Quincy Douby,PG,23,SAC,74,876,99%,1%,,,,-7.4,-6.6,34,13,31,3,21,10,115,4,13,doubyqu01,115,Quincy Douby,PG,23,SAC,74,876,0.394,15.3,,0.636,0.221,0.131,0.069,0.215,0.364,,0.423,0.5,0.432,0.261,0.389,0.344,,0.256,0.548,,0.009,3,,0.295,0.167,,0,0,doubyqu01
