,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk.1,Player.1,Pos.1,Age.1,Tm.1,G.1,GS.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,Player-additional.1,ORtg,DRtg,Player-additional.2,Rk.2,Player.2,Pos.2,Age.2,Tm.2,G.2,MP.2,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 83,OWS,DWS,WS,WS/48,Unnamed: 88,OBPM,DBPM,BPM,VORP,Player-additional.3,Rk.3,Player.3,Pos.3,Age.3,Tm.3,G.3,MP.3,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot.1,Off..1,PGA,And1,Blkd,-9999,Rk.4,Player.4,Pos.4,Age.4,Tm.4,G.4,MP.4,FG%.2,Dist.,Unnamed: 127,2P.2,0-3,10-Mar,16-Oct,16-3P,3P.2,Unnamed: 134,2P.3,0-3.1,10-Mar.1,16-Oct.1,16-3P.1,3P.3,Unnamed: 141,2P.4,3P.4,Unnamed: 144,%FGA,#,Unnamed: 147,%3PA,3P%.2,Unnamed: 150,Att.,#.1,-9999.1
168,140,Andre Drummond,C,24,DET,78,78,33.7,6.0,11.3,0.529,0.0,0.1,0.0,6.0,11.2,0.536,0.529,3.1,5.1,0.605,5.1,10.9,16.0,3.0,1.5,1.6,2.6,3.2,15.0,drumman01,140,Andre Drummond,C,24,DET,78,78,2625,6.4,12.1,0.529,0.0,0.2,0.0,6.4,11.9,0.536,3.3,5.4,0.605,5.5,11.6,17.1,3.3,1.6,1.7,2.7,3.4,16.1,drumman01,113.0,99,drumman01,140,Andre Drummond,C,24,DET,78,2625,22.9,0.555,0.012,0.448,16.4,36.4,26.2,14.3,2.2,4.3,15.9,21.2,,4.6,5.7,10.3,0.189,,1.5,1.7,3.2,3.4,drumman01,140,Andre Drummond,C,24,DET,78,2625,,,,,100%,-1.2,-3.1,83,53,88,32,184,8,525,32,59,drumman01,140,Andre Drummond,C,24,DET,78,2625,0.529,3.2,,0.988,0.659,0.271,0.056,0.002,0.012,,0.536,0.649,0.314,0.286,0.0,0.0,,0.545,,,0.188,144,,0.0,,,4,0,drumman01
169,141,Jared Dudley,PF,32,PHO,48,0,14.3,1.0,2.5,0.393,0.6,1.7,0.363,0.4,0.9,0.452,0.512,0.6,0.7,0.771,0.2,1.8,2.0,1.6,0.5,0.2,0.6,1.8,3.2,dudleja01,141,Jared Dudley,PF,32,PHO,48,0,686,2.5,6.4,0.393,1.5,4.2,0.363,1.0,2.2,0.452,1.4,1.8,0.771,0.4,4.5,4.9,4.1,1.3,0.6,1.5,4.5,8.0,dudleja01,110.0,113,dudleja01,141,Jared Dudley,PF,32,PHO,48,686,8.8,0.553,0.656,0.287,1.2,13.6,7.3,15.6,1.7,1.3,16.9,10.2,,0.5,0.4,0.8,0.058,,-3.0,0.5,-2.5,-0.1,dudleja01,141,Jared Dudley,PF,32,PHO,48,686,,,8%,88%,3%,-0.9,10.6,20,2,28,1,8,6,182,2,5,dudleja01,141,Jared Dudley,PF,32,PHO,48,686,0.393,18.7,,0.344,0.189,0.033,0.033,0.09,0.656,,0.452,0.609,0.25,0.25,0.273,0.363,,0.789,1.0,,0.0,0,,0.213,0.471,,0,0,dudleja01
170,142,Kris Dunn,PG,23,CHI,52,43,29.3,5.5,12.8,0.429,0.8,2.6,0.321,4.7,10.2,0.457,0.462,1.6,2.2,0.737,0.5,3.8,4.3,6.0,2.0,0.5,2.9,3.3,13.4,dunnkr01,142,Kris Dunn,PG,23,CHI,52,43,1525,6.8,15.7,0.429,1.0,3.2,0.321,5.7,12.6,0.457,2.0,2.7,0.737,0.6,4.7,5.2,7.3,2.5,0.6,3.5,4.1,16.5,dunnkr01,96.0,107,dunnkr01,142,Kris Dunn,PG,23,CHI,52,1525,14.5,0.488,0.201,0.171,1.6,14.4,7.8,33.3,3.3,1.6,17.3,24.7,,-1.0,1.9,0.9,0.027,,-2.4,1.1,-1.3,0.3,dunnkr01,142,Kris Dunn,PG,23,CHI,52,1525,97%,3%,,,,-9.3,-2.8,90,33,76,17,50,4,740,11,36,dunnkr01,142,Kris Dunn,PG,23,CHI,52,1525,0.429,12.0,,0.799,0.263,0.168,0.179,0.189,0.201,,0.457,0.543,0.393,0.387,0.46,0.321,,0.173,0.628,,0.033,19,,0.134,0.389,,1,0,dunnkr01
171,143,Kevin Durant,SF,29,GSW,68,68,34.2,9.3,18.0,0.516,2.5,6.1,0.419,6.7,11.9,0.565,0.586,5.3,5.9,0.889,0.5,6.4,6.8,5.4,0.7,1.8,3.0,2.0,26.4,duranke01,143,Kevin Durant,SF,29,GSW,68,68,2325,9.8,18.9,0.516,2.7,6.4,0.419,7.1,12.5,0.565,5.6,6.3,0.889,0.5,6.7,7.2,5.7,0.8,1.8,3.2,2.1,27.7,duranke01,119.0,107,duranke01,143,Kevin Durant,SF,29,GSW,68,2325,26.0,0.64,0.338,0.331,1.6,19.5,11.2,25.5,1.0,4.0,12.9,30.4,,7.5,2.9,10.4,0.215,,6.7,0.6,7.3,5.5,duranke01,143,Kevin Durant,SF,29,GSW,68,2325,,,55%,45%,1%,7.0,1.9,113,49,77,17,168,3,863,44,38,duranke01,143,Kevin Durant,SF,29,GSW,68,2325,0.516,15.4,,0.662,0.179,0.096,0.201,0.185,0.338,,0.565,0.758,0.513,0.492,0.487,0.419,,0.488,0.688,,0.084,94,,0.094,0.564,,3,0,duranke01
175,145,Henry Ellenson,PF,21,DET,38,0,8.7,1.4,3.8,0.363,0.5,1.6,0.333,0.9,2.3,0.384,0.432,0.7,0.8,0.862,0.3,1.9,2.1,0.5,0.1,0.0,0.5,0.6,4.0,ellenhe01,145,Henry Ellenson,PF,21,DET,38,0,329,5.8,16.0,0.363,2.2,6.6,0.333,3.6,9.4,0.384,2.7,3.2,0.862,1.1,7.8,8.9,2.2,0.5,0.0,2.0,2.4,16.5,ellenhe01,95.0,108,ellenhe01,145,Henry Ellenson,PF,21,DET,38,329,10.5,0.476,0.411,0.199,3.3,24.3,13.6,9.4,0.8,0.0,10.2,23.8,,-0.2,0.4,0.1,0.02,,-2.6,-1.9,-4.4,-0.2,ellenhe01,145,Henry Ellenson,PF,21,DET,38,329,,,,32%,69%,-0.4,-0.3,10,3,11,1,13,0,54,3,2,ellenhe01,145,Henry Ellenson,PF,21,DET,38,329,0.363,14.6,,0.589,0.164,0.253,0.089,0.082,0.411,,0.384,0.75,0.243,0.231,0.25,0.333,,0.455,1.0,,0.021,3,,0.217,0.308,,0,0,ellenhe01
176,146,Wayne Ellington,SG,30,MIA,77,2,26.5,3.7,9.1,0.407,2.9,7.5,0.392,0.8,1.6,0.479,0.569,0.9,1.0,0.859,0.3,2.5,2.8,1.0,0.7,0.1,0.7,1.2,11.2,ellinwa01,146,Wayne Ellington,SG,30,MIA,77,2,2041,5.0,12.3,0.407,4.0,10.2,0.392,1.0,2.1,0.479,1.2,1.4,0.859,0.4,3.4,3.8,1.4,0.9,0.1,0.9,1.7,15.2,ellinwa01,113.0,110,ellinwa01,146,Wayne Ellington,SG,30,MIA,77,2041,12.5,0.588,0.827,0.111,1.3,10.7,6.0,5.9,1.3,0.3,6.6,17.3,,2.6,1.9,4.5,0.105,,1.0,-0.6,0.4,1.2,ellinwa01,146,Wayne Ellington,SG,30,MIA,77,2041,22%,49%,29%,,,3.3,4.6,26,14,56,2,21,2,188,7,14,ellinwa01,146,Wayne Ellington,SG,30,MIA,77,2041,0.407,22.0,,0.173,0.077,0.026,0.017,0.053,0.827,,0.479,0.648,0.278,0.333,0.378,0.392,,0.655,0.947,,0.006,3,,0.204,0.5,,1,0,ellinwa01
177,147,Joel Embiid,C,23,PHI,63,63,30.3,8.1,16.8,0.483,1.0,3.4,0.308,7.0,13.4,0.527,0.514,5.7,7.4,0.769,2.3,8.7,11.0,3.2,0.6,1.8,3.7,3.3,22.9,embiijo01,147,Joel Embiid,C,23,PHI,63,63,1912,9.6,19.9,0.483,1.2,4.0,0.308,8.4,15.9,0.527,6.8,8.8,0.769,2.7,10.3,13.0,3.7,0.8,2.1,4.4,3.9,27.2,embiijo01,106.0,100,embiijo01,147,Joel Embiid,C,23,PHI,63,1912,22.9,0.573,0.203,0.442,8.4,29.7,19.4,18.0,1.0,4.8,15.6,33.4,,2.3,3.8,6.2,0.155,,2.0,1.3,3.3,2.6,embiijo01,147,Joel Embiid,C,23,PHI,63,1912,,,,,100%,11.4,12.7,74,85,99,41,202,7,471,41,72,embiijo01,147,Joel Embiid,C,23,PHI,63,1912,0.483,11.1,,0.797,0.293,0.176,0.22,0.106,0.203,,0.527,0.728,0.387,0.431,0.42,0.308,,0.439,0.924,,0.087,82,,0.051,0.364,,0,0,embiijo01
178,148,James Ennis III,SF,27,TOT,72,22,22.3,2.5,5.3,0.474,0.7,2.1,0.333,1.8,3.2,0.567,0.54,1.3,1.6,0.836,1.0,2.1,3.1,1.0,0.7,0.3,0.8,1.9,7.1,ennisja01,148,James Ennis III,SF,27,TOT,72,22,1604,4.1,8.6,0.474,1.1,3.4,0.333,2.9,5.2,0.567,2.2,2.6,0.836,1.6,3.4,5.0,1.6,1.1,0.4,1.3,3.0,11.5,ennisja01,115.0,112,ennisja01,148,James Ennis III,SF,27,TOT,72,1604,11.6,0.588,0.398,0.302,5.1,11.0,8.0,6.6,1.5,1.0,11.4,13.7,,2.0,1.1,3.1,0.092,,-1.1,-0.1,-1.2,0.3,ennisja01,148,James Ennis III,SF,27,TOT,72,1604,,18%,79%,3%,,-4.8,-0.3,29,9,45,7,54,6,162,11,24,ennisja01,148,James Ennis III,SF,27,TOT,72,1604,0.474,12.7,,0.602,0.349,0.12,0.07,0.063,0.398,,0.567,0.716,0.261,0.519,0.375,0.333,,0.695,1.0,,0.078,26,,0.333,0.333,,0,0,ennisja01
181,149,Tyler Ennis,PG,23,LAL,54,11,12.6,1.7,4.1,0.42,0.3,1.0,0.25,1.5,3.1,0.476,0.451,0.4,0.5,0.759,0.4,1.4,1.8,1.9,0.6,0.2,0.7,1.4,4.1,ennisty01,149,Tyler Ennis,PG,23,LAL,54,11,683,5.0,11.8,0.42,0.7,3.0,0.25,4.2,8.9,0.476,1.2,1.5,0.759,1.0,4.0,5.0,5.5,1.6,0.5,2.0,4.0,11.8,ennisty01,101.0,108,ennisty01,149,Tyler Ennis,PG,23,LAL,54,683,11.1,0.473,0.25,0.129,3.0,11.8,7.4,21.9,2.1,1.2,13.8,17.1,,0.1,0.7,0.8,0.058,,-3.0,0.9,-2.1,0.0,ennisty01,149,Tyler Ennis,PG,23,LAL,54,683,85%,15%,,,,-0.8,0.9,24,7,33,4,10,6,249,2,20,ennisty01,149,Tyler Ennis,PG,23,LAL,54,683,0.42,10.7,,0.75,0.384,0.192,0.063,0.112,0.25,,0.476,0.57,0.395,0.143,0.48,0.25,,0.325,0.714,,0.0,0,,0.143,0.5,,2,0,ennisty01
182,150,Jawun Evans,PG,21,LAC,48,4,16.2,1.9,5.3,0.352,0.3,1.1,0.278,1.5,4.1,0.372,0.381,0.8,1.0,0.776,0.2,1.6,1.8,2.1,0.8,0.1,0.9,2.0,4.8,evansja01,150,Jawun Evans,PG,21,LAC,48,4,778,4.1,11.7,0.352,0.7,2.5,0.278,3.4,9.2,0.372,1.8,2.3,0.776,0.4,3.5,3.9,4.6,1.7,0.3,2.0,4.5,10.7,evansja01,90.0,111,evansja01,150,Jawun Evans,PG,21,LAC,48,778,7.2,0.421,0.213,0.194,1.3,10.4,5.9,17.8,2.3,0.6,13.8,17.7,,-0.8,0.6,-0.2,-0.011,,-5.4,0.4,-5.0,-0.6,evansja01,150,Jawun Evans,PG,21,LAC,48,778,100%,,,,,1.4,1.4,30,12,48,1,22,19,224,6,25,evansja01,150,Jawun Evans,PG,21,LAC,48,778,0.352,12.4,,0.787,0.277,0.194,0.095,0.217,0.213,,0.372,0.457,0.265,0.583,0.273,0.278,,0.392,0.733,,0.0,0,,0.296,0.25,,3,0,evansja01
184,152,Tyreke Evans,PG,28,MEM,52,32,30.9,7.0,15.6,0.452,2.2,5.5,0.399,4.8,10.1,0.482,0.523,3.2,4.0,0.785,0.8,4.3,5.1,5.2,1.1,0.3,2.3,1.8,19.4,evansty01,152,Tyreke Evans,PG,28,MEM,52,32,1607,8.2,18.1,0.452,2.6,6.4,0.399,5.6,11.7,0.482,3.7,4.7,0.785,1.0,5.0,5.9,6.0,1.3,0.4,2.6,2.2,22.6,evansty01,111.0,111,evansty01,152,Tyreke Evans,PG,28,MEM,52,1607,21.1,0.561,0.354,0.258,3.1,16.3,9.5,31.2,1.8,1.0,11.5,28.4,,3.1,1.2,4.2,0.126,,4.9,-0.5,4.5,2.6,evansty01,152,Tyreke Evans,PG,28,MEM,52,1607,26%,69%,5%,,,1.0,12.6,73,19,47,10,90,1,630,22,65,evansty01,152,Tyreke Evans,PG,28,MEM,52,1607,0.452,12.1,,0.646,0.412,0.121,0.01,0.104,0.354,,0.482,0.544,0.357,0.25,0.405,0.399,,0.226,0.482,,0.004,3,,0.052,0.267,,1,0,evansty01
185,153,Dante Exum,PG,22,UTA,14,0,16.8,3.0,6.2,0.483,0.4,1.3,0.278,2.6,4.9,0.536,0.511,1.8,2.2,0.806,0.3,1.6,1.9,3.1,0.6,0.2,1.4,1.4,8.1,exumda01,153,Dante Exum,PG,22,UTA,14,0,235,6.4,13.3,0.483,0.8,2.8,0.278,5.7,10.6,0.536,3.8,4.7,0.806,0.6,3.4,4.0,6.6,1.2,0.5,3.1,3.1,17.5,exumda01,110.0,106,exumda01,153,Dante Exum,PG,22,UTA,14,235,16.7,0.566,0.207,0.356,2.0,10.5,6.3,29.7,1.7,1.1,16.6,23.1,,0.3,0.3,0.7,0.133,,-0.3,0.4,0.1,0.1,exumda01,153,Dante Exum,PG,22,UTA,14,235,92%,9%,,,,8.5,3.9,11,3,10,3,11,1,99,1,4,exumda01,153,Dante Exum,PG,22,UTA,14,235,0.483,8.0,,0.793,0.425,0.333,0.023,0.011,0.207,,0.536,0.676,0.379,0.5,0.0,0.278,,0.297,0.8,,0.034,3,,0.389,0.286,,1,0,exumda01
186,154,Kenneth Faried,PF,28,DEN,32,7,14.4,2.4,4.6,0.514,0.0,0.0,0.0,2.4,4.6,0.517,0.514,1.1,1.6,0.706,2.1,2.7,4.8,0.6,0.4,0.4,0.7,1.6,5.9,farieke01,154,Kenneth Faried,PF,28,DEN,32,7,461,5.9,11.6,0.514,0.0,0.1,0.0,5.9,11.5,0.517,2.8,4.0,0.706,5.3,6.6,11.9,1.4,0.9,1.0,1.8,4.0,14.7,farieke01,116.0,110,farieke01,154,Kenneth Faried,PF,28,DEN,32,461,17.4,0.552,0.007,0.345,16.7,20.7,18.7,5.8,1.3,2.4,11.9,18.3,,0.9,0.4,1.3,0.132,,-0.3,-1.7,-2.1,0.0,farieke01,154,Kenneth Faried,PF,28,DEN,32,461,,,14%,74%,12%,-4.9,-7.0,7,3,25,8,23,1,42,2,10,farieke01,154,Kenneth Faried,PF,28,DEN,32,461,0.514,4.5,,0.993,0.514,0.365,0.088,0.027,0.007,,0.517,0.566,0.444,0.462,0.75,0.0,,0.697,,,0.223,26,,0.0,,,1,0,farieke01
187,155,Derrick Favors,C,26,UTA,77,77,28.0,5.1,9.1,0.563,0.2,0.8,0.222,4.9,8.3,0.596,0.573,1.8,2.8,0.651,2.6,4.6,7.2,1.3,0.7,1.1,1.1,2.1,12.3,favorde01,155,Derrick Favors,C,26,UTA,77,77,2153,6.6,11.7,0.563,0.2,1.1,0.222,6.4,10.7,0.596,2.3,3.6,0.651,3.3,5.9,9.2,1.7,0.9,1.4,1.5,2.7,15.8,favorde01,119.0,104,favorde01,155,Derrick Favors,C,26,UTA,77,2153,18.8,0.593,0.09,0.306,10.6,18.5,14.6,7.8,1.3,3.2,9.9,18.5,,4.5,3.5,8.0,0.179,,0.9,0.7,1.5,1.9,favorde01,155,Derrick Favors,C,26,UTA,77,2153,,,,43%,57%,3.8,-2.0,22,23,93,16,109,8,254,29,41,favorde01,155,Derrick Favors,C,26,UTA,77,2153,0.563,7.4,,0.91,0.48,0.179,0.12,0.131,0.09,,0.596,0.769,0.413,0.405,0.391,0.222,,0.785,1.0,,0.226,150,,0.873,0.236,,1,0,favorde01
188,156,Kay Felder,PG,22,TOT,16,0,8.8,1.3,4.4,0.3,0.3,1.2,0.211,1.1,3.2,0.333,0.329,0.7,0.8,0.917,0.2,0.9,1.1,1.3,0.2,0.1,1.0,0.7,3.6,feldeka01,156,Kay Felder,PG,22,TOT,16,0,140,5.4,18.0,0.3,1.0,4.9,0.211,4.4,13.1,0.333,2.8,3.1,0.917,0.8,3.9,4.6,5.1,0.8,0.3,4.1,2.8,14.7,feldeka01,76.0,113,feldeka01,156,Kay Felder,PG,22,TOT,16,140,3.6,0.379,0.271,0.171,2.3,12.0,6.9,22.0,1.0,0.6,17.5,28.4,,-0.6,0.1,-0.5,-0.175,,-7.7,-3.4,-11.1,-0.3,feldeka01,156,Kay Felder,PG,22,TOT,16,140,100%,,,,,-17.8,-10.9,13,1,5,0,5,4,47,0,4,feldeka01,156,Kay Felder,PG,22,TOT,16,140,0.3,14.8,,0.729,0.157,0.171,0.114,0.286,0.271,,0.333,0.364,0.25,0.5,0.3,0.211,,0.235,0.75,,0.014,0,,0.105,1.0,,0,0,feldeka01
191,157,Cristiano Felício,C,25,CHI,55,16,17.8,2.3,3.9,0.591,0.0,0.0,0.0,2.3,3.9,0.596,0.591,1.0,1.5,0.667,1.5,2.7,4.2,1.0,0.3,0.2,1.0,1.9,5.6,feliccr01,157,Cristiano Felício,C,25,CHI,55,16,977,4.7,7.9,0.591,0.0,0.1,0.0,4.7,7.8,0.596,2.0,3.0,0.667,3.1,5.5,8.6,2.0,0.6,0.4,2.0,3.8,11.3,feliccr01,114.0,113,feliccr01,157,Cristiano Felício,C,25,CHI,55,977,12.5,0.614,0.009,0.377,8.8,17.1,12.8,8.4,0.8,1.0,17.7,13.6,,1.2,0.5,1.7,0.086,,-2.8,-1.1,-3.9,-0.5,feliccr01,157,Cristiano Felício,C,25,CHI,55,977,,,,,100%,-17.7,-13.3,13,17,39,16,44,2,134,11,19,feliccr01,157,Cristiano Felício,C,25,CHI,55,977,0.591,4.2,,0.991,0.637,0.2,0.07,0.084,0.009,,0.596,0.693,0.512,0.2,0.389,0.0,,0.756,,,0.102,20,,0.0,,,0,0,feliccr01
192,158,Raymond Felton,PG,33,OKC,82,2,16.6,2.7,6.7,0.406,1.0,2.8,0.352,1.7,3.9,0.444,0.479,0.4,0.5,0.818,0.3,1.6,1.9,2.5,0.6,0.2,0.9,1.1,6.9,feltora01,158,Raymond Felton,PG,33,OKC,82,2,1365,5.9,14.6,0.406,2.1,6.1,0.352,3.8,8.5,0.444,0.9,1.2,0.818,0.7,3.5,4.1,5.4,1.3,0.4,2.0,2.4,14.9,feltora01,105.0,109,feltora01,158,Raymond Felton,PG,33,OKC,82,1365,13.0,0.494,0.417,0.08,2.0,11.0,6.3,22.5,1.8,1.1,11.7,20.4,,0.9,1.3,2.2,0.078,,-0.3,-0.3,-0.6,0.5,feltora01,158,Raymond Felton,PG,33,OKC,82,1365,100%,,,,,-1.7,-7.6,42,24,38,3,17,6,493,4,24,feltora01,158,Raymond Felton,PG,33,OKC,82,1365,0.406,16.9,,0.583,0.168,0.111,0.092,0.212,0.417,,0.444,0.538,0.443,0.373,0.402,0.352,,0.077,0.728,,0.0,0,,0.17,0.462,,10,0,feltora01
193,159,Terrance Ferguson,SG,19,OKC,61,12,12.5,1.1,2.8,0.414,0.7,2.0,0.333,0.5,0.8,0.612,0.533,0.1,0.2,0.9,0.3,0.5,0.8,0.3,0.4,0.2,0.2,1.4,3.1,fergute01,159,Terrance Ferguson,SG,19,OKC,61,12,763,3.3,8.0,0.414,1.9,5.7,0.333,1.4,2.3,0.612,0.4,0.5,0.9,0.9,1.3,2.2,0.9,1.1,0.5,0.5,3.9,8.9,fergute01,115.0,111,fergute01,159,Terrance Ferguson,SG,19,OKC,61,763,7.4,0.545,0.71,0.059,2.7,4.2,3.4,3.4,1.6,1.2,6.0,10.4,,0.7,0.5,1.2,0.077,,-3.2,-0.1,-3.3,-0.3,fergute01,159,Terrance Ferguson,SG,19,OKC,61,763,6%,90%,3%,,,-7.0,-12.7,4,2,39,0,3,2,46,0,7,fergute01,159,Terrance Ferguson,SG,19,OKC,61,763,0.414,19.0,,0.29,0.166,0.03,0.018,0.077,0.71,,0.612,0.714,0.2,0.333,0.615,0.333,,0.767,1.0,,0.077,10,,0.508,0.426,,0,0,fergute01
194,160,Yogi Ferrell,SG,24,DAL,82,21,27.8,3.8,8.9,0.426,1.6,4.4,0.373,2.2,4.5,0.477,0.518,1.0,1.3,0.796,0.3,2.7,3.0,2.5,0.8,0.1,1.0,1.9,10.2,ferreyo01,160,Yogi Ferrell,SG,24,DAL,82,21,2282,4.9,11.5,0.426,2.1,5.7,0.373,2.8,5.9,0.477,1.3,1.6,0.796,0.4,3.5,3.9,3.2,1.0,0.1,1.2,2.4,13.2,ferreyo01,107.0,112,ferreyo01,160,Yogi Ferrell,SG,24,DAL,82,2282,11.4,0.54,0.492,0.141,1.2,11.2,6.1,13.5,1.4,0.4,9.1,17.0,,1.5,1.5,3.0,0.064,,-1.3,0.0,-1.4,0.4,ferreyo01,160,Yogi Ferrell,SG,24,DAL,82,2282,22%,63%,15%,,,0.1,8.6,51,13,65,6,42,16,492,10,33,ferreyo01,160,Yogi Ferrell,SG,24,DAL,82,2282,0.426,17.4,,0.508,0.151,0.084,0.097,0.178,0.492,,0.477,0.582,0.295,0.493,0.462,0.373,,0.401,0.746,,0.0,0,,0.162,0.5,,1,0,ferreyo01
195,161,Dorian Finney-Smith,PF,24,DAL,21,13,21.3,2.2,5.8,0.38,1.0,3.2,0.299,1.2,2.6,0.481,0.463,0.5,0.7,0.733,1.0,2.5,3.6,1.2,0.5,0.2,1.0,2.0,5.9,finnedo01,161,Dorian Finney-Smith,PF,24,DAL,21,13,448,3.7,9.7,0.38,1.6,5.4,0.299,2.1,4.3,0.481,0.9,1.2,0.733,1.8,4.3,6.0,2.1,0.8,0.3,1.7,3.5,9.9,finnedo01,96.0,111,finnedo01,161,Dorian Finney-Smith,PF,24,DAL,21,448,7.6,0.482,0.554,0.124,5.3,13.6,9.3,8.4,1.1,0.8,14.1,15.1,,-0.2,0.3,0.1,0.015,,-3.8,-0.8,-4.6,-0.3,finnedo01,161,Dorian Finney-Smith,PF,24,DAL,21,448,,34%,46%,20%,,-2.6,1.1,12,4,20,4,8,1,66,1,8,finnedo01,161,Dorian Finney-Smith,PF,24,DAL,21,448,0.38,16.4,,0.446,0.207,0.107,0.041,0.091,0.554,,0.481,0.72,0.308,0.0,0.364,0.299,,0.615,0.95,,0.074,7,,0.343,0.391,,0,0,finnedo01
196,162,Bryn Forbes,SG,24,SAS,80,12,19.0,2.6,6.2,0.421,1.1,2.9,0.39,1.5,3.4,0.446,0.51,0.6,0.9,0.667,0.2,1.2,1.4,1.0,0.4,0.0,0.5,1.4,6.9,forbebr01,162,Bryn Forbes,SG,24,SAS,80,12,1517,5.0,11.8,0.421,2.1,5.4,0.39,2.8,6.4,0.446,1.1,1.7,0.667,0.3,2.3,2.6,1.9,0.7,0.0,0.9,2.6,13.2,forbebr01,106.0,110,forbebr01,162,Bryn Forbes,SG,24,SAS,80,1517,9.1,0.525,0.459,0.145,0.9,7.2,4.0,7.8,0.9,0.1,6.5,16.7,,0.8,1.3,2.1,0.067,,-2.5,-0.6,-3.1,-0.4,forbebr01,162,Bryn Forbes,SG,24,SAS,80,1517,3%,84%,14%,,,3.7,1.3,8,13,48,7,31,11,191,9,19,forbebr01,162,Bryn Forbes,SG,24,SAS,80,1517,0.421,17.5,,0.541,0.082,0.149,0.121,0.189,0.459,,0.446,0.585,0.459,0.383,0.415,0.39,,0.683,0.944,,0.002,1,,0.193,0.5,,1,0,forbebr01
197,163,Evan Fournier,SF,25,ORL,57,57,32.2,6.5,14.1,0.459,2.2,5.9,0.379,4.2,8.2,0.516,0.538,2.6,3.0,0.867,0.4,2.8,3.2,2.9,0.8,0.3,1.7,2.4,17.8,fournev01,163,Evan Fournier,SF,25,ORL,57,57,1837,7.2,15.7,0.459,2.5,6.6,0.379,4.7,9.2,0.516,2.9,3.4,0.867,0.5,3.1,3.5,3.2,0.9,0.3,1.9,2.7,19.9,fournev01,110.0,113,fournev01,163,Evan Fournier,SF,25,ORL,57,1837,15.5,0.577,0.418,0.216,1.4,9.5,5.4,14.8,1.3,0.7,9.8,23.3,,2.4,0.9,3.3,0.087,,0.8,-1.4,-0.6,0.7,fournev01,163,Evan Fournier,SF,25,ORL,57,1837,,7%,89%,4%,,-3.5,2.9,40,29,65,10,64,4,391,14,46,fournev01,163,Evan Fournier,SF,25,ORL,57,1837,0.459,15.0,,0.582,0.209,0.165,0.094,0.115,0.418,,0.516,0.667,0.439,0.32,0.511,0.379,,0.573,0.843,,0.01,8,,0.17,0.509,,1,0,fournev01
198,164,De'Aaron Fox,PG,20,SAC,73,60,27.8,4.5,10.9,0.412,0.6,2.1,0.307,3.8,8.8,0.436,0.441,1.9,2.7,0.723,0.5,2.3,2.8,4.4,1.0,0.3,2.4,2.2,11.6,foxde01,164,De'Aaron Fox,PG,20,SAC,73,60,2026,5.8,14.2,0.412,0.8,2.7,0.307,5.0,11.4,0.436,2.5,3.5,0.723,0.6,3.0,3.6,5.7,1.2,0.4,3.1,2.9,15.0,foxde01,94.0,113,foxde01,164,De'Aaron Fox,PG,20,SAC,73,2026,11.2,0.478,0.192,0.245,1.8,10.0,5.7,24.6,1.7,0.9,16.4,23.4,,-1.7,1.1,-0.6,-0.014,,-2.7,-1.5,-4.2,-1.1,foxde01,164,De'Aaron Fox,PG,20,SAC,73,2026,97%,3%,,,,-10.4,-5.7,102,52,80,5,96,12,755,25,64,foxde01,164,De'Aaron Fox,PG,20,SAC,73,2026,0.412,12.0,,0.808,0.238,0.223,0.146,0.201,0.192,,0.436,0.647,0.354,0.336,0.35,0.307,,0.217,0.617,,0.034,22,,0.203,0.29,,2,0,foxde01
199,165,Tim Frazier,PG,27,WAS,59,11,14.2,1.2,2.9,0.395,0.3,0.9,0.304,0.9,2.0,0.44,0.445,0.4,0.5,0.767,0.3,1.6,1.9,3.3,0.8,0.1,1.0,1.6,3.0,fraziti01,165,Tim Frazier,PG,27,WAS,59,11,838,2.9,7.4,0.395,0.7,2.4,0.304,2.2,5.0,0.44,1.0,1.3,0.767,0.8,4.2,4.9,8.3,2.0,0.3,2.4,4.2,7.6,fraziti01,105.0,107,fraziti01,165,Tim Frazier,PG,27,WAS,59,838,11.3,0.475,0.326,0.174,2.4,13.1,7.8,31.1,2.8,0.7,23.5,12.8,,0.4,1.0,1.4,0.08,,-2.8,1.8,-0.9,0.2,fraziti01,165,Tim Frazier,PG,27,WAS,59,838,100%,,,,,-4.0,-6.0,34,11,44,5,10,9,457,2,15,fraziti01,165,Tim Frazier,PG,27,WAS,59,838,0.395,15.8,,0.674,0.157,0.128,0.128,0.262,0.326,,0.44,0.741,0.227,0.409,0.378,0.304,,0.431,0.588,,0.012,2,,0.054,0.333,,0,0,fraziti01
