Player,Salary
Darrell Arthur,977160
Chris Quinn,972581
Ryan Hollins,972581
Donte Greene,971160
DJ White,964080
JR Giddens,957120
Matt Barnes,926678
Kareem Rush,926678
Dahntay Jones,926678
Keith McLeod,926678
Yakhouba Diawara,875000
Royal Ivey,854957
Quinton Ross,854957
Josh Powell,854957
Gerald Green,854957
Shavlik Randolph,826269
Stephen Graham,826269
Von Wafer,826269
James Singleton,826269
Brandon Bass,826269
Jake Voskuhl,826153
Joey Dorsey,816500
Kyrylo Fesenko,810000
Kyle Weaver,806452
Paul Millsap,797581
Juaquin Hawkins,797581
Shannon Brown,797581
Cheikh Samb,797581
Steve Novak,797581
Tarence Kinsey,797581
Anthony Roberson,797581
Leon Powe,797581
Solomon Jones,797581
Randolph Morris,797581
Dikembe Mutombo,794491
Jeremy Richardson,769431
Luc Mbah a Moute,757000
Ramon Sessions,722517
Dominic McGuire,711517
Willie Solomon,711517
Marcin Gortat,711517
Joel Anthony,711517
Jamario Moon,711517
Alex Acker,711517
Josh McRoberts,711517
CJ Watson,711517
Will Bynum,711517
Aaron Gray,711517
Glen Davis,711517
Gabe Pruitt,711517
Thomas Gardner,711517
Mario West,711517
Mario Chalmers,700000
Fred Jones,622531
Austin Croshere,601436
DeAndre Jordan,550000
Henry Walker,542114
Mike Taylor,500000
Darnell Jackson,450000
Chris Douglas-Roberts,442411
Nathan Jawai,442114
Bobby Brown,442114
Sun Yue,442114
Anthony Morrow,442114
Walter Sharpe,442114
Sonny Weems,442114
Sean Singletary,442114
Othello Hunter,442114
Rob Kurz,429111
Jermareo Davidson,422725
Eddie Gill,387613
Shaun Livingston,370000
Malik Hairston,351091
Paul Davis,328416
Hassan Adams,297163
Jawad Williams,244463
Dee Brown,238567
Anthony Tolliver,213255
Cartier Martin,200252
Trey Johnson,187258
Courtney Sims,184648
DeMarcus Nelson,182047
Steven Hill,148238
Blake Ahearn,125562
Linton Johnson,125374
Andre Brown,107908
Demetris Nichols,87893
Desmon Farmer,83708
Richard Hendrix,57215
Dwayne Jones,46812
