Player,Salary
Cedi Osman,2775000
Sam Dekker,2760094
Troy Brown,2752680
Justin Patton,2667600
Guerschon Yabusele,2667600
Domantas Sabonis,2659800
Jerian Grant,2639313
Zhaire Smith,2615160
Corey Brewer,2559925
Delon Wright,2536898
DJ Wilson,2534280
Dario Saric,2526840
Taurean Prince,2526840
Justin Anderson,2516047
Shelvin Mack,2512601
Manu Ginobili,2500000
Reggie Bullock,2500000
Bobby Portis,2494346
Dante Cunningham,2487000
Donte DiVincenzo,2484360
Rondae Hollis-Jefferson,2470356
Tyus Jones,2444052
Jarell Martin,2416221
Greg Monroe,2410167
TJ Leaf,2407560
Georgios Papagiannis,2400480
Jeff Green,2393887
Amir Johnson,2393887
Raymond Felton,2393887
Dwyane Wade,2393887
Udonis Haslem,2393887
JaVale McGee,2393887
Zaza Pachulia,2393887
Jose Calderon,2393887
Devin Harris,2393887
Channing Frye,2393887
Carmelo Anthony,2393887
Vince Carter,2393887
Lonnie Walker,2360160
John Collins,2299080
Denzel Valentine,2280600
Larry Nance Jr,2272390
Kevin Huerter,2250960
Monta Ellis,2245400
Harry Giles,2207040
Darius Miller,2205000
Henry Ellenson,2199311
Derrick Rose,2176260
Omri Casspi,2176260
Juan Hernangomez,2166360
Quincy Pondexter,2165481
Jonas Jerebko,2165481
Josh Okogie,2163600
Nik Stauskas,2161886
Terrance Ferguson,2118840
Raul Neto,2100000
Salah Mejri,2098196
Grayson Allen,2076960
Jarrett Allen,2034120
Isaiah Thomas,2029463
Spencer Hawes,2007058
Cole Aldrich,2000000
Torrey Craig,2000000
Chandler Hutchison,1991520
OG Anunoby,1952760
Ante Zizic,1952760
Shabazz Napier,1942422
Aaron Holiday,1914480
Timothe Luwawu,1880268
Tyler Lydon,1874640
Anfernee Simons,1837800
Tim Frazier,1832107
Trey Burke,1795015
Malik Beasley,1773840
Moritz Wagner,1764240
Nerlens Noel,1757429
Ian Clark,1757429
Deyonta Davis,1741503
Caleb Swanigan,1740000
Furkan Korkmaz,1740000
Landry Shamet,1705920
Caris LeVert,1702800
Jonah Bolden,1690000
Rodions Kurucs,1690000
Kyle Kuzma,1689840
Tony Bradley,1679520
Derrick White,1667160
Kyle Singler,1665333
Robert Williams,1656600
MarShon Brooks,1656092
Spencer Dinwiddie,1656092
Josh Hart,1655160
Jacob Evans,1646400
Pat Connaughton,1641000
DeAndre Bembry,1634640
Dzanan Musa,1634400
Omari Spellman,1622520
James Ennis,1621415
Noah Vonleh,1621415
Luke Kornet,1619260
Richaun Holmes,1600520
TJ McConnell,1600520
Malachi Richardson,1569360
Jahlil Okafor,1567007
Kevon Looney,1567007
Pascal Siakam,1544951
Dejounte Murray,1544951
Skal Labissiere,1544951
Jake Layman,1544951
Cheick Diallo,1544951
Malcolm Brogdon,1544951
Rodney McGruder,1544951
Ivica Zubac,1544951
Wade Baldwin,1544951
Quinn Cook,1544951
Damian Jones,1544951
Dorian Finney-Smith,1544951
Wayne Selden,1544951
Georges Niang,1512601
Christian Wood,1512601
Derrick Jones,1512601
Gerald Green,1512601
David Nwaba,1512601
Treveon Graham,1512601
Willy Hernangomez,1496500
Sviatoslav Mykhailiuk,1487694
Mitchell Robinson,1485440
Michael Carter-Williams,1468082
Jawun Evans,1455492
Thomas Bryant,1378242
Royce O'Neale,1378242
Frank Mason,1378242
Khem Birch,1378242
Wesley Iwundu,1378242
Abdel Nader,1378242
Damyean Dotson,1378242
Frank Jackson,1378242
Sterling Brown,1378242
Tyler Dorsey,1378242
Ivan Rabb,1378242
Dillon Brooks,1378242
Rade Zagorac,1378242
Sindarius Thornwell,1378242
Zhou Qi,1378242
Jordan Bell,1378242
Maxi Kleber,1378242
Dwayne Bacon,1378242
Daniel Theis,1378242
Semi Ojeleye,1378242
Tyrone Wallace,1349383
Ike Anigbogu,1349383
Alfonzo McKinnie,1349383
Monte Morris,1349383
Ryan Arcidiacono,1349383
Antonio Blakeney,1349383
Jabari Bird,1349383
Daniel Hamilton,1349383
Shaquille Harrison,1325531
Elie Okobo,1238464
Jalen Brunson,1230000
Melvin Frazier,1050000
Raymond Spalding,1023210
Justin Hamilton,1000000
Isaac Bonga,1000000
Devonte Graham,988464
Chasson Randle,975824
Patrick McCaw,964104
De'Anthony Melton,949000
Jason Thompson,893333
Chimezie Metu,838464
Gary Trent Jr,838464
Isaiah Briscoe,838464
Hamidou Diallo,838464
Kenrich Williams,838464
Keita Bates-Diop,838464
Jevon Carter,838464
Alize Johnson,838464
Isaiah Hartenstein,838464
Khyri Thomas,838464
Bruce Brown,838464
Jarred Vanderbilt,838464
Ryan Broekhoff,838464
Brad Wanamaker,838464
Lorenzo Brown,800000
Davon Reed,752250
Isaiah Canaan,744671
Isaiah Whitehead,726390
Bruno Caboclo,705361
Gary Clark,674122
James Nunnally,663255
Kalin Lucas,648008
John Jenkins,585809
Deonte Burton,500000
Andrew Bogut,486892
Dakari Johnson,459414
Malcolm Miller,457418
Chris Boucher,457418
Edmond Sumner,449794
Yante Maten,385000
Andrew Harrison,354500
Eric Moreland,309859
Nick Young,284020
Okaro White,247827
Danuel House,247827
Jaylen Adams,236854
Ben Moore,222099
Quincy Acy,213948
Tyler Zeller,213948
Jimmer Fredette,198579
Terrence Jones,198579
Dairis Bertans,194220
Walter Lemon Jr,176250
Demetrius Jackson,170107
BJ Johnson,142111
Chris Chiozza,137374
Johnathan Williams,127250
Cam Reynolds,108953
Donatas Motiejunas,99289
Emanuel Terry,94740
Justin Bibbs,92159
Gary Payton II,85457
JaKarr Sampson,85457
Jordan McRae,77250
Devin Robinson,77250
Tyler Cavanaugh,77250
Naz Long,77250
Jordan Loyd,77250
Drew Eubanks,77250
Troy Williams,77250
George King,77250
Haywood Highsmith,77250
Shake Milton,77250
Amile Jefferson,77250
Troy Caupain,77250
Donte Grantham,77250
Tyler Davis,77250
Kadeem Allen,77250
Isaiah Hicks,77250
Trevon Bluiett,77250
CJ Williams,77250
Jared Terrell,77250
Bonzie Colson,77250
Jaylen Morris,77250
Duncan Robinson,77250
Julian Washburn,77250
Jarnell Stokes,77250
DJ Stephens,77250
Yuta Watanabe,77250
Alex Caruso,77250
Johnathan Motley,77250
Angel Delgado,77250
Trevon Duval,77250
Vincent Edwards,77250
Marcus Derrickson,77250
Damion Lee,77250
Zach Lofton,77250
Keenan Evans,77250
Archie Goodwin,77250
DeVaughn Akoon-Purcell,77250
Thomas Welsh,77250
Daryl Macon,77250
Kostas Antetokounmpo,77250
Deng Adel,77250
Jalen Jones,77250
Jaron Blossomgame,77250
Billy Preston,77250
John Holland,77250
Brandon Sampson,77250
Tyler Ulis,77250
Rawle Alkins,77250
Joe Chealey,77250
JP Macura,77250
Alan Williams,77250
Theo Pinson,77250
RJ Hunter,77250
PJ Dozier,77250
Alex Poythress,77250
Scotty Hopson,76236
Charles Cooke,76236
Scott Machado,76236
Andre Ingram,76236
Kobi Simmons,76236
Jonathan Gibson,76236
Wenyen Gabriel,75000
Billy Garrett,67370
Mitch Creek,56845
Brandon Goodwin,56845
Jemerrio Jones,52170
Tarik Phillip,47370
Cody Demps,47370
Richard Solomon,47370
Kendrick Nunn,47370
Dusty Hannahs,47370
Stephan Hicks,47370
Michael Frazier,47370
Tahjere McCall,47370
Mitchell Creek,47370
Isaac Humphries,47370
Jordan Sibert,47370
