Player,Salary
Joffrey Lauvergne,1709719
Louis Amundson,1700000
Tyler Ennis,1662360
Sam Dekker,1646400
Lance Thomas,1636842
Sergey Karasev,1599840
Gary Harris,1587480
Jerian Grant,1572360
Tony Snell,1535880
Bruno Caboclo,1524000
Delon Wright,1509360
Wayne Ellington,1500000
Shane Larkin,1500000
David West,1499187
Matt Bonner,1499187
Rasual Butler,1499187
Caron Butler,1499187
Ronnie Price,1499187
Kendrick Perkins,1499187
Tayshaun Prince,1499187
Amare Stoudemire,1499187
Metta World Peace,1499187
Jason Terry,1499187
Samuel Dalembert,1499187
Charlie Villanueva,1499187
Richard Jefferson,1499187
James Jones,1499187
Andre Miller,1490369
Gorgui Dieng,1474440
Mitch McGary,1463040
Justin Anderson,1449000
Marcus Thornton,1436891
Pablo Prigioni,1421348
Mason Plumlee,1415520
Jordan Adams,1404600
Gerald Green,1362897
Andrea Bargnani,1362897
Solomon Hill,1358880
Sasha Vujacic,1356146
Aaron Gray,1356146
Rodney Hood,1348440
Matthew Dellavedova,1347276
Bobby Portis,1344120
Rondae Hollis-Jefferson,1335480
Alonzo Gee,1320000
Tim Hardaway Jr,1304520
Nikola Jokic,1300000
Shabazz Napier,1294440
Tyus Jones,1282080
Sasha Kaun,1276000
Luc Mbah a Moute,1270964
Brandon Rush,1270964
Cartier Martin,1270964
Reggie Bullock,1252400
Clint Capela,1242720
Jarell Martin,1230840
Andre Roberson,1210800
PJ Hairston,1201440
Boban Marjanovic,1200000
Jeremy Evans,1185784
Tyler Hansbrough,1185784
Rudy Gobert,1175880
Jordan Mickey,1170960
Archie Goodwin,1160160
CJ Wilcox,1159680
Larry Nance Jr,1155600
Chris Copeland,1150000
Damjan Rudez,1149500
RJ Hunter,1148640
Kyle Anderson,1142880
Josh Huestis,1140240
Chris McCullough,1140240
Kevon Looney,1131960
JaKarr Sampson,1103547
Garrett Temple,1100602
Ishmael Smith,1100602
Luke Babbitt,1100602
Wesley Johnson,1100602
Cole Aldrich,1100602
Glenn Robinson III,1100000
Ray McCallum,1076758
Richaun Holmes,1075000
Jared Cunningham,1039074
Jon Leuer,1035000
James Anderson,1015421
Joey Dorsey,1015421
E'Twaun Moore,1015421
Donald Sloan,1015421
Phil Pressey,1014142
Joseph Young,1007026
Rakeem Christmas,1007026
Robert Covington,1000000
Montrezl Harrell,1000000
Walter Tavares,1000000
Tim Frazier,989216
Robert Sacre,981358
John Jenkins,981349
Christapher Johnson,981348
Quincy Acy,981348
Hassan Whiteside,981348
Thomas Robinson,981348
Jeff Withey,947276
Seth Curry,947276
Allen Crabbe,947276
Hollis Thompson,947276
Isaiah Canaan,947276
Dewayne Dedmon,947276
Ian Clark,947276
Gal Mekel,947276
Justin Holiday,947276
Troy Daniels,947276
Mike Muscala,947276
James Ennis,944477
Elton Brand,890693
Damien Inglis,855000
Eric Moreland,845059
Jerami Grant,845059
Joe Harris,845059
Devyn Marble,845059
Langston Galloway,845059
Cleanthony Early,845059
Jarnell Stokes,845059
Johnny O'Bryant,845059
Tyler Johnson,845059
JaMychal Green,845059
Russ Smith,845059
Jordan Clarkson,845059
Tarik Black,845059
Shayne Whittington,845059
James Michael McAdoo,845059
Spencer Dinwiddie,845059
Nick Johnson,845059
Dwight Powell,845059
Cameron Bairstow,845059
Markel Brown,845059
Raul Neto,840000
Kostas Papanikolaou,800320
Pierre Jackson,750000
Norman Powell,650000
Jimmer Fredette,625167
Pat Connaughton,625093
Ryan Hollins,615906
Darrun Hilliard,600000
Treveon Graham,525093
Jonathon Simmons,525093
Duje Dukan,525093
Luis Montero,525093
Cliff Alexander,525093
TJ McConnell,525093
Josh Richardson,525093
Michael Frazier,525093
Anthony Brown,525093
Marcelo Huertas,525093
Branden Dawson,525093
Maurice Ndour,525093
Salah Mejri,525093
Cristiano Felicio,525093
Aaron Harrison,525093
Willie Reed,525093
Lamar Patterson,525093
Cory Jefferson,362878
Elijah Millsap,352936
Nazr Mohammed,352749
Jarell Eddie,349032
Christian Wood,339762
Sean Kilpatrick,320594
Michael Beasley,306526
Jorge Gutierrez,300899
Jeff Ayres,251890
Lorenzo Brown,222888
Andrew Goudelock,200600
Scottie Wilbekin,200000
Erick Green,199418
Greg Smith,197111
Jordan McRae,172971
Henry Sims,161633
Xavier Munford,123548
Jordan Hamilton,119461
Alan Williams,114284
Orlando Johnson,111444
Jonathan Holmes,100000
Bryce Cotton,99418
Justin Harper,99418
Alex Stepheson,92662
Chuck Hayes,70549
Keith Appling,61775
Bryce Dejean-Jones,61775
Axel Toupane,61775
Briante Weber,61774
Coty Clarke,61774
Elliot Williams,57726
Quincy Miller,50000
JJ O'Brien,30887
Thanasis Antetokounmpo,30887
Nate Robinson,26456
Dorell Wright,17637
John Holland,9266
